"BRO192304170",121,"$Game called for darkness"FILENAME_TX","LINE_NUMBER_CT"

"BRO192304220",56,"$DeBerry ran Groh back to 3B where Frisch had advanced; he tagged both runners and Ump Klem called Frisch out."1923BRO.EVN.regular.comment.csv",2

"BRO192305080",65,"$Tierney suffered a finger dislocation on his throwing hand. Ump McCormick was nearby and pulled it back in place."1923BRO.EVN.regular.comment.csv",3

"BRO192305080",76,"$DP attempt failed when Ump McCormick ruled Adams missed 2B"1923BRO.EVN.regular.comment.csv",4

"BRO192305140",63,"$BOUNCE HR"1923BRO.EVN.regular.comment.csv",5

"BRO192305180",41,"$BOUNCE HR 'Freak homer...Toporcer sent a line drive to RF which took a freak hop and bounded out of the field limits at least 20 ft in foul territory. Ump Klem at first ruled it a triple, but the Cardinals protested and on appeal, Field Ump Wilson declared it a home run.'"1923BRO.EVN.regular.comment.csv",6

"BRO192306030",50,"$BOUNCE HR"1923BRO.EVN.regular.comment.csv",7

"BRO192306030",57,"$It was raining hard; the field was in very muddy condition. Time was called for 20-30 minutes before play resumed."1923BRO.EVN.regular.comment.csv",8

"BRO192306030",61,"$Game called on account of darkness"1923BRO.EVN.regular.comment.csv",9

"BRO192306250",43,"Boeckel was ejected by Ump Quigley for arguing the strikeout"1923BRO.EVN.regular.comment.csv",10

"BRO192307071",68,"$BOUNCE HR"1923BRO.EVN.regular.comment.csv",11

"BRO192307072",47,"ej,doakb101,klemb901,Balls and strikes Doak objected to a strike called on him while he was at bat. A long argument with Klem ensued, resulting in an ejection. SLS: Doak 'was gently eased out of the pastime without anybody knowing about it.'"1923BRO.EVN.regular.comment.csv",12

"BRO192307080",20,"$After a wide ball had been pitched, Fournier walked toward the box as if to express words of encouragement.  This led the unsuspecting Blades to stray several feet away from 1B, and the next instant Johnston slipped up behind him to catch a snap throw from Taylor, catching Blades flat-footed."1923BRO.EVN.regular.comment.csv",13

"BRO192307090",66,"$Hit in head, knocked unconscious. He was able to walk to the bench when he came to, helped by his teammates."1923BRO.EVN.regular.comment.csv",14

"BRO192307100",27,"$The ball bounded and hit Fournier in the mouth. He was bleeding freely and time was called to administer first aid."1923BRO.EVN.regular.comment.csv",15

"BRO192307110",67,"Killefer ejected by Ump Finneran for yelling at a called wide strike."1923BRO.EVN.regular.comment.csv",16

"BRO192307141",72,"$Pitch would have hit him in head, but he got up left hand in time"1923BRO.EVN.regular.comment.csv",17

"BRO192307150",43,"$BOUNCE HR"1923BRO.EVN.regular.comment.csv",18

"BRO192307180",90,"$Zack Wheat left for his home in Pole, MO, today.  A bone in his left ankle is fractured, an X-Ray revealed."1923BRO.EVN.regular.comment.csv",19

"BRO192307200",63,"$BOUNCE HR"1923BRO.EVN.regular.comment.csv",20

"BRO192308121",20,"$BOUNCE HR"1923BRO.EVN.regular.comment.csv",21

"BRO192308121",77,"$BOUNCE HR"1923BRO.EVN.regular.comment.csv",22

"BRO192308190",48,"$BOUNCE HR"1923BRO.EVN.regular.comment.csv",23

"BRO192308190",82,"pbp account ends here, rest deduced"1923BRO.EVN.regular.comment.csv",24

"BRO192308210",60,"ej,dugeo101,C,mccob104,Banch jockeying Coach Oscar Dugey was ejected for arguing with the umpires somewhere during the 7th inning."1923BRO.EVN.regular.comment.csv",25

"BRO192308230",59,"pbp account ends here, rest deduced"1923BRO.EVN.regular.comment.csv",26

"BRO192309010",17,"$Foul ball hit DeBerry's hand; he left with broken thumb"1923BRO.EVN.regular.comment.csv",27

"BRO192309010",53,"$BOUNCE HR"1923BRO.EVN.regular.comment.csv",28

