"ALS201207100",0,"$Managers: Tony LaRussa (St Louis NL retired), Ron Washington (Texas AL); MVP: Melky Cabrera (San Francisco)"FILENAME_TX","LINE_NUMBER_CT"

"ALS201207100",7,"$the first bases-loaded triple in an All Star Game"2012AS.EVE.asg.comment.csv",2

