"CLE196804110",76,"Debut game for Dave Nelson","FILENAME_TX","LINE_NUMBER_CT"
"CLE196804240",50,"$Willie Horton and Jim Northrup collided; Horton left with concussion","1968CLE.EVA.regular.comment.csv",2
"CLE196805140",11,"$Al Downing went to mouth; automatic ball called","1968CLE.EVA.regular.comment.csv",3
"CLE196805140",67,"ej,darka101,M,valeb901,Automatic ball (pitcher went to mouth) $Indians manager Dark ejected by HP umpire Valentine after automatic balled when Fisher went to his mouth","1968CLE.EVA.regular.comment.csv",4
"CLE196805150",42,"Drizzle","1968CLE.EVA.regular.comment.csv",5
"CLE196805150",63,"game called after 30 minute rain delay","1968CLE.EVA.regular.comment.csv",6
"CLE196805191",5,"$Chico Salmon evaded the rundown when Mark Belanger threw the ball away","1968CLE.EVA.regular.comment.csv",7
"CLE196805192",0,"36 minute rain delay before start of game","1968CLE.EVA.regular.comment.csv",8
"CLE196805310",63,"ej,hudss101,C,hallb901,Fair/foul call $Senators coach Hudson ejected by HP umpire Haller for arguing call on Howard's grounde; one umpire called it fair and another ruled it foul","1968CLE.EVA.regular.comment.csv",9
"CLE196806021",26,"off the LF pole","1968CLE.EVA.regular.comment.csv",10
"CLE196806110",48,"Game called because of rain","1968CLE.EVA.regular.comment.csv",11
"CLE196806160",6,"Debut game for Billy Harris","1968CLE.EVA.regular.comment.csv",12
"CLE196807072",94,"Jose Cardenal tried to score on a short Wild pitch","1968CLE.EVA.regular.comment.csv",13
"CLE196807260",7,"ej,johnl104,P,salea901,Balls and strikes Lou Johnson ejected by HP umpire Al Salerno","1968CLE.EVA.regular.comment.csv",14
"CLE196807270",0,"ej,johnl104,P,salea901,Continued previous night's argument before game Lou Johnson ejected by 3B umpire Al Salerno before the game started","1968CLE.EVA.regular.comment.csv",15
"CLE196807282",65,"Lou Johnson left with injured right wrist","1968CLE.EVA.regular.comment.csv",16
"CLE196807300",6,"$Ron Hansen turned the seventh unassisted triple play and the first in 41 years","1968CLE.EVA.regular.comment.csv",17
"CLE196807310",51,"Ellie Hendricks reinjured right index finger during Cardenal's AB","1968CLE.EVA.regular.comment.csv",18
"CLE196807310",70,"25 minute rain delay","1968CLE.EVA.regular.comment.csv",19
"CLE196808140",57,"Debut game for Horacio Pina","1968CLE.EVA.regular.comment.csv",20
"CLE196808220",53,"ej,alvim101,P,sprim901,Balls and strikes Max Alvis ejected by HP umpire Marty Springstead","1968CLE.EVA.regular.comment.csv",21
"CLE196809010",65,"Drizzle","1968CLE.EVA.regular.comment.csv",22
"CLE196809170",0,"Debut for umpires Jake O'Donnell and Bill Kunkel","1968CLE.EVA.regular.comment.csv",23
