GAME_ID,EVENT_ID,COMMENT_TX
"WAS201604070",54,"replay,5,wertj001,WAS,barrt901,WAS11,,N,M,WAS,C $when Jayson Werth was called out at 1B, Nationals manager Dusty Baker challenged the ruling; the call was upheld by replay"
"WAS201604100",41,"replay,5,murpd006,WAS,barrt901,WAS11,,N,M,MIA,C $when Daniel Murphy was called safe at 1B, Marlins manager Don Mattingly challenged the ruling; the call was upheld by replay"
"WAS201604110",40,"Braves CF Mallex Smith left the game due to cuts on his face suffered when he was caught stealing"
"WAS201604110",51,"$the ball left the infield and struck 2B umpire Bob Davidson; since the ball had passed the infielder, it remained a live ball and not interference"
"WAS201604140",61,"$Anthony Rendon called for interference for running into his own batted ball"
"WAS201604230",54,"replay,7,heisc001,WAS,joycj901,WAS11,,N,M,WAS,C $when Chris Heisey was called out at 1B, Nationals manager Dusty Baker challenged the ruling; the call was upheld by replay"
"WAS201604240",32,"replay,4,drews001,WAS,joycj901,WAS11,,Y,M,WAS,C $when Stephen Drew was called out at 1B, Nationals manager Dusty Baker challenged the ruling; the call was overturned by replay"
"WAS201604240",37,"Twins pitcher Tyler Duffey left the game due to an injured arm"
"WAS201604240",83,"$pitcher Joe Ross hit a pinch hit single"
"WAS201604240",111,"replay,14,heisc001,WAS,joycj901,WAS11,,Y,M,WAS,C $when Chris Heisey was called out at 1B, Nationals manager Dusty Baker challenged the ruling; the call was overturned by replay"
"WAS201604240",117,"replay,15,dozib001,MIN,joycj901,WAS11,,Y,M,MIN,A $when Eduardo Nunez was called out at 2B, Twins manager Paul Molitor challenged the ruling; the call was overturned by replay"
"WAS201604280",2,"replay,1,galvf001,PHI,barrt901,WAS11,,Y,M,WAS,A $when Odubel Herrera was called safe at 2B, Nationals manager Dusty Baker challenged the ruling; the call was overturned by replay"
"WAS201605090",63,"replay,8,uptoj001,DET,millb901,WAS11,,N,M,DET,A $when Miguel Cabrera was called out at 3B, Tigers manager Brad Ausmus challenged the ruling; the call was upheld by replay"
"WAS201605090",74,"ej,harpb003,P,knigb901,Balls and strikes Nationals right fielder Bryce Harper ejected by HP umpire Brian Knight"
"WAS201605090",75,"replay,9,robic001,WAS,millb901,WAS11,I,N,U,,H $Clint Robinson's fly to RF was touched by a fan in the front row and the ball landed on the field; the play was ruled a home run but crew chief Bill Miller requested a review; the call was upheld by replay"
"WAS201605100",23,"replay,3,harpb003,WAS,millb901,WAS11,,Y,M,WAS,C $when Bryce Harper was called out at 1B, Nationals manager Dusty Baker challenged the ruling; the call was overturned by replay"
