"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"MLN196204220",4,"$Henry Aaron injured running into fence","1962MLN.EVN.regular.comment.csv",2
"MLN196204220",67,"ej,durol101,C,smitv101,Balls and strikes Dodgers Coach Leo Durocher ejected by HP umpire Vinnie Smith","1962MLN.EVN.regular.comment.csv",3
"MLN196204230",33,"$Willie Davis flied out but the umpires ruled Lew Burdette's foot slipped off the rubber thus negating the pitch","1962MLN.EVN.regular.comment.csv",4
"MLN196204230",59,"Debut game for Cecil Butler","1962MLN.EVN.regular.comment.csv",5
"MLN196205090",31,"ej,torrj101,P,harvd901,Call at 2B Joe Torre ejected by 2B umpire Doug Harvey","1962MLN.EVN.regular.comment.csv",6
"MLN196205100",27,"missing plays in MLN196205100","1962MLN.EVN.regular.comment.csv",7
"MLN196205100",66,"ej,tebbb101,M,varge901,Balls and strikes Braves Manager Birdie Tebbetts ejected by HP umpire Ed Vargo","1962MLN.EVN.regular.comment.csv",8
"MLN196205180",40,"$Roger Craig knocked down Warren Spahn and was warned by HP umpire Ed Sudol","1962MLN.EVN.regular.comment.csv",9
"MLN196205190",32,"$Jay Hook struck on right ankle by line drive","1962MLN.EVN.regular.comment.csv",10
"MLN196205220",91,"missing play in MLN196205220","1962MLN.EVN.regular.comment.csv",11
"MLN196205230",1,"missing play in MLN196205230","1962MLN.EVN.regular.comment.csv",12
"MLN196205230",15,"missing play in MLN196205230","1962MLN.EVN.regular.comment.csv",13
"MLN196206030",63,"ej,olivg101,P,lands901,Obstruction non-call ej,spahw101,P,lands901,Bench jockeying Gene Oliver ejected by HP umpire Stan Landes arguing that he was obstructed running to 1B; Warren Spahn ejected by Landes for yelling from the bench; Landes told Del Crandall that he was tired of Spahn trying to umpire","1962MLN.EVN.regular.comment.csv",14
"MLN196206290",45,"$Ron Santo rounded 2B too far","1962MLN.EVN.regular.comment.csv",15
"MLN196207120",22,"$wild pitch bounced back onto field","1962MLN.EVN.regular.comment.csv",16
"MLN196207152",1,"Debut game for Denny Lemaster","1962MLN.EVN.regular.comment.csv",17
"MLN196207190",26,"ej,cepeo101,P,steim901,Call at 1B Orlando Cepeda ejected by 1B umpire Mel Steiner","1962MLN.EVN.regular.comment.csv",18
"MLN196207190",30,"Mike McCormick struck on left forearm by line drive","1962MLN.EVN.regular.comment.csv",19
"MLN196207190",34,"Chuck Hiller struck on the right arm","1962MLN.EVN.regular.comment.csv",20
"MLN196207240",0,"$the Mets managed by Cookie Lavagetto because Casey Stengel was attending his brother's funeral","1962MLN.EVN.regular.comment.csv",21
"MLN196208010",2,"Debut game for Ron Davis","1962MLN.EVN.regular.comment.csv",22
"MLN196208010",61,"ej,larkn101,P,donaa901,Balls and strikes ej,spana101,P,donaa901,Balls and strikes $Norm Larker and AL Spangler ejected by HP umpire Augie Donatelli arguing a called strike to Larker","1962MLN.EVN.regular.comment.csv",23
"MLN196208042",13,"ej,amarr101,P,pryop901,Called third strike Ruben Amaro ejected by HP umpire Paul Pryor","1962MLN.EVN.regular.comment.csv",24
"MLN196208050",59,"$Johnny Callison injured when he crashed into the wall","1962MLN.EVN.regular.comment.csv",25
"MLN196208080",83,"ej,curtj102,P,conlj102,Throwing at batter $Jack Curtis threw the fourth ball at Glen Hobbie; the ball got by Bob Uecker, who retrieved the ball and threw to Curtis; after the tag, Curtis and Ron Santo tangled; both benches cleared; Eddie Mathews grabbed Santo and Curtis and pulled both of them to the ground; Curtis ejected by HP umpire Jocko Conlan","1962MLN.EVN.regular.comment.csv",26
"MLN196209170",43,"Debut game for Ken McMullen","1962MLN.EVN.regular.comment.csv",27
"MLN196209180",51,"Johnny Podres left with stiff back","1962MLN.EVN.regular.comment.csv",28
"MLN196209180",55,"$no one covered 2B","1962MLN.EVN.regular.comment.csv",29
"MLN196209190",67,"$John Roseboro thought he was out and stepped off 2B","1962MLN.EVN.regular.comment.csv",30
"MLN196209260",4,"42 minute rain delay","1962MLN.EVN.regular.comment.csv",31
"MLN196209280",74,"$the ball struck the 1B bag","1962MLN.EVN.regular.comment.csv",32
