"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"MIN199304080",54,"Debut game for Brett Merriman","1993MIN.EVA.regular.comment.csv",2
"MIN199305040",13,"Debut game for Damon Buford","1993MIN.EVA.regular.comment.csv",3
"MIN199305050",64,"Debut game for Pat Meares","1993MIN.EVA.regular.comment.csv",4
"MIN199305170",18,"Debut game for David McCarty","1993MIN.EVA.regular.comment.csv",5
"MIN199305280",80,"$Game-ending passed ball as Plunk attempted intentional walk","1993MIN.EVA.regular.comment.csv",6
"MIN199306130",1,"Debut game for Eddie Guardado","1993MIN.EVA.regular.comment.csv",7
"MIN199306140",0,"$two umpires, Terry Craft and Larry McCoy, arrived late due to flight problems; the game started with two crew members and local college umpire Fred Herndon, making his major league debut","1993MIN.EVA.regular.comment.csv",8
"MIN199306140",24,"spot is a guess; we'll fix it later umpchange,4,ump1b,mccol901 umpchange,4,ump2b,hendt901 umpchange,4,ump3b,craft901","1993MIN.EVA.regular.comment.csv",9
"MIN199306270",9,"Debut game for Derek Lee","1993MIN.EVA.regular.comment.csv",10
"MIN199307070",75,"Debut game for Sean Bergman","1993MIN.EVA.regular.comment.csv",11
"MIN199308080",1,"Debut game for Domingo Jean","1993MIN.EVA.regular.comment.csv",12
"MIN199309020",12,"Debut game for Manny Ramirez","1993MIN.EVA.regular.comment.csv",13
