"BOS200204010",2,"Debut game for Eric Hinske","FILENAME_TX","LINE_NUMBER_CT"
"BOS200204010",54,"Debut game for Scott Cassidy","2002BOS.EVA.regular.comment.csv",2
"BOS200204010",55,"ej,rojac101,C,cousd901,Call at 3B $Blue Jays coach Rojas ejected by 1B umpire Cousins after Blue Jays manager Martinez argued that Sanchez had been doubled off 2nd; Rojas came out of dugout and waved arms to get attention of Martinez to appeal that Varitek had left 3rd too soon; umpire Cousins thought Rojas was arguing same call as Martinez and ejected him","2002BOS.EVA.regular.comment.csv",3
"BOS200204090",6,"$Damon overran 2B and was tagged out","2002BOS.EVA.regular.comment.csv",4
"BOS200204130",60,"ej,clont101,C,culbf901,Balls and strikes $Red Sox coach Cloninger ejected by HP umpire Culbreth for for arguing balls and strikes during mound visit with White at bat","2002BOS.EVA.regular.comment.csv",5
"BOS200204140",61,"$1B umpire Larry Young called time because a beach ball came onto the field; Robin Ventura struck out on the 3-2 pitch, which was nullified by Young's call","2002BOS.EVA.regular.comment.csv",6
"BOS200204290",72,"Varitek held on WP, allowing later GDP","2002BOS.EVA.regular.comment.csv",7
"BOS200205140",68,"Debut game for Bry Nelson","2002BOS.EVA.regular.comment.csv",8
"BOS200205190",0,"$BOS Mgr Little home for mother's funeral; Mike Stanley running club","2002BOS.EVA.regular.comment.csv",9
"BOS200205190",68,"$the knuckleball third strike to Wilson was about a foot outside and bounced in the dirt","2002BOS.EVA.regular.comment.csv",10
"BOS200205200",0,"$BOS Mgr Little home for mother's funeral; Mike Stanley running club","2002BOS.EVA.regular.comment.csv",11
"BOS200205200",24,"$the ball landed in the first row of seats just to the left of the pole; 303-foot homer","2002BOS.EVA.regular.comment.csv",12
"BOS200206110",22,"35 minute rain delay in 4th","2002BOS.EVA.regular.comment.csv",13
"BOS200206120",20,"Debut game for Juan Diaz","2002BOS.EVA.regular.comment.csv",14
"BOS200206280",24,"originally scored S5, changed 2 innings later","2002BOS.EVA.regular.comment.csv",15
"BOS200206280",82,"originally scored as Single and advance on throw","2002BOS.EVA.regular.comment.csv",16
"BOS200207231",39,"$43rd time for two homers in one inning by batter","2002BOS.EVA.regular.comment.csv",17
"BOS200207231",51,"$Garciaparra first to hit three homers on birthday and 12th to hit grand slam on birthday","2002BOS.EVA.regular.comment.csv",18
"BOS200207231",88,"originally scored E6","2002BOS.EVA.regular.comment.csv",19
"BOS200207260",15,"$Hillebrand in too close, couldn't get back to bag","2002BOS.EVA.regular.comment.csv",20
"BOS200207280",4,"$Matthews missed the plate and was tagged out after crossing","2002BOS.EVA.regular.comment.csv",21
"BOS200207280",29,"ej,mattg002,P,marsr901,Inciting bench-clearing brawl ej,robew001,P,marsr901,Bench-clearing brawl ej,clont101,C,marsr901,Bench-clearing brawl $Orioles Matthews and Willis Roberts and Boston coach Cloninger ejected by HP umpire Marsh; Matthews took a few steps towards the mound after being hit and both teams were warned about not throwing at hitters; Matthews pitcher Lowe yelled at each other after Matthews went to 1B; Matthews headed to the mound after Batista fouled off a pitch, causing a bench-clearing brawl; Roberts punched Red Sox Baerga in short CF; Roberts' jersey was torn off; Orioles Fordyce and Cloninger pushed each other near HP","2002BOS.EVA.regular.comment.csv",22
"BOS200208070",10,"$ball hit into triangle in CF","2002BOS.EVA.regular.comment.csv",23
"BOS200208070",44,"$Nixon reached into the stands and grabbed ball from fan","2002BOS.EVA.regular.comment.csv",24
"BOS200208070",81,"$Long caught the ball over wall in bullpen with fine leap","2002BOS.EVA.regular.comment.csv",25
"BOS200208220",4,"$Damon jammed finger returning to base on pickoff attempt","2002BOS.EVA.regular.comment.csv",26
"BOS200208250",71,"Debut game for Chone Figgins","2002BOS.EVA.regular.comment.csv",27
"BOS200208260",74,"$Nixon dropped ball right on line","2002BOS.EVA.regular.comment.csv",28
"BOS200208270",29,"$off top of wall","2002BOS.EVA.regular.comment.csv",29
"BOS200208270",35,"$off wall, just over Damon's leap","2002BOS.EVA.regular.comment.csv",30
"BOS200208270",53,"$Williams' fly fell in front of a diving Ramirez; Jeter thought the ball was caught and returned to 2B; Garciaparra tagged Jeter and then the bag just before Giambi reached it","2002BOS.EVA.regular.comment.csv",31
"BOS200209060",44,"ej,floyc001,P,herna901,Balls and strikes Cliff Floyd ejected by HP umpire Angel Hernandez","2002BOS.EVA.regular.comment.csv",32
"BOS200209060",65,"Debut game for Kevin Cash","2002BOS.EVA.regular.comment.csv",33
"BOS200209161",40,"1:12 rain delay","2002BOS.EVA.regular.comment.csv",34
"BOS200209162",1,"Debut game for Brian Tallet","2002BOS.EVA.regular.comment.csv",35
"BOS200209180",59,"ej,bradm001,P,fleta901,Balls and strikes $Milton Bradley ejected by HP umpire Andy Fletcher","2002BOS.EVA.regular.comment.csv",36
"BOS200209270",20,"ej,ramim002,P,reedr901,Called third strike (threw helmet) Manny Ramirez ejected by HP umpire Rick Reed","2002BOS.EVA.regular.comment.csv",37
