"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"NYA197704070",0,"Debut for umpire Vic Voltaggio","1977NYA.EVA.regular.comment.csv",2
"NYA197704190",0,"Protest=H","1977NYA.EVA.regular.comment.csv",3
"NYA197704190",1,"Debut game for Gil Patterson","1977NYA.EVA.regular.comment.csv",4
"NYA197704190",37,"$Lou Piniella had hit a double on the pitch that was called a balk by 3B umpire Dave Phillips; the Yankees protested the game","1977NYA.EVA.regular.comment.csv",5
"NYA197705070",55,"Debut game for George Zeber","1977NYA.EVA.regular.comment.csv",6
"NYA197705200",64,"$Thurman Munson called for interference with third baseman Doug DeCinces","1977NYA.EVA.regular.comment.csv",7
"NYA197705270",81,"Roy White was injured on this play","1977NYA.EVA.regular.comment.csv",8
"NYA197705290",6,"Richie Zisk injured at HP","1977NYA.EVA.regular.comment.csv",9
"NYA197706110",16,"ej,pinil001,P,deegb901,Called third strike (Threw bat) Lou Piniella ejected by HP umpire Bill Deegan","1977NYA.EVA.regular.comment.csv",10
"NYA197706130",34,"405' HR","1977NYA.EVA.regular.comment.csv",11
"NYA197706250",5,"off the face of the third deck","1977NYA.EVA.regular.comment.csv",12
"NYA197707040",54,"Bucky Dent left with bruised right knee","1977NYA.EVA.regular.comment.csv",13
"NYA197707050",41,"Thurman Munson hit by foul ball with 0-2 count","1977NYA.EVA.regular.comment.csv",14
"NYA197707211",11,"Debut game for Lenn Sakata","1977NYA.EVA.regular.comment.csv",15
"NYA197708110",40,"Graig Nettles twisted his knee trying to steal 2B","1977NYA.EVA.regular.comment.csv",16
"NYA197709100",67,"Debut game for Larry McCall","1977NYA.EVA.regular.comment.csv",17
"NYA197710010",25,"2:42 Rain delay","1977NYA.EVA.regular.comment.csv",18
