"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX"FILENAME_TX","LINE_NUMBER_CT"

"PIT194004220","19400422",0,"Monday",0,"F","D","CHN","PIT","PIT06","passc101","bowmj101","searz901","dunnt901","(none)","stard901","","",10461,"253","D Lamoureaux","D Lamoureaux","2007/08/17 7:58PM","",0,0,0,0,-1,0,0,0,166,9,5,9,9,10,2,4,11,10,"bowmj101","passc101","butcm101","","hacks101",5,"hermb101",4,"galaa101",8,"leibh101",9,"dalld101",7,"russr101",3,"todda101",2,"sturb101",6,"passc101",1,"handl101",5,"garmd101",9,"vauga101",6,"rizzj101",7,"flete101",3,"ellib103",8,"davis101",2,"younp101",4,"bowmj101",1,"pagev101","butcm101","","",,,51,,,,101002100,20031030x,36,3,0,0,4,0,0,0,7,0,4,1,0,2,0,4,8,8,0,0,24,8,0,0,0,36,7,0,0,9,0,0,0,7,0,2,1,0,0,0,3,3,3,0,0,27,12,0,2,0,,,,,,,,,,,"Joe Bowman","Claude Passeau","Max Butcher","younp101","Pep Young","Stan Hack","Billy Herman","Augie Galan","Hank Leiber","Dom Dallessandro","Rip Russell","Al Todd","Bobby Sturgeon","Claude Passeau","Lee Handley","Debs Garms","Arky Vaughan","Johnny Rizzo","Elbie Fletcher","Bob Elliott","Spud Davis","Pep Young","Joe Bowman",,1940PIT.EVN.regular.game.csv",2

"PIT194004230","19400423",0,"Tuesday",0,"F","D","CHN","PIT","PIT06","frenl101","macfd101","dunnt901","stard901","(none)","searz901","","",4138,"286","Bob Kapla","Bob Kapla","2015/04/05 4:06PM","",0,0,0,0,-1,0,0,0,140,9,2,3,7,9,0,2,8,5,"browm103","frenl101","","","hacks101",5,"hermb101",4,"galaa101",8,"leibh101",9,"dalld101",7,"russr101",3,"todda101",2,"sturb101",6,"frenl101",1,"handl101",5,"ellib103",8,"vauga101",6,"rizzj101",7,"vanrm101",9,"flete101",3,"younp101",4,"muelr101",2,"macfd101",1,"pagev101","browm103","","",,,52,,,,002000000,000010002,33,2,0,0,1,1,0,1,2,0,2,0,1,1,0,2,3,3,0,0,25,12,0,1,0,31,0,1,0,3,0,0,1,1,0,3,0,2,0,0,2,0,0,0,0,27,15,0,1,0,,,,,,,,,,,"Mace Brown","Larry French","(none)","wanep101","Paul Waner","Stan Hack","Billy Herman","Augie Galan","Hank Leiber","Dom Dallessandro","Rip Russell","Al Todd","Bobby Sturgeon","Larry French","Lee Handley","Bob Elliott","Arky Vaughan","Johnny Rizzo","Maurice Van Robays","Elbie Fletcher","Pep Young","Ray Mueller","Danny MacFayden",,1940PIT.EVN.regular.game.csv",3

"PIT194004240","19400424",0,"Wednesday",0,"F","D","CHN","PIT","PIT06","lee-b103","butcm101","searz901","dunnt901","(none)","(none)","","",3809,"286","Bob Kapla","Bob Kapla","2015/04/05 4:44PM","",0,0,0,0,-1,0,0,0,130,9,9,4,10,11,1,2,8,7,"lee-b103","butcm101","","","hacks101",5,"hermb101",4,"galaa101",8,"leibh101",9,"nichb101",7,"cavap101",3,"todda101",2,"mattb101",6,"lee-b103",1,"handl101",5,"garmd101",9,"vauga101",6,"rizzj101",7,"flete101",3,"ellib103",8,"younp101",4,"berrr101",2,"butcm101",1,"","swigo101","","",,,54,,,,500020002,200010001,35,3,0,0,8,1,0,0,8,2,5,0,1,1,0,1,4,4,0,0,27,16,0,2,0,36,2,1,0,4,0,0,0,2,0,1,0,0,1,0,4,7,7,0,0,27,14,0,1,0,,,,,,,,,,,"Bill Lee","Max Butcher","(none)","leibh101","Hank Leiber","Stan Hack","Billy Herman","Augie Galan","Hank Leiber","Bill Nicholson","Phil Cavarretta","Al Todd","Bobby Mattick","Bill Lee","Lee Handley","Debs Garms","Arky Vaughan","Johnny Rizzo","Elbie Fletcher","Bob Elliott","Pep Young","Ray Berres","Max Butcher",,1940PIT.EVN.regular.game.csv",4

"PIT194004250","19400425",0,"Thursday",0,"F","D","SLN","PIT","PIT06","coopm101","klinb101","mageg901","barrg901","(none)","stewb901","","",3394,"286","Bob Kapla","Bob Kapla","2014/02/16 8:22PM","",0,0,0,0,-1,0,0,0,192,9,10,9,22,12,1,3,15,11,"shouc101","klinb101","russj103","","marts103",4,"eppsh101",8,"slaue101",9,"mizej101",3,"padgd101",2,"martp103",7,"browj107",5,"marim101",6,"coopm101",1,"wanel101",8,"garmd101",7,"wanep101",9,"vauga101",6,"flete101",3,"schuj103",2,"younp101",4,"handl101",5,"klinb101",1,"russj103","macfd101","","",,,54,,,,330002020,102200040,49,4,1,0,9,0,0,0,3,1,3,0,0,1,0,3,9,9,0,0,27,6,0,0,0,39,0,1,0,9,1,0,0,7,0,5,0,0,0,0,4,10,10,0,0,27,10,0,2,0,,,,,,,,,,,"Clyde Shoun","Bob Klinger","Jack Russell","padgd101","Don Padgett","Stu Martin","Hal Epps","Enos Slaughter","Johnny Mize","Don Padgett","Pepper Martin","Jimmy Brown","Marty Marion","Mort Cooper","Lloyd Waner","Debs Garms","Paul Waner","Arky Vaughan","Elbie Fletcher","Joe Schultz","Pep Young","Lee Handley","Bob Klinger",,1940PIT.EVN.regular.game.csv",5

"PIT194004260","19400426",0,"Friday",0,"F","D","SLN","PIT","PIT06","davic103","browm103","barrg901","stewb901","(none)","mageg901","","",3912,"286","Bob Kapla","Bob Kapla","2014/02/23 10:41AM","",0,0,0,0,-1,0,0,0,157,9,4,10,10,9,2,2,8,5,"browm103","bowmb103","","","marts103",4,"eppsh101",8,"slaue101",9,"mizej101",3,"padgd101",2,"hoppj102",7,"guttd101",5,"marim101",6,"davic103",1,"wanel101",8,"garmd101",7,"wanep101",9,"vauga101",6,"flete101",3,"davis101",2,"brubb101",5,"gustf101",4,"browm103",1,"weilb101","","","",,,51,,,,011101000,00001207x,36,0,0,0,2,1,0,0,2,0,6,1,0,1,0,4,8,8,0,0,24,14,0,1,0,34,2,0,2,9,0,0,1,4,0,0,0,0,0,0,1,2,2,0,0,27,14,0,2,0,,,,,,,,,,,"Mace Brown","Bob Bowman","(none)","bowmj101","Joe Bowman","Stu Martin","Hal Epps","Enos Slaughter","Johnny Mize","Don Padgett","Johnny Hopp","Don Gutteridge","Marty Marion","Curt Davis","Lloyd Waner","Debs Garms","Paul Waner","Arky Vaughan","Elbie Fletcher","Spud Davis","Bill Brubaker","Frankie Gustine","Mace Brown",,1940PIT.EVN.regular.game.csv",6
