"DET198104090",69,"Debut game for George Bell","FILENAME_TX","LINE_NUMBER_CT"
"DET198104110",55,"Debut game for Darrell Brown","1981DET.EVA.regular.comment.csv",2
"DET198104120",1,"Debut game for Howard Bailey","1981DET.EVA.regular.comment.csv",3
"DET198104120",59,"Debut game for Dave Rucker","1981DET.EVA.regular.comment.csv",4
"DET198104250",0,"1:26 rain delay before start of game","1981DET.EVA.regular.comment.csv",5
"DET198104250",45,"$2B umpire Durwood Merrill ruled that Chet Lemon caught Steve Kemp's ball; Merrill overruled by 3B umpire Dave Phillips who saw that Lemon had trapped the ball","1981DET.EVA.regular.comment.csv",6
"DET198104260",45,"$Wayne Nordhagen fouled ball off hip","1981DET.EVA.regular.comment.csv",7
"DET198104280",36,"17 minute rain delay","1981DET.EVA.regular.comment.csv",8
"DET198105150",0,"58 minute rain delay prior to start of game","1981DET.EVA.regular.comment.csv",9
"DET198105170",56,"ej,hebnr001,P,malog901,Call at 1B (Slammed helmet) Richie Hebner ejected by 1B umpire George Maloney","1981DET.EVA.regular.comment.csv",10
"DET198105180",50,"Kevin Saucier injured right shoulder jumping up for bounding ball","1981DET.EVA.regular.comment.csv",11
"DET198105242",10,"Rick Peters hit wall hurting knee and shoulder","1981DET.EVA.regular.comment.csv",12
"DET198106020",23,"ej,oglib001,P,sprim901,Charging mound after HBP Ben Oglivie ejected by HP umpire Marty Springstead for charging the mound and hitting George Cappuzzello, who left due to injury","1981DET.EVA.regular.comment.csv",13
"DET198106050",1,"Debut game for Brad Havens","1981DET.EVA.regular.comment.csv",14
"DET198108100",68,"Debut game for Greg Wells","1981DET.EVA.regular.comment.csv",15
"DET198108160",62,"ej,andes101,M,hallb901,Balls and strikes ej,peter001,P,kaisk901,Balls and strikes (Cussed umpire) Rick Peters ejected by HP umpire Ken Kaiser; Tigers Manager Sparky Anderson ejected by 2B umpire Bill Haller arguing about Peters' ejection","1981DET.EVA.regular.comment.csv",16
"DET198108190",19,"Debut game for Marty Castillo","1981DET.EVA.regular.comment.csv",17
"DET198108220",15,"43 minute rain delay","1981DET.EVA.regular.comment.csv",18
"DET198108240",71,"ej,freyj801,M,voltv901,Balls and strikes Royals Manager Jim Frey ejected by HP umpire Vic Voltaggio with a 1-0 count on Steve Kemp","1981DET.EVA.regular.comment.csv",19
"DET198109080",0,"50 minute rain delay before start of game","1981DET.EVA.regular.comment.csv",20
"DET198109080",6,"$Rick Peters doubled to LF but was out on appeal for missing 1B","1981DET.EVA.regular.comment.csv",21
"DET198109080",87,"$Glenn Hoffman collided with Carney Lansford in foul territory","1981DET.EVA.regular.comment.csv",22
"DET198109090",68,"$pick off after a missed bunt attempt","1981DET.EVA.regular.comment.csv",23
"DET198109090",72,"ej,evand002,P,reedr901,Called third strike Dwight Evans ejected by HP umpire Rick Reed","1981DET.EVA.regular.comment.csv",24
"DET198109110",26,"Debut game for Larry Rothschild","1981DET.EVA.regular.comment.csv",25
"DET198109250",0,"27 minute rain delay sometime during this game","1981DET.EVA.regular.comment.csv",26
