"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX"FILENAME_TX","LINE_NUMBER_CT"

"MIN200210080","20021008",0,"Tuesday",820,"T","N","ANA","MIN","MIN03","appik001","maysj001","monte901","everm901","gormb901","younl901","demud901","rapue901",55562,"","","","","",1,1,72,0,0,4,1,5,178,9,1,2,4,5,0,1,4,7,"maysj001","appik001","guare001","","ecksd001",6,"erstd001",8,"salmt001",9,"andeg001",7,"glaut001",5,"fullb001",10,"spies001",3,"molib001",2,"kenna001",4,"jonej003",7,"guzmc001",6,"koskc001",5,"ortid001",10,"huntt001",8,"miend001",3,"cuddm001",9,"piera001",2,"rival001",4,"webeb001","guare001","","",,,51,,,,001000000,01001000x,31,0,0,0,0,0,0,0,1,0,5,0,0,1,0,4,2,2,1,0,24,4,0,0,0,27,2,0,0,2,1,1,1,3,0,6,0,0,0,0,2,0,0,0,0,27,13,0,1,0,,,,,,,,,,,"Joe Mays","Kevin Appier","Eddie Guardado","koskc001","Corey Koskie","David Eckstein","Darin Erstad","Tim Salmon","Garret Anderson","Troy Glaus","Brad Fullmer","Scott Spiezio","Ben Molina","Adam Kennedy","Jacque Jones","Cristian Guzman","Corey Koskie","David Ortiz","Torii Hunter","Doug Mientkiewicz","Michael Cuddyer","A.J. Pierzynski","Luis Rivas",,2002ALCS.EVE.post.game.csv",2

"MIN200210090","20021009",0,"Wednesday",720,"T","N","ANA","MIN","MIN03","ortir002","reedr002","everm901","gormb901","younl901","demud901","rapue901","monte901",55990,"","","","","",1,1,72,0,0,4,1,5,193,9,6,3,10,11,0,1,6,7,"ortir002","reedr002","perct001","","ecksd001",6,"erstd001",8,"salmt001",9,"andeg001",7,"glaut001",5,"fullb001",10,"spies001",3,"molib001",2,"kenna001",4,"jonej003",7,"guzmc001",6,"koskc001",5,"ortid001",10,"huntt001",8,"miend001",3,"cuddm001",9,"piera001",2,"rival001",4,"perct001","jackm001","","",,,54,,,,130002000,000003000,38,2,1,2,5,0,0,0,1,0,6,2,0,0,0,4,3,3,0,0,27,7,0,2,0,35,2,0,0,3,0,0,0,2,0,10,0,0,2,0,5,6,6,1,0,27,8,0,0,0,,,,,,,,,,,"Ramon Ortiz","Rick Reed","Troy Percival","erstd001","Darin Erstad","David Eckstein","Darin Erstad","Tim Salmon","Garret Anderson","Troy Glaus","Brad Fullmer","Scott Spiezio","Ben Molina","Adam Kennedy","Jacque Jones","Cristian Guzman","Corey Koskie","David Ortiz","Torii Hunter","Doug Mientkiewicz","Michael Cuddyer","A.J. Pierzynski","Luis Rivas",,2002ALCS.EVE.post.game.csv",3

"ANA200210110","20021011",0,"Friday",520,"T","N","MIN","ANA","ANA01","milte001","washj001","gormb901","younl901","demud901","rapue901","monte901","everm901",44234,"","","","","",1,1,68,4,2,0,0,2,193,9,1,2,6,7,0,2,7,9,"rodrf003","romej001","perct001","","jonej003",7,"guzmc001",6,"koskc001",5,"lecrm001",10,"huntt001",8,"miend001",3,"mohrd001",9,"piera001",2,"rival001",4,"ecksd001",6,"erstd001",8,"salmt001",9,"andeg001",7,"glaut001",5,"spies001",3,"woots001",10,"molib001",2,"gil-b001",4,"romej001","perct001","","",,,51,,,,000000100,01000001x,35,1,0,0,1,0,0,0,0,0,9,1,0,0,0,5,2,2,1,0,24,1,0,0,0,30,1,0,2,2,1,0,0,4,0,6,0,0,0,0,3,1,1,0,0,27,4,0,0,0,,,,,,,,,,,"Francisco Rodriguez","J.C. Romero","Troy Percival","glaut001","Troy Glaus","Jacque Jones","Cristian Guzman","Corey Koskie","Matthew LeCroy","Torii Hunter","Doug Mientkiewicz","Dustan Mohr","A.J. Pierzynski","Luis Rivas","David Eckstein","Darin Erstad","Tim Salmon","Garret Anderson","Troy Glaus","Scott Spiezio","Shawn Wooten","Ben Molina","Benji Gil",,2002ALCS.EVE.post.game.csv",4

"ANA200210120","20021012",0,"Saturday",515,"T","N","MIN","ANA","ANA01","radkb001","lackj001","younl901","demud901","rapue901","monte901","everm901","gormb901",44830,"","","","","",1,1,67,4,5,0,0,3,169,9,1,7,6,10,2,0,4,5,"lackj001","radkb001","","","jonej003",7,"guzmc001",6,"koskc001",5,"ortid001",10,"huntt001",8,"miend001",3,"mohrd001",9,"piera001",2,"rival001",4,"ecksd001",6,"erstd001",8,"salmt001",9,"andeg001",7,"glaut001",5,"fullb001",10,"spies001",3,"molib001",2,"kenna001",4,"wellb002","webeb001","","",,,51,,,,000000001,00000025x,32,2,0,0,1,0,0,0,0,0,10,0,1,0,0,6,7,7,0,0,24,8,0,1,0,32,2,1,0,7,1,0,1,2,1,5,1,0,0,0,3,1,1,0,0,27,12,0,0,0,,,,,,,,,,,"John Lackey","Brad Radke","(none)","glaut001","Troy Glaus","Jacque Jones","Cristian Guzman","Corey Koskie","David Ortiz","Torii Hunter","Doug Mientkiewicz","Dustan Mohr","A.J. Pierzynski","Luis Rivas","David Eckstein","Darin Erstad","Tim Salmon","Garret Anderson","Troy Glaus","Brad Fullmer","Scott Spiezio","Ben Molina","Adam Kennedy",,2002ALCS.EVE.post.game.csv",5

"ANA200210130","20021013",0,"Sunday",120,"T","D","MIN","ANA","ANA01","maysj001","appik001","demud901","rapue901","monte901","everm901","gormb901","younl901",44835,"","","","","",1,1,72,4,3,0,0,2,210,9,5,13,9,18,0,0,3,5,"rodrf003","santj003","","","jonej003",7,"guzmc001",6,"koskc001",5,"ortid001",10,"huntt001",8,"miend001",3,"mohrd001",9,"piera001",2,"rival001",4,"ecksd001",6,"erstd001",8,"salmt001",9,"andeg001",7,"glaut001",5,"fullb001",10,"spies001",3,"molib001",2,"kenna001",4,"lohsk001","perct001","","",,,51,,,,110000300,001020(10)0x,31,2,0,0,4,1,1,0,2,0,3,0,0,2,0,6,13,13,1,0,24,15,0,2,0,40,0,0,4,12,0,0,1,1,0,4,0,1,1,0,5,5,5,3,0,27,9,0,2,0,,,,,,,,,,,"Francisco Rodriguez","Johan Santana","(none)","kenna001","Adam Kennedy","Jacque Jones","Cristian Guzman","Corey Koskie","David Ortiz","Torii Hunter","Doug Mientkiewicz","Dustan Mohr","A.J. Pierzynski","Luis Rivas","David Eckstein","Darin Erstad","Tim Salmon","Garret Anderson","Troy Glaus","Brad Fullmer","Scott Spiezio","Ben Molina","Adam Kennedy",,2002ALCS.EVE.post.game.csv",6
