GAME_ID,EVENT_ID,COMMENT_TX
"MIA201204040",0,"$First game in Marlins Park, Miami; ceremonial pitch by Muhammad Ali"
"MIA201204130",0,"$Marlins manager Ozzie Guillen serving five game team-imposed suspension for remarks he made about Fidel Castro"
"MIA201204140",0,"$Marlins manager Ozzie Guillen serving five game team-imposed suspension for remarks he made about Fidel Castro"
"MIA201204150",0,"$Marlins manager Ozzie Guillen serving five game team-imposed suspension for remarks he made about Fidel Castro"
"MIA201204170",33,"$Omar Infante had rounded 3B when he realized he had to return to 2B; he did not touch the 3B bag on his way back to 2B, cutting across the infield instead; Infante out on appeal"
"MIA201205130",77,"ej,franf001,P,ticht901,Balls and strikes Mets pitcher Frank Francisco ejected by HP umpire Todd Tichenor"
"MIA201205220",35,"Marlins left fielder Austin Kearns left the game due to an injured leg"
"MIA201205220",56,"Rockies second baseman Jonathan Herrera left the game due to an injured leg"
"MIA201205250",72,"$Originally scored E4, changed to single on 5-31-2012"
"MIA201205290",71,"Jhonatan Solano's brother Donovan played his first game on May 21 for the Marlins"
"MIA201206060",24,"$Freddie Freeman called for runner interference to complete the DP"
"MIA201206060",27,"Braves first baseman Freddie Freeman left the game due to an injured hand"
"MIA201206070",20,"$Mike Minor called out for running into his own bunt"
"MIA201206070",64,"replay,8,stanm004,MIA,cedeg901,MIA02,O,Y,I,,H $Giancarlo Stanton hit the ball down the RF line; it hit just over the top of the wall and caromed back onto the field; it was ruled in play and Stanton reached 2B; crew chief Gary Cederstrom watched the replay and overturned the call to a home run"
"MIA201206090",22,"Marlins pitcher Carlos Zambrano left the game due to an injured back"
"MIA201206230",67,"$originally scored as defensive indifference, changed to SB2 the next day"
"MIA201206250",83,"$Cardinals manager Mike Matheny wanted to put his new pitcher, Victor Marte, in the seventh spot in the lineup; HP umpire Bob Davidson misunderstood and put Marte in the fifth spot"
"MIA201206260",5,"$originally scored as E6, changed to single on 7-02-2012, which gives Craig RBI and changes 4 runs to earned"
"MIA201206260",55,"ej,guilo001,M,belld901,Balls and strikes Marlins Manager Ozzie Guillen ejected by HP umpire Dan Bellino as he made the pitching change; Guillen yelled about the last pitch to Allen Craig; after the game, Guillen admitted he was wrong on that pitch"
"MIA201206270",58,"replay,7,morrl001,MIA,laynj901,MIA02,O,Y,I,,H $Logan Morrison's fly down the RF line hit the top of the padding, bounced up and hit the railing behind the wall; the silver railing is a home run; the ball caromed back onto the field and was ruled in play; Morrison, in his home run trot, reached 2B; crew chief Jerry Layne watched the replay and overturned the call to a home run"
"MIA201207010",53,"$originally scored E6, changed to single on 7-02-2012"
"MIA201207230",41,"Marlins pitcher Josh Johnson left the game due to an injured hand"
"MIA201207230",61,"ej,gonzf801,M,diazl901,Call at 1B Braves Manager Fredi Gonzalez ejected by 1B umpire Laz Diaz"
"MIA201208150",21,"Marlins left fielder Justin Ruggiano left the game due to an injured side"
"MIA201208290",72,"ej,harpb003,P,buckc901,Call at 1B (Threw helmet) Bryce Harper ejected by 1B umpire CB Bucknor"
"MIA201208310",31,"$walk awarded with only three balls"
"MIA201209030",66,"$originally scored as E6, changed next day to single"
"MIA201209140",42,"Marlins first baseman Carlos Lee left the game due to an injured neck"
"MIA201209150",36,"$Johnny Cueto fielded the bunt in front of the plate and lunged to tag Donovan Solano at HP"
"MIA201209180",68,"Braves shortstop Paul Janish left the game due to an injured shoulder"
"MIA201210020",42,"Adam Greenberg made his one big league appearance on 7/7/2005; the first pitch he saw hit him on the back of the head, causing a concussion, vertigo and vision problems; the Marlins signed him to a one-day contract to allow him to have an at bat"
"MIA201204040",0,"$First game in Marlins Park, Miami; ceremonial pitch by Muhammad Ali"
"MIA201204130",0,"$Marlins manager Ozzie Guillen serving five game team-imposed suspension for remarks he made about Fidel Castro"
"MIA201204140",0,"$Marlins manager Ozzie Guillen serving five game team-imposed suspension for remarks he made about Fidel Castro"
"MIA201204150",0,"$Marlins manager Ozzie Guillen serving five game team-imposed suspension for remarks he made about Fidel Castro"
"MIA201204170",33,"$Omar Infante had rounded 3B when he realized he had to return to 2B; he did not touch the 3B bag on his way back to 2B, cutting across the infield instead; Infante out on appeal"
"MIA201205130",77,"ej,franf001,P,ticht901,Balls and strikes $Pitcher Francisco ejected by HP umpire Tichenor for arguing balls and strikes after he was removed"
"MIA201205220",35,"Marlins left fielder Austin Kearns left the game due to an injured leg"
"MIA201205220",56,"Rockies second baseman Jonathan Herrera left the game due to an injured leg"
"MIA201205250",72,"$Originally scored E4, changed to single on 5-31-2012"
"MIA201205290",71,"Jhonatan Solano's brother Donovan played his first game on May 21 for the Marlins"
"MIA201206060",24,"$Freddie Freeman called for runner interference to complete the DP"
"MIA201206060",27,"Braves first baseman Freddie Freeman left the game due to an injured hand"
"MIA201206070",20,"$Mike Minor called out for running into his own bunt"
"MIA201206070",64,"replay,8,stanm004,MIA,cedeg901,MIA02,O,Y,I,,H $Giancarlo Stanton hit the ball down the RF line; it hit just over the top of the wall and caromed back onto the field; it was ruled in play and Stanton reached 2B; crew chief Gary Cederstrom watched the replay and overturned the call to a home run"
"MIA201206090",22,"Marlins pitcher Carlos Zambrano left the game due to an injured back"
"MIA201206230",67,"$originally scored as defensive indifference, changed to SB2 the next day"
"MIA201206250",83,"$Cardinals manager Mike Matheny wanted to put his new pitcher, Victor Marte, in the seventh spot in the lineup; HP umpire Bob Davidson misunderstood and put Marte in the fifth spot"
"MIA201206260",5,"$originally scored as E6, changed to single on 7-02-2012, which gives Craig RBI and changes 4 runs to earned"
"MIA201206260",55,"ej,guilo001,M,belld901,Balls and strikes Marlins Manager Ozzie Guillen ejected by HP umpire Dan Bellino as he made the pitching change; Guillen yelled about the last pitch to Allen Craig; after the game, Guillen admitted he was wrong on that pitch"
"MIA201206270",58,"replay,7,morrl001,MIA,laynj901,MIA02,O,Y,I,,H $Logan Morrison's fly down the RF line hit the top of the padding, bounced up and hit the railing behind the wall; the silver railing is a home run; the ball caromed back onto the field and was ruled in play; Morrison, in his home run trot, reached 2B; crew chief Jerry Layne watched the replay and overturned the call to a home run"
"MIA201207010",53,"$originally scored E6, changed to single on 7-02-2012"
"MIA201207230",41,"Marlins pitcher Josh Johnson left the game due to an injured hand"
"MIA201207230",61,"ej,gonzf801,M,diazl901,Call at 1B Braves Manager Fredi Gonzalez ejected by 1B umpire Laz Diaz"
"MIA201208150",21,"Marlins left fielder Justin Ruggiano left the game due to an injured side"
"MIA201208290",72,"ej,harpb003,P,buckc901,Call at 1B (Threw helmet) Bryce Harper ejected by 1B umpire CB Bucknor"
"MIA201208310",31,"$walk awarded with only three balls"
"MIA201209030",66,"$originally scored as E6, changed next day to single"
"MIA201209140",42,"Marlins first baseman Carlos Lee left the game due to an injured neck"
"MIA201209150",36,"$Johnny Cueto fielded the bunt in front of the plate and lunged to tag Donovan Solano at HP"
"MIA201209180",68,"Braves shortstop Paul Janish left the game due to an injured shoulder"
"MIA201210020",42,"Adam Greenberg made his one big league appearance on 7/7/2005; the first pitch he saw hit him on the back of the head, causing a concussion, vertigo and vision problems; the Marlins signed him to a one-day contract to allow him to have an at bat"
