"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"TEX197304070",53,"Debut game for Steve Foucault","1973TEX.EVA.regular.comment.csv",2
"TEX197304250",10,"$Rangers manager Whitey Herzog argued the call at 2B with 2B umpire Bill Kunkel","1973TEX.EVA.regular.comment.csv",3
"TEX197304250",22,"ej,lovij102,P,brinj901,Called third strike $Lovitto ejected by HP umpire Brinkman for arguing called third strike","1973TEX.EVA.regular.comment.csv",4
"TEX197304250",59,"ej,herzw101,M,flahr901,Call at 1B $Rangers manager Herzog ejected by 1B umpire Flaherty for arguing Maddox was safe after rounding 1st too far","1973TEX.EVA.regular.comment.csv",5
"TEX197304270",72,"missing play in TEX197304270","1973TEX.EVA.regular.comment.csv",6
"TEX197305142",52,"Ray Corbin struck on arm","1973TEX.EVA.regular.comment.csv",7
"TEX197305142",78,"ej,monzd101,P,umonf901,Bench jockeying $Twins Monzon, not in game, ejected by 3B umpire Umont for bench jockeying","1973TEX.EVA.regular.comment.csv",8
"TEX197305300",57,"ej,herzw101,M,frana901,Claimed that G. Perry throwing spitter Rangers Manager Whitey Herzog ejected by HP umpire Art Frantz when Herzog showed Frantz a ball that Herzog said was doctored by Gaylord Perry","1973TEX.EVA.regular.comment.csv",9
"TEX197306010",50,"28 minute rain delay in the top of the 7th","1973TEX.EVA.regular.comment.csv",10
"TEX197306030",51,"Game called after 57 minute rain delay","1973TEX.EVA.regular.comment.csv",11
"TEX197306060",45,"$Gene Michael caught Vic Harris with the hidden ball trick","1973TEX.EVA.regular.comment.csv",12
"TEX197306270",1,"Debut game for David Clyde","1973TEX.EVA.regular.comment.csv",13
"TEX197306302",45,"ej,mckej801,M,deegb901,Fair/foul call Royals Manager Jack McKeon ejected by 1B umpire Bill Deegan arguing that the home run was foul","1973TEX.EVA.regular.comment.csv",14
"TEX197306302",46,"Ken Wright left with blister","1973TEX.EVA.regular.comment.csv",15
"TEX197307010",10,"Toby Harrah left with broken left hand","1973TEX.EVA.regular.comment.csv",16
"TEX197307031",25,"Debut game for Pete Mackanin","1973TEX.EVA.regular.comment.csv",17
"TEX197307042",1,"Debut game for Jim Kremmel","1973TEX.EVA.regular.comment.csv",18
"TEX197307190",6,"ej,johna104,P,mccol901,Balls and strikes Alex Johnson ejected by HP umpire Larry McCoy","1973TEX.EVA.regular.comment.csv",19
"TEX197308120",56,"$Walt Williams kicked dirt on the plate","1973TEX.EVA.regular.comment.csv",20
"TEX197308120",89,"ej,herzw101,M,morgh901,Call at 2B ej,nelsd101,P,morgh901,Call at 2B $Toby Harrah dropped the ball on an attempted force out; the Rangers claimed he had been on the bag before dropping the ball while throwing to 1B; Dave Nelson and Rangers Manager Whitey Herzog ejected by 2B umpire Hank Morgenweck; the Rangers littered the field with towels","1973TEX.EVA.regular.comment.csv",21
"TEX197308120",94,"ej,johna104,P,,Unknown reason Alex Johnson ejected by unknown umpire","1973TEX.EVA.regular.comment.csv",22
"TEX197308150",46,"ej,nelsd101,P,brinj901,Obscene gesture $Nelson ejected by 2B umpire Brinkman for making an obscene gesture","1973TEX.EVA.regular.comment.csv",23
"TEX197308180",10,"James Hart left with injured knee","1973TEX.EVA.regular.comment.csv",24
"TEX197308180",42,"Bill Sudakis pulled hamstring","1973TEX.EVA.regular.comment.csv",25
"TEX197308210",58,"$Danny Cater called for interference at 2B","1973TEX.EVA.regular.comment.csv",26
"TEX197308310",33,"ej,burrj001,P,odomj901,Called strike 3 ej,herzw101,M,odomj901,Called strike 3 $Burroughs and Texas manager Herzog ejected by HP umpire Odom for arguing called strike 3","1973TEX.EVA.regular.comment.csv",27
"TEX197309070",0,"$Del Wilber named Rangers interim manager after Whitey Herzog is fired","1973TEX.EVA.regular.comment.csv",28
"TEX197309070",8,"$Jim Spencer called for interference","1973TEX.EVA.regular.comment.csv",29
"TEX197309070",10,"Debut game for Bill Madlock","1973TEX.EVA.regular.comment.csv",30
"TEX197309080",0,"$Billy Martin's first game as Rangers manager","1973TEX.EVA.regular.comment.csv",31
"TEX197309170",76,"Debut game for Rick Waits","1973TEX.EVA.regular.comment.csv",32
"TEX197309290",65,"6 minute rain delay","1973TEX.EVA.regular.comment.csv",33
