"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"LAN197404050",68,"Debut game for Joe McIntosh","1974LAN.EVN.regular.comment.csv",2
"LAN197404060",19,"Dave Winfield injured in collision with Nate Colbert","1974LAN.EVN.regular.comment.csv",3
"LAN197404200",21,"$Garry Maddox out on appeal for missing 3B","1974LAN.EVN.regular.comment.csv",4
"LAN197404200",54,"missing fielding in LAN197404200","1974LAN.EVN.regular.comment.csv",5
"LAN197404270",55,"$Steve Garvey argued the call at 1B without calling time","1974LAN.EVN.regular.comment.csv",6
"LAN197404290",9,"$Ron Hodges called for obstruction during rundown","1974LAN.EVN.regular.comment.csv",7
"LAN197405151",40,"$Steve Yeager interfered with Tommy John's chance to throw","1974LAN.EVN.regular.comment.csv",8
"LAN197405170",33,"$Joe Ferguson rounded 3B too far","1974LAN.EVN.regular.comment.csv",9
"LAN197405180",3,"ej,ryanc102,C,colon901,Check swing $Braves coach Ryan ejected by HP umpire Colosi for arguing check swing strike by Baker","1974LAN.EVN.regular.comment.csv",10
"LAN197405200",68,"Bill Buckner left with pulled muscle in right hip","1974LAN.EVN.regular.comment.csv",11
"LAN197405210",49,"ej,andes101,M,pelec901,Check swing $Reds manager Anderson ejected by HP umpire Pelekoudas for arguing check swing strike 3 to Kosco","1974LAN.EVN.regular.comment.csv",12
"LAN197405220",33,"Clay Carroll injured his right knee","1974LAN.EVN.regular.comment.csv",13
"LAN197405220",62,"Pat Osburn pulled groin","1974LAN.EVN.regular.comment.csv",14
"LAN197406090",37,"blown squeeze","1974LAN.EVN.regular.comment.csv",15
"LAN197406240",24,"Ivan Murrell caught ball over the fence in the low stands","1974LAN.EVN.regular.comment.csv",16
"LAN197406250",58,"ej,mathe101,M,kiblj901,Arguing trap vs catch ej,ryanc102,C,kiblj901,Arguing trap vs catch $Braves manager Mathews and coach Ryan were ejected by 2b umpire Kibler for arguing that Wynn trapped Aaron's fly","1974LAN.EVN.regular.comment.csv",17
"LAN197407170",29,"Tommy John left with his famous elbow injury","1974LAN.EVN.regular.comment.csv",18
"LAN197408010",75,"Tom Paciorek 3rd finger right hand badly bruised by HBP","1974LAN.EVN.regular.comment.csv",19
"LAN197408250",35,"Andy Messersmith tripped over 2B, landed on face","1974LAN.EVN.regular.comment.csv",20
"LAN197408280",52,"$Jim Todd warned by HP umpire Shag Crawford","1974LAN.EVN.regular.comment.csv",21
"LAN197408290",52,"Andy Messersmith left with sore elbow","1974LAN.EVN.regular.comment.csv",22
"LAN197409030",15,"Debut game for John Montefusco","1974LAN.EVN.regular.comment.csv",23
"LAN197409040",46,"ej,kingd001,P,rennd901,Balls and strikes Dave Kingman ejected by HP umpire Dutch Rennert","1974LAN.EVN.regular.comment.csv",24
"LAN197409130",66,"Debut game for Ivan DeJesus","1974LAN.EVN.regular.comment.csv",25
"LAN197409160",64,"ej,cedec001,P,mcshj901,Called third strike Cesar Cedeno ejected by HP umpire John McSherry","1974LAN.EVN.regular.comment.csv",26
