"BOS191705030",64,"ej,strua102,P,connt901,Call at 1B $Strunk ejected by 1B umpire Connolly for arguing he was safe at 1st"
"BOS191706150",49,"pbp account ends here, rest deduced"
"BOS191706160",0,"The game was started under protest of Mgr Rowland (CHA) who objected to the manner in which Mgr Barry (BOS) manipulated players' names in order to present a strong lineup against either left- or right-handed pitchers."
"BOS191706160",10,"ej,maysc101,P,connt901,Bench Jockeying $Red Sox Mays, not in game  was ejected from BOS bench by HP umpire Connolly for bnech jockeying"
"BOS191706160",24,"Ruth: good play"
"BOS191706160",28,"Rain caused bleacher fans to overrun RF on their way to the pavilion, holding up the game for a few minutes."
"BOS191706160",32,"4th inning was played with a steady rain falling"
"BOS191706160",34,"Fans swarmed the field again, demanding the game be called. Police finally were able to clear the field. Game was delayed 30 minutes due to rain."
"BOS191706160",39,"277: S6/G, but changed per EBA"
"BOS191706160",54,"Collins kicked on the called 3rd strike"
"BOS191706160",55,"Weaver: swell running catch close to the CHA bullpen"
"BOS191706160",57,"Felsch: brilliant sprinting catch"
"BOS191706160",67,"Weaver: fine stop; late throw to 2B"
"BOS191706160",72,"Over LF scoreboard"
"BOS191706182",10,"Gandil overran 1B"
"BOS191706182",13,"Guessing SBs here"
"BOS191706182",14,"$Risberg scored when Thomas fumbled the throw, but was out on appeal for leaving 3B too soon"
"BOS191706182",29,"$Late/high throw home on hard squeeze bunt"
"BOS191706182",41,"$Hit in the ribs"
"BOS191706182",57,"Weaver: great stop"
"BOS191706182",62,"Texas Leaguer"
"BOS191706182",67,"$Risberg held up fearing it would be caught, and would have been out had Thomas not dropped it. Schalk snuck to 3B while BOS was arguing call at the plate."
"BOS191706182",90,"Freak infield hit"
"BOS191706260",25,"$Broken squeeze play"
"BOS191706270",38,"$Gallia interfered with Barry who was fielding grounder."
"BOS191707020",37,"Hit and run."
"BOS191707020",97,"$Game called for rain"
"BOS191707261",14,"ej,thomp101,P,dinnb101,Ejection non-call $Red Sox Thomas, not in game ejected by HP umpire Dinneen for arguing that Lavan should have been ejectedt after throwing his bat at Ruth"
"BOS191707261",24,"ej,sloat101,SLA,P,dinnb101,Called third strike $Sloan ejected by HP umpire Dinneedn for arguing strike 3"
"BOS191707281",42,"$bunting for a hit"
"BOS191707300",0,"Hot"
"BOS191707300",1,"Scott: great play"
"BOS191707300",8,"Off Williams' glove"
"BOS191707300",9,"Off Weaver's glove"
"BOS191707300",12,"Lewis: 1-handed running catch up the embankment"
"BOS191707300",13,"Ruth deflected it"
"BOS191707300",19,"High throw to Weaver"
"BOS191707300",24,"277: 1/L, but changed per EBA"
"BOS191707300",42,"Barry: swell play"
"BOS191707300",43,"Lewis: ran up the embankment"
"BOS191707300",60,"Jackson: splendid 1-handed catch high on the embankment"
"BOS191707300",66," EBA POs: Gandil=8, Risberg=2 [all 4 box scores agreed with this event file]"
"BOS191707310",10,"Hit and run."
"BOS191707310",12,"Bounce HR; hit off J. Collins' arm and bounced over fence"
"BOS191707310",36,"Suicide squeeze."
"BOS191708010",0,"Hot"
"BOS191708010",6,"To the flagpole"
"BOS191708010",11,"Felsch: good catch Felsch tried to double Barry off 1B but overthrew Gandil. Schalk backed up the play, however.  Crowd applauded."
"BOS191708010",23,"Barry: great stop"
"BOS191708010",24,"Walker: wonderful, hair-raising 1-handed catch up the hill"
"BOS191708010",27,"Walker was given a big hand as the came to bat"
"BOS191708010",31,"Barry: great stop"
"BOS191708010",38,"Scott: nice running catch"
"BOS191708010",45,"Felsch: swell running catch"
"BOS191708010",47,"Gandil dropped popup near 1B"
"BOS191708010",48,"Schalk: great catch reaching into the stands"
"BOS191708010",52,"Nearly to the flagpole"
"BOS191708010",60,"Collins: nice catch"
"BOS191708010",74," EBA Assists: Agnew=1"
"BOS191708020",1,"Hooper: fine 1-handed stop"
"BOS191708020",12,"Off Gardner"
"BOS191708020",14,"Barry: swell play"
"BOS191708020",18,"Collins: brilliant play"
"BOS191708020",21,"Hoblitzel had to come off the bag to make the catch & tag"
"BOS191708020",44,"Weaver: swell play"
"BOS191708020",56,"Jackson: great 1-handed stop"
"BOS191708020",57,"Just grazed the leaping Thomas' glove"
"BOS191708020",59,"Hooper missed 2 SH attempts before singling"
"BOS191708020",68,"Over Walker to the flagpole"
"BOS191708030",20,"ej,woodj108,P,evanb901,Call at HP $Indians Wood, not in game, ejected by HP umpire Evans for arguing O'Neill was safe at home"
"BOS191708030",46,"ej,walkt101,P,evanb901,Called third strike $Walker ejected by HP umpire Evans for arguing strike 3"
"BOS191708030",48,"$Speaker caught between 2nd and 3rd. He got back to 2B safely but Roth was already there - Roth out"
