GAME_ID,EVENT_ID,COMMENT_TX
"MIN201704030",50,"replay,7,keplm001,MIN,davig901,MIN04,,Y,M,MIN,C $when Max Kepler was called out at 1B, Twins manager Paul Molitor challenged the ruling; the call was overturned by replay"
"MIN201704140",43,"replay,5,dozib001,MIN,millb901,MIN04,,N,M,MIN,A $when Brian Dozier was called out at 3B, Twins manager Paul Molitor challenged the ruling; the call was upheld by replay"
"MIN201704170",34,"$originally scored as error, changed to single on 04-18-2017"
"MIN201704180",43,"replay,5,diazy001,CLE,wendh902,MIN04,,Y,M,MIN,A $when Jose Ramirez was called safe at 3B, Twins manager Paul Molitor challenged the ruling; the call was overturned by replay"
"MIN201704200",47,"replay,6,keplm001,MIN,wendh902,MIN04,,N,M,CLE,O $when Max Kepler's hit down the RF line was ruled fair, Indians manager Terry Francona challenged the ruling; the call was upheld by replay"
"MIN201704200",72,"ej,molip001,M,porta901,Checked swing Twins Manager Paul Molitor ejected by HP umpire Alan Porter"
"MIN201704210",58,"Tigers first baseman Miguel Cabrera left the game due to an injured groin"
"MIN201704220",16,"replay,2,kinsi001,DET,everm901,MIN04,,Y,M,MIN,I $when Ian Kinsler was ruled to have been hit by a pitch with the bases loaded, Twins manager Paul Molitor challenged the ruling; the call was overturned by replay"
"MIN201704220",31,"$JaCoby Jones struck on the face by the fastball; 9 stitches to his lip but no loss of teeth"
"MIN201704220",50,"ej,boydm001,P,bakej902,Throwing behind batter ej,sanom001,P,bakej902,Charging pitcher $Matt Boyd's first pitch to Miguel Sano was behind the batter; Sano immediately yelled and pointed at Boyd; HP umpire Jordan Baker ran out to get between the two; Sano threw a punch at catcher James McCann's head but McCann was wearing a hockey-style helmet; both benches cleared; Boyd and Sano ejected by Baker"
"MIN201705040",69,"ej,healr001,P,muchm901,Called third strike Athletics Ryon Healy ejected by HP umpire Mike Muchlinski"
"MIN201705050",31,"replay,4,escoe001,MIN,gormb901,MIN04,,N,M,BOS,C $when Eduardo Escobar was called safe at 1B, Red Sox manager John Farrell challenged the ruling; the call was upheld by replay"
"MIN201705070",86,"$originally scored as error, changed to single on 05-10-2017, making three later runs unearned"
"MIN201705182",14,"$originally scored as K+WP, but changed on 05-19-2017 as rule 9.12(f)(2) says there is no WP"
"MIN201705182",67,"replay,8,adrie001,MIN,vanol901,MIN04,,N,M,COL,C $when Jason Castro was called safe at 2B, Rockies manager Bud Black challenged the ruling; the call was upheld by replay"
"MIN201705211",73,"replay,8,escoa003,KCA,millb901,MIN04,,N,M,KCA,A $when Whit Merrifield was called out at 2B, Royals manager Ned Yost challenged the ruling; the call was upheld by replay"
"MIN201705280",10,"replay,1,mauej001,MIN,demud901,MIN04,,Y,M,TBA,A $when Jorge Polanco was called safe at 3B, Rays manager Kevin Cash challenged the ruling; the call was overturned by replay"
"MIN201705280",76,"replay,8,mauej001,MIN,demud901,MIN04,,N,M,MIN,A $when Brian Dozier was called out at HP, Twins manager Paul Molitor challenged the ruling; the call was upheld by replay"
"MIN201705280",83,"replay,9,souzs001,TBA,demud901,MIN04,,N,U,,A $when Evan Longoria was called safe at HP, crew chief Dana DeMuth requested a review; the call was upheld by replay"
"MIN201705290",53,"Twins center fielder Byron Buxton left the game due to an injured hand"
"MIN201705290",70,"replay,8,gatte001,HOU,holbs901,MIN04,,N,M,HOU,C $when Alex Bregman was called out at 2B, Astros manager A.J. Hinch challenged the ruling; the call was upheld by replay"
"MIN201705310",62,"$a fan reached out and touched the ball in play for interference"
"MIN201706120",81,"replay,9,cruzn002,SEA,holbs901,MIN04,O,Y,U,,H $Nelson Cruz' fly to CF struck near the top of the wall and caromed back onto the field; the ball was ruled a home run; crew chief Sam Holbrook requested a review, which overturned the call to a ball in play"
"MIN201706130",84,"replay,8,gimec001,MIN,holbs901,MIN04,O,N,U,,H $Chris Gimenez's fly into the LF corner struck the top of the wall and caromed back onto the field; the ball was ruled in play; crew chief Sam Holbrook requested a review, which upheld the call"
"MIN201706172",23,"replay,3,dozib001,MIN,laynj901,MIN04,,Y,M,MIN,A $when Brian Buxton was called out at 2B, Twins manager Paul Molitor challenged the ruling; the call was overturned by replay"
"MIN201706180",77,"replay,9,rosae001,MIN,laynj901,MIN04,,N,M,MIN,C $when Eddie Rosario was called out at 1B, Twins manager Paul Molitor challenged the ruling; the call was upheld by replay"
"MIN201706200",10,"$originally scored as single, changed to error on 06-22-2017"
"MIN201706210",76,"replay,9,davim005,CHA,mealj901,MIN04,,N,M,CHA,C $when Matt Davidson was called out at 1B, White Sox manager Rick Renteria challenged the ruling; the call was was upheld by replay"
"MIN201706220",2,"replay,1,cabrm002,CHA,mealj901,MIN04,,Y,M,MIN,C $when Tim Anderson was called safe at 2B, Twins manager Paul Molitor challenged the ruling; the call was overturned by replay"
"MIN201707040",65,"$Angels challenged call of out on pickoff; call was upheld - out"
"MIN201707050",44,"ej,escoy001,P,eddid901,Arguing balls and strikes $Yuenl Escobar ejected for arguing balls and strikes"
"MIN201707070",13,"$Vargas hit apparent double, but Orioles challenged and play was overturned as he overslid 2nd and was tagged out"
"MIN201707070",30,"$Sano hit ball right down the line and Twins challenged the call of foul, which was confirmed by review"
