"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"MON198704230",79,"ej,hayev001,P,crawj901,Called third strike Von Hayes ejected by HP umpire Jerry Crawford","1987MON.EVN.regular.comment.csv",2
"MON198705120",1,"Debut game for Ubaldo Heredia","1987MON.EVN.regular.comment.csv",3
"MON198706160",2,"Debut game for Keith Miller","1987MON.EVN.regular.comment.csv",4
"MON198706280",75,"ej,fitzm001,P,kiblj901,Called third strike $Fitzgerald ejected by HP umpire Kibler for arguing called third strike","1987MON.EVN.regular.comment.csv",5
"MON198706290",0,"$37-minute delay before start of game due to power outage","1987MON.EVN.regular.comment.csv",6
"MON198706300",67,"ej,noled001,P,westj901,Fighting with Andres Galarraga ej,galaa001,P,westj901,Fighting with Dickie Noles $Andres Galarraga charged the mound and swung at pitcher Dickie Noles; both benches cleared; Galarraga and Noles ejected by HP umpire Joe West","1987MON.EVN.regular.comment.csv",7
"MON198707250",69,"ej,rodgb102,M,bonig901,Check swing $Expos manager Rodgers ejected by 1B umpire Bonin for arguing check swing","1987MON.EVN.regular.comment.csv",8
"MON198707260",42,"ej,bellb001,P,davib902,Call at 1B Buddy Bell ejected by 1B umpire Bob Davidson","1987MON.EVN.regular.comment.csv",9
"MON198708040",69,"ej,rodgb102,M,hallt901,Bench jockeying ej,smitb001,P,hallt901,Bench jockeying ej,youmf001,P,hallt901,Bench jockeying Floyd Youmans and Bryn Smith ejected by HP umpire Tom Hallion for bench jockeying; Expos manager Buck Rodgers ejected by Hallion arguing the other ejections; neither player was in the game","1987MON.EVN.regular.comment.csv",10
"MON198708130",4,"$both runners at 3B after rundown","1987MON.EVN.regular.comment.csv",11
"MON198708230",61,"Jeffrey Leonard pulled a hamstring running to 1B","1987MON.EVN.regular.comment.csv",12
"MON198709070",30,"Johnson had 2 errors in game; guess both on this play","1987MON.EVN.regular.comment.csv",13
"MON198709160",74,"Debut game for Nelson Santovenia","1987MON.EVN.regular.comment.csv",14
"MON198709200",47,"ej,winnh001,P,davib902,Bench jockeying $Expos Winningham, not in game, ejected by 1B umpire Davidson from bench for jockeyin while Webster at bat","1987MON.EVN.regular.comment.csv",15
"MON198709220",11,"Debut game for Tom Prince","1987MON.EVN.regular.comment.csv",16
