"WAS201610090",0,"$postponed on 10/8 due to rain","FILENAME_TX","LINE_NUMBER_CT"
"LAN201610100",17,"replay,2,pedej001,LAN,kellj901,LOS03,,N,M,LAN,I $when Joc Pederson was ruled not to have been hit by a pitch, Dodgers manager Dave Roberts challenged the ruling; the call was upheld by replay","2016NLD2.EVE.post.comment.csv",2
