"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"TOR200204050",38,"Debut game for Corey Thurman","2002TOR.EVA.regular.comment.csv",2
"TOR200204080",76,"Debut game for Joe Lawrence","2002TOR.EVA.regular.comment.csv",3
"TOR200204080",85,"ej,delgc001,P,mealj901,Called third strike Carlos Delgado ejected by HP umpire Jerry Meals","2002TOR.EVA.regular.comment.csv",4
"TOR200204110",71,"Posada hit in shoulder by foul in 1st, leaves now","2002TOR.EVA.regular.comment.csv",5
"TOR200204160",59,"originally scored E6","2002TOR.EVA.regular.comment.csv",6
"TOR200205020",62,"$Delgado missed 1B, originally scored 4E3","2002TOR.EVA.regular.comment.csv",7
"TOR200205290",62,"originally scored as E5","2002TOR.EVA.regular.comment.csv",8
"TOR200206030",0,"$Carlos Tosca replaced Buck Martinez as TOR manager","2002TOR.EVA.regular.comment.csv",9
"TOR200206030",68,"Debut game for Jason Jimenez","2002TOR.EVA.regular.comment.csv",10
"TOR200206050",80,"ej,wellv001,P,demud901,Called third strike Vernon Wells ejected by HP umpire Dana Demuth","2002TOR.EVA.regular.comment.csv",11
"TOR200206060",56,"ej,kennj001,P,danlk901,Throwing at batter after warning ej,mcrah001,M,danlk901,Throwing at batter after warning $Pitcher Kennedy and Devil Rays manager McRae ejected by HP umpire Danley after earlier warning had been issued","2002TOR.EVA.regular.comment.csv",12
"TOR200206280",9,"originally scored as E5, change to S on 8-29-02!","2002TOR.EVA.regular.comment.csv",13
"TOR200207130",75,"originally scored WP","2002TOR.EVA.regular.comment.csv",14
"TOR200207150",51,"$Corey Thurman threw one pitch over the head of Chris Widger","2002TOR.EVA.regular.comment.csv",15
"TOR200207150",54,"$Corey Thurman threw one pitch over the head of Derek Jeter","2002TOR.EVA.regular.comment.csv",16
"TOR200207150",67,"$Hernandez threw his second pitch behind Delgado who took a step towards the mound and screamed at Hernandez","2002TOR.EVA.regular.comment.csv",17
"TOR200207150",68,"ej,herno001,P,welkt901,Intentional HBP ej,torrj101,M,welkt901,Intentional HBP $Pitcher Hernandez and Yankees manager Torre ejected by HP umpire Tim Welke for intentional hit by pitch","2002TOR.EVA.regular.comment.csv",18
"TOR200207150",71,"$Cassidy almost hit Jeter with a pitch","2002TOR.EVA.regular.comment.csv",19
"TOR200207170",16,"$Matthews dove and missed, thought ball was foul, went after it slowly","2002TOR.EVA.regular.comment.csv",20
"TOR200207180",0,"BAL Mgr Hargrove at funeral of CLE trainer; Perlozzo in charge","2002TOR.EVA.regular.comment.csv",21
"TOR200207180",15,"no CS","2002TOR.EVA.regular.comment.csv",22
"TOR200207190",73,"Debut game for Brandon Backe","2002TOR.EVA.regular.comment.csv",23
"TOR200207200",1,"Debut game for Luis De Los Santos","2002TOR.EVA.regular.comment.csv",24
"TOR200207200",23,"Debut game for Carl Crawford","2002TOR.EVA.regular.comment.csv",25
"TOR200208060",76,"Debut game for Mark Hendrickson","2002TOR.EVA.regular.comment.csv",26
"TOR200208090",24,"$Walker failed to cover 1B","2002TOR.EVA.regular.comment.csv",27
"TOR200208090",48,"Wells completed strikeout, Cruz apparently hurt","2002TOR.EVA.regular.comment.csv",28
"TOR200208090",58,"originally scored E1","2002TOR.EVA.regular.comment.csv",29
"TOR200208290",14,"$into third deck","2002TOR.EVA.regular.comment.csv",30
"TOR200208300",6,"great play by 4 running behind bag, flipped to 6","2002TOR.EVA.regular.comment.csv",31
"TOR200208300",16,"$third deck","2002TOR.EVA.regular.comment.csv",32
"TOR200209010",3,"originally scored E4","2002TOR.EVA.regular.comment.csv",33
"TOR200209010",25,"Debut game for Jayson Werth","2002TOR.EVA.regular.comment.csv",34
"TOR200209020",12,"Debut game for Joe Borchard","2002TOR.EVA.regular.comment.csv",35
"TOR200209130",1,"Debut game for Dewon Brazelton","2002TOR.EVA.regular.comment.csv",36
