GAME_ID,EVENT_ID,COMMENT_TX
"TOR199310080",52,"$infield in"
"TOR199310080",66,"$infield in"
"TOR199310090",18,"$Tony Fernandez pushed Tim Raines' foot off the bag"
"TOR199310090",61,"$infield in"
"TOR199310100",25,"$infield in"
"CHA199310120",12,"$Ed Sprague tripped over 2B"
"TOR199310080",52,"$infield in"
"TOR199310080",66,"$infield in"
"TOR199310090",18,"$Tony Fernandez pushed Tim Raines' foot off the bag"
"TOR199310090",61,"$infield in"
"TOR199310100",25,"$infield in"
"CHA199310120",12,"$Ed Sprague tripped over 2B"
