"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID","FILENAME_TX","LINE_NUMBER_CT"
"MLN196004120",8,0,"chrij101",0,9,11,"frieb102",1,58,"1960MLN.EVN.regular.sub.csv",2
"MLN196004120",8,0,"mcmad102",1,9,1,"spahw101",1,61,"1960MLN.EVN.regular.sub.csv",3
"MLN196004120",8,1,"facer101",0,9,1,"chrij101",11,64,"1960MLN.EVN.regular.sub.csv",4
"MLN196004120",9,0,"burgs101",0,7,11,"mazeb101",4,70,"1960MLN.EVN.regular.sub.csv",5
"MLN196004120",9,0,"burdl101",1,9,1,"mcmad102",1,72,"1960MLN.EVN.regular.sub.csv",6
"MLN196004120",9,0,"schod101",0,8,12,"smith106",2,72,"1960MLN.EVN.regular.sub.csv",7
"MLN196004120",9,0,"nelsr103",0,9,11,"facer101",1,72,"1960MLN.EVN.regular.sub.csv",8
"MLN196004200",3,1,"nuxhj101",0,9,1,"brosj101",1,27,"1960MLN.EVN.regular.sub.csv",9
"MLN196004200",3,1,"roacm101",1,6,11,"spana101",7,27,"1960MLN.EVN.regular.sub.csv",10
"MLN196004200",4,0,"roacm101",1,6,7,"roacm101",11,28,"1960MLN.EVN.regular.sub.csv",11
"MLN196004200",4,0,"jonew101",0,9,11,"nuxhj101",1,32,"1960MLN.EVN.regular.sub.csv",12
"MLN196004200",4,1,"purkb101",0,9,1,"jonew101",11,33,"1960MLN.EVN.regular.sub.csv",13
"MLN196004200",7,0,"whisp101",0,9,11,"purkb101",1,52,"1960MLN.EVN.regular.sub.csv",14
"MLN196004200",7,1,"wieat101",0,9,1,"whisp101",11,53,"1960MLN.EVN.regular.sub.csv",15
"MLN196004200",7,1,"chace101",0,7,4,"martb105",4,53,"1960MLN.EVN.regular.sub.csv",16
"MLN196004200",7,1,"cottc101",1,2,12,"schor101",4,56,"1960MLN.EVN.regular.sub.csv",17
"MLN196004200",8,0,"cottc101",1,2,4,"cottc101",12,57,"1960MLN.EVN.regular.sub.csv",18
"MLN196004200",9,0,"lockw101",0,6,12,"baile101",2,67,"1960MLN.EVN.regular.sub.csv",19
"MLN196004200",9,0,"burdl101",1,9,1,"spahw101",1,68,"1960MLN.EVN.regular.sub.csv",20
"MLN196004200",9,0,"lyncj102",0,9,11,"wieat101",1,69,"1960MLN.EVN.regular.sub.csv",21
"MLN196004200",9,1,"dottd101",0,6,2,"lockw101",12,74,"1960MLN.EVN.regular.sub.csv",22
"MLN196004200",9,1,"henrb101",0,9,1,"lyncj102",11,74,"1960MLN.EVN.regular.sub.csv",23
"MLN196004200",9,1,"mayel101",1,8,12,"crand102",2,75,"1960MLN.EVN.regular.sub.csv",24
"MLN196004200",9,1,"mantf101",1,9,11,"burdl101",1,75,"1960MLN.EVN.regular.sub.csv",25
"MLN196004200",9,1,"boonr101",1,2,11,"cottc101",4,77,"1960MLN.EVN.regular.sub.csv",26
"MLN196004200",9,1,"sancr101",0,9,1,"henrb101",1,79,"1960MLN.EVN.regular.sub.csv",27
"MLN196004200",10,0,"lopas101",1,8,2,"mayel101",12,81,"1960MLN.EVN.regular.sub.csv",28
"MLN196004200",10,0,"mantf101",1,9,4,"mantf101",11,81,"1960MLN.EVN.regular.sub.csv",29
"MLN196004200",10,0,"mcmad102",1,2,1,"boonr101",11,81,"1960MLN.EVN.regular.sub.csv",30
"MLN196004200",10,0,"gonzt101",0,9,11,"sancr101",1,85,"1960MLN.EVN.regular.sub.csv",31
"MLN196004200",10,0,"rushb101",1,2,1,"mcmad102",1,88,"1960MLN.EVN.regular.sub.csv",32
"MLN196004200",10,1,"gonzt101",0,9,9,"gonzt101",11,91,"1960MLN.EVN.regular.sub.csv",33
"MLN196004200",10,1,"lawrb103",0,5,1,"walll101",9,91,"1960MLN.EVN.regular.sub.csv",34
"MLN196004200",10,1,"coviw101",1,8,11,"lopas101",2,93,"1960MLN.EVN.regular.sub.csv",35
"MLN196004210",8,0,"spana101",1,6,7,"roacm101",7,51,"1960MLN.EVN.regular.sub.csv",36
"MLN196004210",8,0,"lyncj102",0,9,11,"otooj101",1,52,"1960MLN.EVN.regular.sub.csv",37
"MLN196004210",8,1,"purkb101",0,9,1,"lyncj102",11,54,"1960MLN.EVN.regular.sub.csv",38
"MLN196004210",9,0,"cottc101",1,2,4,"schor101",4,58,"1960MLN.EVN.regular.sub.csv",39
"MLN196004290",2,1,"spana101",1,9,11,"buhlb101",1,19,"1960MLN.EVN.regular.sub.csv",40
"MLN196004290",3,0,"pizaj101",1,9,1,"spana101",11,22,"1960MLN.EVN.regular.sub.csv",41
"MLN196004290",6,1,"shorc102",0,9,1,"owenj101",1,51,"1960MLN.EVN.regular.sub.csv",42
"MLN196004290",6,1,"cottc101",1,2,12,"schor101",4,54,"1960MLN.EVN.regular.sub.csv",43
"MLN196004290",7,0,"cottc101",1,2,4,"cottc101",12,55,"1960MLN.EVN.regular.sub.csv",44
"MLN196004290",7,0,"lepct101",0,4,11,"bouce101",3,55,"1960MLN.EVN.regular.sub.csv",45
"MLN196004290",7,0,"smitb104",0,6,11,"andeh101",7,57,"1960MLN.EVN.regular.sub.csv",46
"MLN196004290",7,1,"lepct101",0,4,4,"lepct101",11,58,"1960MLN.EVN.regular.sub.csv",47
"MLN196004290",7,1,"herrp101",0,5,3,"herrp101",4,58,"1960MLN.EVN.regular.sub.csv",48
"MLN196004290",7,1,"smitb104",0,6,7,"smitb104",11,58,"1960MLN.EVN.regular.sub.csv",49
"MLN196004290",8,0,"postw101",0,7,11,"dalrc101",2,61,"1960MLN.EVN.regular.sub.csv",50
"MLN196004290",8,0,"delgb101",0,9,11,"shorc102",1,63,"1960MLN.EVN.regular.sub.csv",51
"MLN196004290",8,1,"cokej101",0,1,2,"currt101",9,64,"1960MLN.EVN.regular.sub.csv",52
"MLN196004290",8,1,"postw101",0,7,9,"postw101",11,64,"1960MLN.EVN.regular.sub.csv",53
"MLN196004290",8,1,"robih101",0,9,1,"delgb101",11,64,"1960MLN.EVN.regular.sub.csv",54
