GAME_ID,EVENT_ID,COMMENT_TX
"WAS201910010",22,"On-field Delay"
"WAS201910010",34,"Mound Visit"
"WAS201910010",39,"Mound Visit"
"WAS201910010",40,"$Brewers challenged call that Dozier was safe at 1st; call upheld - safe on error"
"WAS201910010",59,"On-field Delay $Brewers challenged call that Taylor was hit by pitch; call upheld - hit by pitch"
"WAS201910010",60,"Mound Visit"
"WAS201910010",22,"On-field Delay"
"WAS201910010",34,"Mound Visit"
"WAS201910010",39,"Mound Visit"
"WAS201910010",40,"$Brewers challenged call that Dozier was safe at 1st; call upheld - safe on error"
"WAS201910010",59,"On-field Delay $Brewers challenged call that Taylor was hit by pitch; call upheld - hit by pitch"
"WAS201910010",60,"Mound Visit"
