GAME_ID,EVENT_ID,COMMENT_TX
"BAL201210080",4,"$the throw to HP had Ichiro Suzuki out by 10 feet, but he danced around Matt Wieters's tag, went past HP and then just got his hand in as both dove back to HP"
"BAL201210080",41,"$Nate McLouth's grounder glanced off Mark Teixeira's glove and struck 1B umpire Brian Gorman on both shins; the ball would probably have rolled down the RF line if it had not struck Gorman"
"NYA201210110",85,"Yankees pitcher Joba Chamberlain left the game due to an injured elbow"
"NYA201210120",31,"$Raul Ibanez hit a foul ball that caromed off the mask of catcher Matt Wieters and grazed the right ear of HP umpire Mike Everitt; Everitt was treated briefly by a Yankees trainer; Everitt was bleeding from the ear and the trainer applied a bandage between innings"
"NYA201210120",38,"replay,6,mclon001,BAL,gormb901,NYC21,F,N,I,,H $Nate McLouth's fly ball down the RF line was called a foul ball after it sailed by the pole; the ball was very close to the pole but did not seem to change direction, which would indicate that the ball had not struck the pole; Orioles manager Buck Showalter asked about the call; crew chief Brian Gorman watched the replay and upheld the call"
"BAL201210080",4,"$the throw to HP had Ichiro Suzuki out by 10 feet, but he danced around Matt Wieters's tag, went past HP and then just got his hand in as both dove back to HP"
"BAL201210080",41,"$Nate McLouth's grounder glanced off Mark Teixeira's glove and struck 1B umpire Brian Gorman on both shins; the ball would probably have rolled down the RF line if it had not struck Gorman"
"NYA201210110",85,"Yankees pitcher Joba Chamberlain left the game due to an injured elbow"
"NYA201210120",31,"$Raul Ibanez hit a foul ball that caromed off the mask of catcher Matt Wieters and grazed the right ear of HP umpire Mike Everitt; Everitt was treated briefly by a Yankees trainer; Everitt was bleeding from the ear and the trainer applied a bandage between innings"
"NYA201210120",38,"replay,6,mclon001,BAL,gormb901,NYC21,F,N,I,,H $Nate McLouth's fly ball down the RF line was called a foul ball after it sailed by the pole; the ball was very close to the pole but did not seem to change direction, which would indicate that the ball had not struck the pole; Orioles manager Buck Showalter asked about the call; crew chief Brian Gorman watched the replay and upheld the call"
