"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"PHA190510090",1,"Debut game for Roger Bresnahan Debut game for Eddie Plank","1905WS.EVE.post.comment.csv",2
"PHA190510090",2,"Debut game for George Browne","1905WS.EVE.post.comment.csv",3
"PHA190510090",3,"Debut game for Mike Donlin","1905WS.EVE.post.comment.csv",4
"PHA190510090",4,"Debut game for Dan McGann","1905WS.EVE.post.comment.csv",5
"PHA190510090",5,"Debut game for Sam Mertes","1905WS.EVE.post.comment.csv",6
"PHA190510090",6,"Debut game for Topsy Hartsel Debut game for Christy Mathewson","1905WS.EVE.post.comment.csv",7
"PHA190510090",7,"Debut game for Bris Lord","1905WS.EVE.post.comment.csv",8
"PHA190510090",8,"Debut game for Harry Davis","1905WS.EVE.post.comment.csv",9
"PHA190510090",9,"Debut game for Bill Dahlen","1905WS.EVE.post.comment.csv",10
"PHA190510090",10,"Debut game for Art Devlin","1905WS.EVE.post.comment.csv",11
"PHA190510090",11,"Debut game for Billy Gilbert","1905WS.EVE.post.comment.csv",12
"PHA190510090",16,"Debut game for Lave Cross","1905WS.EVE.post.comment.csv",13
"PHA190510090",17,"Debut game for Socks Seybold","1905WS.EVE.post.comment.csv",14
"PHA190510090",18,"Debut game for Danny Murphy","1905WS.EVE.post.comment.csv",15
"PHA190510090",22,"Debut game for Monte Cross","1905WS.EVE.post.comment.csv",16
"PHA190510090",23,"Debut game for Ossee Schreckengost $Mike Donlin lost the ball in the sun and then dropped it","1905WS.EVE.post.comment.csv",17
"NY1190510100",1,"Debut game for Joe McGinnity","1905WS.EVE.post.comment.csv",18
"NY1190510100",5,"Debut game for Chief Bender","1905WS.EVE.post.comment.csv",19
"NY1190510100",60,"Debut game for Sammy Strang","1905WS.EVE.post.comment.csv",20
"NY1190510100",63,"Debut game for Red Ames","1905WS.EVE.post.comment.csv",21
"PHA190510120",1,"Debut game for Andy Coakley","1905WS.EVE.post.comment.csv",22
"PHA190510120",4,"$off the RF fence into the overflow crowd","1905WS.EVE.post.comment.csv",23
"PHA190510120",48,"Debut game for Mike Powers","1905WS.EVE.post.comment.csv",24
"NY1190510130",69,"Debut game for Danny Hoffman","1905WS.EVE.post.comment.csv",25
