"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"OAK199804010",15,"Debut game for Donnie Sadler","1998OAK.EVA.regular.comment.csv",2
"OAK199804010",17,"Debut game for A.J. Hinch","1998OAK.EVA.regular.comment.csv",3
"OAK199804010",67,"Debut game for Jason Wood","1998OAK.EVA.regular.comment.csv",4
"OAK199804020",84,"ej,hendr001,P,cousd901,Called third strike Rickey Henderson ejected by HP umpire Derryl Cousins","1998OAK.EVA.regular.comment.csv",5
"OAK199804060",0,"Suspend=19980408,,6,5,48 $Start of game delayed 1:46 by rain, first pitch at 8:51; delay of 1:44 at 10:18 PM, game resumed at 12:02 AM, game suspended at 1:22 AM for curfew, resumed to completion at 12:15 PM on 4-08-1998","1998OAK.EVA.regular.comment.csv",6
"OAK199804060",79,"suspended,19980408,OAK01,curfew $Game suspended for curfew at this point (1:22 AM), resumed on 4-08","1998OAK.EVA.regular.comment.csv",7
"OAK199804170",94,"ej,belct001,P,koscg901,Balk non-call ej,hanec001,P,koscg901,Balk non-call $Royals Belcher and Haney, neither in game,  ejected by HP umpire Kosc for arguing for a balk","1998OAK.EVA.regular.comment.csv",8
"OAK199804200",19,"Debut game for Ryan Christenson","1998OAK.EVA.regular.comment.csv",9
"OAK199805020",49,"ej,hendr001,P,hirsj901,Balls and strikes $Henderson ejected by 3B umpire Hirschbeck for arguing balls and strikes as he moved to his position in left field","1998OAK.EVA.regular.comment.csv",10
"OAK199805100",1,"Debut game for Blake Stein","1998OAK.EVA.regular.comment.csv",11
"OAK199807190",11,"$Pat Meares called for interference","1998OAK.EVA.regular.comment.csv",12
"OAK199809080",66,"Debut game for Eric Chavez","1998OAK.EVA.regular.comment.csv",13
