"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"TEX198304290",54,"ej,kemps001,P,cobld901,Called third strike ej,martb105,M,cobld901,Called third strike Steve Kemp and Yankees manager Billy Martin ejected by HP umpire Drew Coble","1983TEX.EVA.regular.comment.csv",2
"TEX198305010",5,"$deflected by pitcher Dave Righetti","1983TEX.EVA.regular.comment.csv",3
"TEX198305140",0,"31 minute rain delay before start of game","1983TEX.EVA.regular.comment.csv",4
"TEX198305140",50,"Rich Dauer left with stiff back","1983TEX.EVA.regular.comment.csv",5
"TEX198305150",6,"ej,murre001,P,kaisk901,Checked swing Eddie Murray ejected by 1B umpire Ken Kaiser arguing checked swing call on Larry Parrish","1983TEX.EVA.regular.comment.csv",6
"TEX198305170",61,"$runners held on short fly ball","1983TEX.EVA.regular.comment.csv",7
"TEX198306220",8,"ej,gricb001,P,barnl901,Fighting $after two unsuccessful pickoff attempts at 2B, Bobby Grich landed several punches to the face of runner Wayne Tolleson; Grich was ejected by HP umpire Larry Barnett; Tolleson left in the sixth with a bruised left knee and right foot","1983TEX.EVA.regular.comment.csv",8
"TEX198306220",25,"$18 minute delay when three of the eight banks of lights went out due to an inadvertently tripped switch","1983TEX.EVA.regular.comment.csv",9
"TEX198306242",1,"Debut game for Curt Young","1983TEX.EVA.regular.comment.csv",10
"TEX198306260",60,"game stopped by rain","1983TEX.EVA.regular.comment.csv",11
"TEX198307110",109,"$Rick Manning called for interference","1983TEX.EVA.regular.comment.csv",12
"TEX198307130",6,"Debut game for Bill Schroeder","1983TEX.EVA.regular.comment.csv",13
"TEX198307130",48,"$deflected off pitcher into LF","1983TEX.EVA.regular.comment.csv",14
"TEX198307210",13,"CS may have occurred with Barfield or Martinez at bat","1983TEX.EVA.regular.comment.csv",15
"TEX198307220",28,"CS may have occurred with any of the next three batters up","1983TEX.EVA.regular.comment.csv",16
"TEX198307240",52,"CS may have occurred with Tolleson or O'Brien at bat","1983TEX.EVA.regular.comment.csv",17
"TEX198308130",25,"CS may have occurred with Sample or O'Brien at bat","1983TEX.EVA.regular.comment.csv",18
"TEX198308130",69,"ej,corrp102,M,merrd901,Call at 1B Indians manager Pat Corrales ejected by 1B umpire Durwood Merrill","1983TEX.EVA.regular.comment.csv",19
"TEX198308140",16,"CS may have occurred with O'Brien or Dent at bat","1983TEX.EVA.regular.comment.csv",20
"TEX198308230",7,"PO may have occurred with any of the next three players up","1983TEX.EVA.regular.comment.csv",21
"TEX198309031",43,"ej,raded103,M,barnl901,Call at 2B Rangers manager Doug Rader ejected by HP umpire Larry Barnett","1983TEX.EVA.regular.comment.csv",22
"TEX198309040",31,"Butch Davis left with sore right shoulder","1983TEX.EVA.regular.comment.csv",23
"TEX198309070",12,"Debut game for Tom Dunbar","1983TEX.EVA.regular.comment.csv",24
"TEX198309210",52,"$Bill Almon called for interference","1983TEX.EVA.regular.comment.csv",25
"TEX198309240",36,"$Harold Reynolds overslid 3B","1983TEX.EVA.regular.comment.csv",26
"TEX198309300",77,"Debut game for Donnie Scott","1983TEX.EVA.regular.comment.csv",27
