"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"MLN195704180",42,"$400 feet","1957MLN.EVN.regular.comment.csv",2
"MLN195704210",4,"$Don Hoak intentionally ran into the ball to stop the Braves from getting a GDP","1957MLN.EVN.regular.comment.csv",3
"MLN195704220",6,"$lights turned on in home first","1957MLN.EVN.regular.comment.csv",4
"MLN195704220",14,"$1:00 rain delay","1957MLN.EVN.regular.comment.csv",5
"MLN195704220",38,"$450 feet","1957MLN.EVN.regular.comment.csv",6
"MLN195704230",42,"$Elmer Singleton left a sore elbow","1957MLN.EVN.regular.comment.csv",7
"MLN195705140",0,"$8 minute delay before start of game due to wet grounds","1957MLN.EVN.regular.comment.csv",8
"MLN195705150",10,"$Duke Snider left with upset stomach","1957MLN.EVN.regular.comment.csv",9
"MLN195705160",0,"$Umpire Hal Dixon was confined to his hotel room with a virus","1957MLN.EVN.regular.comment.csv",10
"MLN195705210",11,"1 minute rain delay","1957MLN.EVN.regular.comment.csv",11
"MLN195705210",45,"5 minute rain delay; 31 minute rain delay in the middle of the sixth; the top of the sixth was negated; Game called with the score tied at 1-1","1957MLN.EVN.regular.comment.csv",12
"MLN195705220",0,"$Robin Roberts: 170 pitches","1957MLN.EVN.regular.comment.csv",13
"MLN195705270",57,"1 of 3 Frank Robinson walks is IW","1957MLN.EVN.regular.comment.csv",14
"MLN195705270",85,"ej,jeffh101,P,balll901,Fighting ej,logaj101,P,balll901,Fighting $Eddie Mathews' throw to HP was wide as Roy McMillan scored; Hal Jeffcoat rounded 2B and was safe at 3B when Del Crandall's throw was late and wide; Jeffcoat and Johnny Logan fought and were ejected by 3B umpire Lee Ballanfant","1957MLN.EVN.regular.comment.csv",15
"MLN195706190",9,"$Willie Mays robbed Henry Aaron of HR by leaping above CF fence","1957MLN.EVN.regular.comment.csv",16
"MLN195706200",73,"ej,trowb101,P,craws901,Bench jockeying $Braves Trowbridge, not in game, ejected by 1B umpire Crawford for arguing call at 1st","1957MLN.EVN.regular.comment.csv",17
"MLN195706210",48,"ej,hamng102,P,burkk101,Call at 1B (was called safe) Granny Hamner ejected by 1B umpire Ken Burkhart","1957MLN.EVN.regular.comment.csv",18
"MLN195706231",77,"ej,smitm105,M,dixoh901,Call at 1B Phillies Manager Mayo Smith ejected by 1B umpire Hal Dixon","1957MLN.EVN.regular.comment.csv",19
"MLN195706232",2,"ej,hamng102,P,dixoh901,Called third strike Granny Hamner ejected by HP Umpire Hal Dixon","1957MLN.EVN.regular.comment.csv",20
"MLN195706232",15,"$Joe Adcock broke his right leg sliding into 2B","1957MLN.EVN.regular.comment.csv",21
"MLN195706240",3,"$off RF pole","1957MLN.EVN.regular.comment.csv",22
"MLN195706260",59,"ej,pitlj101,C,lands901,Call at 2B ej,snidd101,P,lands901,Call at 2B Duke Snider and Dodgers Coach Jake Pitler ejected by 2B umpire Stan Landes","1957MLN.EVN.regular.comment.csv",23
"MLN195707230",14,"$Johnny Logan's 7th straight hit","1957MLN.EVN.regular.comment.csv",24
"MLN195707310",38,"ej,bragb101,M,lands901,Call at 2B (Held nose) $Pirates manager Bobby Bragan claimed Bob Buhl missed 2B; the Pirates appealed at 2B to no avail; Bragan looked at 2B umpire Stan Landes and held his nose; Bragan ejected by Landes; Bragan then walked onto the field with an orange drink, offering it to each of the umpires, who had huddled behind the mound; HP umpire Frank Dascoli then ejected Bragan again","1957MLN.EVN.regular.comment.csv",25
"MLN195707310",41,"$Bill Virdon pulled muscle in right leg","1957MLN.EVN.regular.comment.csv",26
"MLN195708030",61,"$Sandy Amoros left with pulled muscle","1957MLN.EVN.regular.comment.csv",27
"MLN195708181",3,"$Bob Buhl left with tightness in right shoulder","1957MLN.EVN.regular.comment.csv",28
"MLN195709080",76,"$Nippy Jones hurt his back running out his double","1957MLN.EVN.regular.comment.csv",29
"MLN195709120",74,"$Wes Covington hit into double play but HP umpire Dusty Boggess had called time so the play was negated","1957MLN.EVN.regular.comment.csv",30
"MLN195709170",62,"$off the RF pole","1957MLN.EVN.regular.comment.csv",31
"MLN195709180",35,"ej,rignb101,M,donaa901,Balls and strikes $Giants manager Rigney ejected by HP umpire Donatelli for arguing ball call to Burdette","1957MLN.EVN.regular.comment.csv",32
