"MIN198604260",70,"$15 minute delay because of roof collapse"FILENAME_TX","LINE_NUMBER_CT"

"MIN198604270",25,"$ball bounced off Pettis' glove over fence"1986MIN.EVA.regular.comment.csv",2

"MIN198605110",52,"ej,smitm002,P,mccol901,Intentional HBP Mike Smithson ejected by HP umpire Larry McCoy"1986MIN.EVA.regular.comment.csv",3

"MIN198606100",4,"$Pete Incaviglia injured during at bat"1986MIN.EVA.regular.comment.csv",4

"MIN198606110",1,"Debut game for Allan Anderson"1986MIN.EVA.regular.comment.csv",5

"MIN198606110",51,"$Gary Gaetti failed to retouch 3B on way back to 2B"1986MIN.EVA.regular.comment.csv",6

"MIN198606190",74,"Foul tipped third strike"1986MIN.EVA.regular.comment.csv",7

"MIN198606200",67,"Debut game for Mark Davidson"1986MIN.EVA.regular.comment.csv",8

"MIN198606290",82,"$Willie Wilson called for interference at 2B"1986MIN.EVA.regular.comment.csv",9

"MIN198608010",35,"$Bert Blyleven's 3000th K"1986MIN.EVA.regular.comment.csv",10

"MIN198608010",43,"Debut game for Darrel Akerfelds"1986MIN.EVA.regular.comment.csv",11

"MIN198608010",68,"$Kirby Puckett hit for the cycle"1986MIN.EVA.regular.comment.csv",12

"MIN198608020",29,"ej,philt001,P,scotd901,Called third strike Tony Phillips ejected by HP umpire Dale Scott"1986MIN.EVA.regular.comment.csv",13

"MIN198608030",88,"unknown fielding credit"1986MIN.EVA.regular.comment.csv",14

"MIN198608030",90,"ej,salam001,P,pales901,Balls and strikes (while catching) Mark Salas ejected by HP umpire Steve Palermo while playing the field"1986MIN.EVA.regular.comment.csv",15

"MIN198608230",29,"$Kirby Puckett out on appeal for missing 1B"1986MIN.EVA.regular.comment.csv",16

"MIN198609030",23,"ej,higut001,P,leppt901,Balls and strikes $Brewers Higuera ejected by HP umpire Lepperd arguing balls and strikes after he was removed from game"1986MIN.EVA.regular.comment.csv",17

"MIN198609110",49,"ej,incap001,P,barnl901,Called strike 3 $Incaviglia ejected by HP umpire Barnett for arguing called strike 3"1986MIN.EVA.regular.comment.csv",18

"MIN198609110",58,"ej,valeb102,M,barnl901,Balls and strikes $Rangers manager Valentine ejected by HP umpire Barnett for arguing balls and strikes to Stanley"1986MIN.EVA.regular.comment.csv",19

"MIN198609220",30,"$Bo Jackson out on appeal for missing 3B"1986MIN.EVA.regular.comment.csv",20

"MIN198609220",61,"Estimated - either 2 or 3"1986MIN.EVA.regular.comment.csv",21

"MIN198609250",6,"Pitchout on caught stealing"1986MIN.EVA.regular.comment.csv",22

"MIN198609290",17,"Debut game for Jay Bell $homer on first pitch of first major league at bat"1986MIN.EVA.regular.comment.csv",23

"MIN198610020",42,"Foul tipped third strike"1986MIN.EVA.regular.comment.csv",24

