"NLS200607110",0,"$Managers: Ozzie Guillen (Chicago AL), Phil Garner (Houston NL); MVP: Michael Young (Texas)"FILENAME_TX","LINE_NUMBER_CT"

"NLS200607110",3,"$Penny becomes second pitcher to strike out all three batters faced in the first inning (Pedro Martinez, 1999)"2006AS.EVE.asg.comment.csv",2

"NLS200607110",13,"$homer in first All-Star at bat"2006AS.EVE.asg.comment.csv",3

"NLS200607110",22,"$Soriano ran through a stop sign at 3B"2006AS.EVE.asg.comment.csv",4

