"ALS200807150",0,"$Managers: Clint Hurdle (Colorado NL), AL-Terry Francona (Boston AL); MVP: J.D. Drew (Boston); longest game by time and tied for longest by innings;"FILENAME_TX","LINE_NUMBER_CT"

"ALS200807150",8,"$popup near the AL on deck circle where Manny Ramirez was standing; at the last minute, he ducked out of the way"2008AS.EVE.asg.comment.csv",2

"ALS200807150",60,"$homer in first All-Star at bat for J.D. Drew"2008AS.EVE.asg.comment.csv",3

"ALS200807150",116,"$the bleacher fans start chanting 'Hit the ball to Uggla' due to his three errors"2008AS.EVE.asg.comment.csv",4

