"MON198104150",62,"DWS: prev 2 plays 1 play"FILENAME_TX","LINE_NUMBER_CT"

"MON198105040",15,"$Chris Speier was caught in rundown between 1B and 2B as Rowland Office scored"1981MON.EVN.regular.comment.csv",2

"MON198105040",72,"ej,willd104,M,pryop901,Balls and strikes $Expos Manager Williams ejected by HP umpire Pryor for arguing balls and strikes while making pitching change"1981MON.EVN.regular.comment.csv",3

"MON198105060",70,"Debut game for Mike Gates"1981MON.EVN.regular.comment.csv",4

"MON198105060",92,"$three consecutive triples in one inning"1981MON.EVN.regular.comment.csv",5

"MON198105090",38,"DWS: fielding credit invented"1981MON.EVN.regular.comment.csv",6

"MON198105250",0,"15 minute rain delay before start of game"1981MON.EVN.regular.comment.csv",7

"MON198105250",66,"Debut game for Glenn Brummer"1981MON.EVN.regular.comment.csv",8

"MON198105260",0,"1:48 rain delay before start of game"1981MON.EVN.regular.comment.csv",9

"MON198105270",72,"$diving play by Gene Tenace, who hurt wrist"1981MON.EVN.regular.comment.csv",10

"MON198105290",47,"$SCott Sanderson left with sprained right ankle"1981MON.EVN.regular.comment.csv",11

"MON198105300",22,"1:10 rain delay"1981MON.EVN.regular.comment.csv",12

"MON198108100",0,"Debut for umpires LeClerc and Shaesgreen"1981MON.EVN.regular.comment.csv",13

"MON198109151",59,"Debut game for Dave Hostetler"1981MON.EVN.regular.comment.csv",14

"MON198109240",47,"ej,madlb001,P,rungp901,Fair/foul call Bill Madlock ejected by HP umpire Paul Runge"1981MON.EVN.regular.comment.csv",15

"MON198109250",54,"$Dan Boitano aggravated a back injury on first warm-up pitch"1981MON.EVN.regular.comment.csv",16

"MON198109270",21,"Rain delay over 2 hours"1981MON.EVN.regular.comment.csv",17

"MON198109270",76,"Debut game for Tony Johnson"1981MON.EVN.regular.comment.csv",18

