"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"SLN200404060",59,"Debut game for Jeff Bennett","2004SLN.EVN.regular.comment.csv",2
"SLN200404080",24,"Debut game for Hector Luna","2004SLN.EVN.regular.comment.csv",3
"SLN200404120",22,"$Lankford left with injured leg","2004SLN.EVN.regular.comment.csv",4
"SLN200404160",17,"Debut game for Matt Holliday","2004SLN.EVN.regular.comment.csv",5
"SLN200404160",25,"originally scored as E7","2004SLN.EVN.regular.comment.csv",6
"SLN200404280",71,"fan interference","2004SLN.EVN.regular.comment.csv",7
"SLN200405020",7,"originally scored PO1, changed to CS2 next day","2004SLN.EVN.regular.comment.csv",8
"SLN200405020",75,"ej,pujoa001,P,herna901,Balls and strikes $Albert Pujols ejected by HP umpire Angel Hernandez; he complained about the 3-1 called strike, then said some more as he went to first after the walk","2004SLN.EVN.regular.comment.csv",9
"SLN200405130",67,"$Renteria left game with injured back","2004SLN.EVN.regular.comment.csv",10
"SLN200405140",8,"fan interference","2004SLN.EVN.regular.comment.csv",11
"SLN200405140",59,"ej,kingr001,P,crawj901,Check swing (after being removed) Ray King ejected by 1B umpire Jerry Crawford","2004SLN.EVN.regular.comment.csv",12
"SLN200405260",91,"$Ward hits for the cycle; first father son combo to hit for the cycle (Gary 9/18/1980)","2004SLN.EVN.regular.comment.csv",13
"SLN200406060",51,"$Pujols left game with injured leg","2004SLN.EVN.regular.comment.csv",14
"SLN200406160",64,"ej,rhoda001,P,drecb901,Balls and strikes Arthur Rhodes ejected by HP umpire Bruce Dreckman","2004SLN.EVN.regular.comment.csv",15
"SLN200406200",42,"$Griffey's 500th career home run; the 20th player to reach that milestone","2004SLN.EVN.regular.comment.csv",16
"SLN200407020",17,"Debut game for Justin Leone","2004SLN.EVN.regular.comment.csv",17
"SLN200407050",56,"$Albert Pujols called for interference","2004SLN.EVN.regular.comment.csv",18
"SLN200407070",54,"$Freel left with injured knee","2004SLN.EVN.regular.comment.csv",19
"SLN200407090",29,"ej,larut101,M,cousd901,Balls and strikes Manager Tony LaRussa ejected by HP umpire Derryl Cousins","2004SLN.EVN.regular.comment.csv",20
"SLN200408030",4,"$Armas injured warming up, threw no pitches","2004SLN.EVN.regular.comment.csv",21
"SLN200408070",49,"$Matsui left game with injured leg","2004SLN.EVN.regular.comment.csv",22
"SLN200408080",8,"$Edgar Renteria ran on the pitch and had rounded 3B when the ball was caught; he did not retouch on the way back to 2B; the Mets appealed at 3B and Renteria was called out; however, HP umpire Rob Drake had called time after the catch because catcher Vance Wilson had been hit on the head by the swing; after he had been treated and removed from the game the Mets appealed for a second time","2004SLN.EVN.regular.comment.csv",23
"SLN200408080",8,"$Wilson left game with injured head","2004SLN.EVN.regular.comment.csv",24
"SLN200408080",42,"$Sanders left game with injured elbow","2004SLN.EVN.regular.comment.csv",25
"SLN200408080",46,"$Matsui left game with injured leg","2004SLN.EVN.regular.comment.csv",26
"SLN200408201",59,"Debut game for Ian Snell","2004SLN.EVN.regular.comment.csv",27
"SLN200408201",63,"ej,tavaj001,P,westj901,Pine tar on cap $Pitcher Tavarez ejected by 1B umpire West for pine tar on cap after request from Pirate manager McClendon","2004SLN.EVN.regular.comment.csv",28
"SLN200409010",26,"ej,nevip001,P,gormb901,Called third strike Phil Nevin ejected by HP umpire Brian Gorman","2004SLN.EVN.regular.comment.csv",29
"SLN200409020",20,"$Molina left game with injured knee","2004SLN.EVN.regular.comment.csv",30
"SLN200409050",31,"$Izturis left game with stomach irritation","2004SLN.EVN.regular.comment.csv",31
"SLN200409050",38,"$Walker slipped fielding the ball and left game; MRI showed a small bone bruise","2004SLN.EVN.regular.comment.csv",32
"SLN200409140",31,"$Roger Clemens called for interference","2004SLN.EVN.regular.comment.csv",33
"SLN200409170",19,"ej,webbb001,P,laynj901,Intentional HBP ej,pedra001,M,laynj901,Intentional HBP Brandon Webb and D-Backs Manager Al Pedrique ejected by HP umpire Jerry Layne","2004SLN.EVN.regular.comment.csv",34
"SLN200409180",30,"$Carpenter left game due to injured arm","2004SLN.EVN.regular.comment.csv",35
"SLN200410020",82,"$Yadier Molina called for interference","2004SLN.EVN.regular.comment.csv",36
