"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"NYA193804240",73,"$Deshong in on 2-0 count","1938NYA.EVA.regular.comment.csv",2
"NYA193805110",53,"$Myril Hoag called for interference for running into his own batted ball","1938NYA.EVA.regular.comment.csv",3
"NYA193805120",42,"$Moose Solters ran halfway to 2B but saw Odell Hale and returned to 1B by escaping a rundown","1938NYA.EVA.regular.comment.csv",4
"NYA193805140",25,"rain started and quickly drove fans to cover","1938NYA.EVA.regular.comment.csv",5
"NYA193805140",40,"Game called for rain after Athletics retired in order in sixth on 3 grounders and a 52-minute wait; score reverted to 5th","1938NYA.EVA.regular.comment.csv",6
"NYA193805301",41,"ej,cronj101,P,mcgob901,Fighting ej,powej106,P,mcgob901,Fighting $Powell ducked McKain's first pitch which seemed aimed at his head.  The second pitch glanced off Powell's stomach. Powell advanced towards mound but Cronin ran in and launched first punch.  Powell and Cronin were ejected by HP ump McGowan. Cronin had to leave through NY's dugout and per NYT several Yankees followed him.  The 3 umps saw this and also left field through NY dugout and 'all the other' players followed leaving field vacant. Cronin and Powell fought again under the stands.","1938NYA.EVA.regular.comment.csv",7
"NYA193805302",0,"$Total attendance 83,533.  NYT reports about 6000 turned away. Cronin and Powell unavailable after being ejected in game 1.","1938NYA.EVA.regular.comment.csv",8
"NYA193805310",0,"$Lou Gehrig's 2000th consecutive game","1938NYA.EVA.regular.comment.csv",9
"NYA193806022",17,"$Dixie Walker batted Myril Hoag's liner with his glove to Charlie Gehringer after trying a shoestring catch","1938NYA.EVA.regular.comment.csv",10
"NYA193806022",63,"pbp ended here so reconstructed rest","1938NYA.EVA.regular.comment.csv",11
"NYA193806050",15,"rain delay","1938NYA.EVA.regular.comment.csv",12
"NYA193806050",53,"rain delay","1938NYA.EVA.regular.comment.csv",13
"NYA193806050",81,"$total delay for rain and hail 2.5 hours; game 2 postponed","1938NYA.EVA.regular.comment.csv",14
"NYA193806060",53,"ej,vanar101,P,hubbc901,Bench jockeying Russ Van Atta ejected by HP umpire Cal Hubbard","1938NYA.EVA.regular.comment.csv",15
"NYA193806060",62,"$Frankie Crosetti beat the throw to 2B","1938NYA.EVA.regular.comment.csv",16
"NYA193806082",2,"$NY pitched out on a hit-and-run. Jorgens ran out to try to  tag out Berger, but tripped, allowing Berger to get back to  1B safely.","1938NYA.EVA.regular.comment.csv",17
"NYA193806090",72,"ej,crosf103,P,summb901,Call at 2B","1938NYA.EVA.regular.comment.csv",18
"NYA193806090",72,"$Crosetti ejected for arguing safe call on Hayes' double","1938NYA.EVA.regular.comment.csv",19
"NYA193807122",9,"ej,streg101,M,romme101,Call at 1B ej,newsb101,P,romme101,Call at 1B Bobo Newsom and Browns Manager Gabby Street ejected by 1B umpire Eddie Rommel","1938NYA.EVA.regular.comment.csv",20
"NYA193807140",67,"game called for rain","1938NYA.EVA.regular.comment.csv",21
"NYA193807150",46,"game called for rain","1938NYA.EVA.regular.comment.csv",22
"NYA193807242",42,"$Red Ruffing left with elbow injury","1938NYA.EVA.regular.comment.csv",23
"NYA193808231",68,"ej,gomel102,P,kolll901,Bench jockeying Lefty Gomez ejected by HP umpire Lou Kolls sometime in eighth","1938NYA.EVA.regular.comment.csv",24
"NYA193808251",50,"ej,weatr101,P,hubbc901,Bench jockeying ej,bassj102,C,hubbc901,Bench jockeying $Indians coach Johnny Bassler and Roy Weatherly ejected by HP Umpire Cal Hubbard","1938NYA.EVA.regular.comment.csv",25
"NYA193808262",71,"$Bruce Campbell intentionally dropped the fly ball","1938NYA.EVA.regular.comment.csv",26
"NYA193809030",55,"$missed squeeze","1938NYA.EVA.regular.comment.csv",27
"NYA193809240",48,"$Joe Vosmik and Doc Cramer collided","1938NYA.EVA.regular.comment.csv",28
"NYA193809252",54,"$game called for darkness","1938NYA.EVA.regular.comment.csv",29
