"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"ATL199610090",39,"$Ozzie Smith deflected the ball toward the LF line","1996NLCS.EVE.post.comment.csv",2
"ATL199610090",63,"$Mark Petkovsek maked a good play but Luis Alicea was late covering 1B; Alicea and Chipper Jones collided, the ball got loose and Mark Lemke went to 3B","1996NLCS.EVE.post.comment.csv",3
"ATL199610100",19,"$Broken bat double","1996NLCS.EVE.post.comment.csv",4
"ATL199610100",20,"$Broken bat double","1996NLCS.EVE.post.comment.csv",5
"SLN199610130",13,"$Mark Lemke playing to SS side of 2B","1996NLCS.EVE.post.comment.csv",6
"SLN199610130",44,"$T.J. Mathews left with groin strain","1996NLCS.EVE.post.comment.csv",7
"ATL199610160",7,"$Mark Lemke on SS side of 2B","1996NLCS.EVE.post.comment.csv",8
"ATL199610160",29,"$Mark Lemke on SS side of 2B","1996NLCS.EVE.post.comment.csv",9
"ATL199610160",57,"$Mark Lemke out on appeal for leaving 3B too soon","1996NLCS.EVE.post.comment.csv",10
"ATL199610170",11,"$Jeff Blauser hit on left knee","1996NLCS.EVE.post.comment.csv",11
"ATL199610170",48,"$Ozzie Smith's last major league at bat; he received a long ovation from the crowd","1996NLCS.EVE.post.comment.csv",12
