"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"CHN194405190",33,"ej,grimc101,M,conlj102,Balls and strikes Cubs Manager Charlie Grimm ejected by HP umpire Jocko Conlan","1944CHN.EVN.regular.comment.csv",2
"CHN194406160",16,"DIFF: error charged to Walker","1944CHN.EVN.regular.comment.csv",3
"CHN194406181",5,"$Frank McCormick overslid 3B","1944CHN.EVN.regular.comment.csv",4
"CHN194406182",110,"$game called for darkness","1944CHN.EVN.regular.comment.csv",5
"CHN194406200",20,"End of newspaper PBP, rest is from scorecard, stories","1944CHN.EVN.regular.comment.csv",6
"CHN194406200",49,"Musial comes in to make a diving catch on Kreitner's drive","1944CHN.EVN.regular.comment.csv",7
"CHN194406211",62,"End of newspaper PBP, rest comes from fan's scorecard and newspaper stories","1944CHN.EVN.regular.comment.csv",8
"CHN194407041",31,"Not sure exactly when Nieman replaced Wright","1944CHN.EVN.regular.comment.csv",9
"CHN194407041",48,"Not sure when Holmes SB was or why not a double steal","1944CHN.EVN.regular.comment.csv",10
"CHN194407072",61,"$Nap Reyes injured sliding","1944CHN.EVN.regular.comment.csv",11
"CHN194408100",19,"$Dewey Williams rounded 2B too far","1944CHN.EVN.regular.comment.csv",12
"CHN194408100",55,"$Claude Passeau and Jack Bolling collided","1944CHN.EVN.regular.comment.csv",13
"CHN194408150",55,"$Game called for rain","1944CHN.EVN.regular.comment.csv",14
"CHN194408250",40,"$Frank McCormick's throw struck Stan Hack on the back","1944CHN.EVN.regular.comment.csv",15
"CHN194409110",58,"$Tom de la Cruz left with injured arm","1944CHN.EVN.regular.comment.csv",16
"CHN194409110",65,"ej,wilsj105,C,conlj102,Balls and strikes Reds Coach Jimmie Wilson ejected by HP umpire Jocko Conlan","1944CHN.EVN.regular.comment.csv",17
"CHN194409141",30,"$Lennie Merullo missed the 2B bag","1944CHN.EVN.regular.comment.csv",18
"CHN194409151",6,"Ball hit 1st base bag","1944CHN.EVN.regular.comment.csv",19
"CHN194409152",40,"$Vandenberg throws wildly to third on bunt, but not a SH since ample time to get force at third with good throw","1944CHN.EVN.regular.comment.csv",20
"CHN194409171",0,"rained from 3rd through 9th inning","1944CHN.EVN.regular.comment.csv",21
