"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX","FILENAME_TX","LINE_NUMBER_CT"
"CHN200204050","20020405",0,"Friday",0,"F","D","PIT","CHN","CHI11","willd002","berej002","barkl901","younl901","hohnb901","culbf901","","",41555,"","","","","",1,1,44,7,15,0,0,3,185,9,2,1,6,4,0,0,5,8,"willd002","berej002","willm005","","browa001",8,"kendj001",2,"riosa001",7,"ramia001",5,"mackr001",9,"younk001",3,"wilsj002",6,"reesp001",4,"willd002",1,"deshd001",4,"pattc001",8,"sosas001",9,"mcgrf001",3,"gonza001",6,"hundt001",2,"stync001",5,"lewid001",7,"berej002",1,"willm005","boroj001","","",,,54,,,,000000200,000001000,30,3,1,0,2,1,0,1,2,2,7,2,2,0,0,7,1,1,0,0,27,7,0,1,0,30,0,0,1,1,0,0,0,6,0,11,2,0,1,0,3,1,1,0,0,27,11,1,0,0,,,,,,,,,,,"David Williams","Jason Bere","Mike Williams","wilsj002","Jack Wilson","Adrian Brown","Jason Kendall","Armando Rios","Aramis Ramirez","Rob Mackowiak","Kevin Young","Jack Wilson","Pokey Reese","David Williams","Delino DeShields","Corey Patterson","Sammy Sosa","Fred McGriff","Alex Gonzalez","Todd Hundley","Chris Stynes","Darren Lewis","Jason Bere",,,"2002CHN.EVN.regular.game.csv",2
"CHN200204060","20020406",0,"Saturday",0,"F","D","PIT","CHN","CHI11","foggj001","clemm001","younl901","hohnb901","culbf901","barkl901","","",34956,"","","","","",1,1,48,8,15,0,0,1,162,9,6,1,10,6,1,0,7,7,"foggj001","clemm001","","","browa001",8,"kendj001",2,"riosa001",7,"ramia001",5,"mackr001",9,"younk001",3,"wilsj002",6,"reesp001",4,"foggj001",1,"deshd001",4,"pattc001",8,"sosas001",9,"mcgrf001",3,"gonza001",6,"browr001",7,"stync001",5,"giraj001",2,"clemm001",1,"fettm001","sancj001","","",,,54,,,,010004001,000000001,35,3,0,0,6,1,0,0,4,1,7,0,0,1,0,3,0,0,0,0,27,14,0,2,0,32,2,0,0,1,0,0,0,3,0,8,0,0,2,0,3,6,6,1,0,27,10,0,1,0,,,,,,,,,,,"Josh Fogg","Matt Clement","(none)","younk001","Kevin Young","Adrian Brown","Jason Kendall","Armando Rios","Aramis Ramirez","Rob Mackowiak","Kevin Young","Jack Wilson","Pokey Reese","Josh Fogg","Delino DeShields","Corey Patterson","Sammy Sosa","Fred McGriff","Alex Gonzalez","Roosevelt Brown","Chris Stynes","Joe Girardi","Matt Clement",,,"2002CHN.EVN.regular.game.csv",3
"CHN200204090","20020409",0,"Tuesday",0,"F","D","NYN","CHN","CHI11","tracs001","liebj001","wintm901","gibsg901","iassd901","davig901","","",18151,"","","","","",1,1,45,5,15,0,0,3,169,9,0,2,2,8,3,0,4,15,"liebj001","tracs001","alfoa001","","ceder001",7,"alomr001",4,"burnj001",9,"piazm001",2,"alfoe001",5,"johnm001",3,"paytj001",8,"ordor001",6,"tracs001",1,"deshd001",4,"pattc001",8,"sosas001",9,"mcgrf001",3,"gonza001",6,"browr001",7,"stync001",5,"giraj001",2,"liebj001",1,"robeg001","alfoa001","","",,,51,,,,000000000,00001010x,29,0,0,0,0,0,0,0,2,0,9,0,0,0,0,4,2,2,0,0,24,7,0,0,0,33,2,0,0,2,1,1,0,6,1,5,2,0,0,0,2,0,0,0,0,27,8,0,0,0,,,,,,,,,,,"Jon Lieber","Steve Trachsel","Antonio Alfonseca","pattc001","Corey Patterson","Roger Cedeno","Roberto Alomar","Jeromy Burnitz","Mike Piazza","Edgardo Alfonzo","Mark Johnson","Jay Payton","Rey Ordonez","Steve Trachsel","Delino DeShields","Corey Patterson","Sammy Sosa","Fred McGriff","Alex Gonzalez","Roosevelt Brown","Chris Stynes","Joe Girardi","Jon Lieber",,,"2002CHN.EVN.regular.game.csv",4
"CHN200204100","20020410",0,"Wednesday",0,"F","D","NYN","CHN","CHI11","estes001","woodk002","gibsg901","iassd901","davig901","wintm901","","",22471,"","","","","",1,1,53,1,14,0,0,1,176,9,3,2,6,3,2,0,6,5,"weatd001","fassj001","benia001","","ceder001",7,"peret004",8,"alomr001",4,"piazm001",2,"alfoe001",5,"burnj001",9,"johnm001",3,"ordor001",6,"estes001",1,"lewid001",7,"pattc001",8,"sosas001",9,"mcgrf001",3,"gonza001",6,"stync001",5,"giraj001",2,"ojeda001",4,"woodk002",1,"benia001","boroj001","","",,,54,,,,000000120,000000200,28,0,0,2,3,1,1,0,6,0,11,0,1,2,0,5,1,1,0,1,27,7,0,0,0,30,1,0,0,2,0,1,0,3,0,7,0,0,0,0,4,3,3,0,0,27,5,0,2,0,,,,,,,,,,,"David Weathers","Jeff Fassero","Armando Benitez","piazm001","Mike Piazza","Roger Cedeno","Timoniel Perez","Roberto Alomar","Mike Piazza","Edgardo Alfonzo","Jeromy Burnitz","Mark Johnson","Rey Ordonez","Shawn Estes","Darren Lewis","Corey Patterson","Sammy Sosa","Fred McGriff","Alex Gonzalez","Chris Stynes","Joe Girardi","Augie Ojeda","Kerry Wood",,,"2002CHN.EVN.regular.game.csv",5
"CHN200204110","20020411",0,"Thursday",0,"F","D","NYN","CHN","CHI11","astap001","cruzj005","iassd901","davig901","wintm901","gibsg901","","",29496,"","","","","",1,1,67,4,17,0,0,1,173,9,3,2,6,12,0,2,6,10,"astap001","cruzj005","benia001","","ceder001",7,"johnm001",3,"alomr001",4,"piazm001",2,"alfoe001",5,"burnj001",9,"paytj001",8,"ordor001",6,"astap001",1,"deshd001",4,"pattc001",8,"sosas001",9,"mcgrf001",3,"gonza001",6,"browr001",7,"hundt001",2,"bellm002",5,"cruzj005",1,"benia001","zambc001","","",,,54,,,,001000110,000000011,33,0,0,1,2,1,0,0,2,0,7,1,0,0,0,4,2,2,0,0,27,10,0,1,0,36,0,1,2,2,1,0,1,1,0,9,1,0,0,0,4,2,2,0,0,27,6,0,1,0,,,,,,,,,,,"Pedro Astacio","Juan Cruz","Armando Benitez","alfoe001","Edgardo Alfonzo","Roger Cedeno","Mark Johnson","Roberto Alomar","Mike Piazza","Edgardo Alfonzo","Jeromy Burnitz","Jay Payton","Rey Ordonez","Pedro Astacio","Delino DeShields","Corey Patterson","Sammy Sosa","Fred McGriff","Alex Gonzalez","Roosevelt Brown","Todd Hundley","Mark Bellhorn","Juan Cruz",,,"2002CHN.EVN.regular.game.csv",6
"CHN200204190","20020419",0,"Friday",0,"F","D","CIN","CHN","CHI11","hamij002","clemm001","wolfj901","mcclt901","meric901","barrt901","","",33949,"","","","","",1,1,55,6,13,0,0,2,182,9,2,5,7,5,2,1,7,8,"clemm001","hamij002","alfoa001","","walkt002",4,"larkb001",6,"dunna001",7,"boona001",5,"cases001",3,"encaj001",8,"keara001",9,"laruj001",2,"hamij002",1,"deshd001",4,"pattc001",8,"sosas001",9,"mcgrf001",3,"browr001",7,"gonza001",6,"stync001",5,"giraj001",2,"clemm001",1,"pinel001","alfoa001","","",,,51,,,,000000020,40000100x,34,1,0,0,2,1,0,0,1,0,15,0,0,0,0,3,4,4,1,0,24,11,0,0,0,29,2,0,1,3,1,0,0,7,0,7,1,0,0,0,4,2,2,1,0,27,6,0,0,0,,,,,,,,,,,"Matt Clement","Joey Hamilton","Antonio Alfonseca","","(none)","Todd Walker","Barry Larkin","Adam Dunn","Aaron Boone","Sean Casey","Juan Encarnacion","Austin Kearns","Jason LaRue","Joey Hamilton","Delino DeShields","Corey Patterson","Sammy Sosa","Fred McGriff","Roosevelt Brown","Alex Gonzalez","Chris Stynes","Joe Girardi","Matt Clement",,,"2002CHN.EVN.regular.game.csv",7
"CHN200204200","20020420",0,"Saturday",0,"F","D","CIN","CHN","CHI11","desse001","woodk002","mcclt901","meric901","barrt901","wolfj901","","",36476,"","","","","",1,1,47,5,15,0,0,2,174,9,6,1,9,7,1,1,8,5,"desse001","woodk002","","","larkb001",6,"guerw001",4,"cases001",3,"dunna001",7,"boona001",5,"encaj001",9,"taylr001",8,"laruj001",2,"desse001",1,"deshd001",4,"pattc001",8,"sosas001",9,"mcgrf001",3,"browr001",7,"gonza001",6,"stync001",5,"machr001",2,"woodk002",1,"sulls001","osbod001","","",,,54,,,,300030000,000000001,33,1,0,0,6,2,0,0,6,1,9,0,1,1,0,3,1,1,0,0,27,7,0,1,0,32,0,0,1,1,0,0,0,1,0,7,0,1,1,0,3,3,3,0,0,27,10,0,1,0,,,,,,,,,,,"Elmer Dessens","Kerry Wood","(none)","encaj001","Juan Encarnacion","Barry Larkin","Wilton Guerrero","Sean Casey","Adam Dunn","Aaron Boone","Juan Encarnacion","Reggie Taylor","Jason LaRue","Elmer Dessens","Delino DeShields","Corey Patterson","Sammy Sosa","Fred McGriff","Roosevelt Brown","Alex Gonzalez","Chris Stynes","Robert Machado","Kerry Wood",,,"2002CHN.EVN.regular.game.csv",8
"CHN200204210","20020421",0,"Sunday",0,"F","D","CIN","CHN","CHI11","rijoj001","cruzj005","meric901","barrt901","wolfj901","mcclt901","","",29458,"","","","","",1,1,40,7,16,0,0,2,175,9,5,3,5,7,3,3,7,7,"rijoj001","cruzj005","gravd001","","encaj001",8,"guerw001",6,"cases001",3,"dunna001",7,"boona001",5,"walkt002",4,"keara001",9,"millc001",2,"rijoj001",1,"deshd001",4,"pattc001",8,"sosas001",9,"mcgrf001",3,"browr001",7,"stync001",5,"machr001",2,"ojeda001",6,"cruzj005",1,"gravd001","alfoa001","","",,,54,,,,310000001,000100101,30,1,1,1,5,3,1,0,5,0,5,1,0,1,0,4,2,2,1,0,27,6,0,0,0,36,2,0,0,1,0,0,0,1,0,3,0,0,0,0,3,3,3,0,0,27,13,0,1,0,,,,,,,,,,,"Jose Rijo","Juan Cruz","Danny Graves","dunna001","Adam Dunn","Juan Encarnacion","Wilton Guerrero","Sean Casey","Adam Dunn","Aaron Boone","Todd Walker","Austin Kearns","Corky Miller","Jose Rijo","Delino DeShields","Corey Patterson","Sammy Sosa","Fred McGriff","Roosevelt Brown","Chris Stynes","Robert Machado","Augie Ojeda","Juan Cruz",,,"2002CHN.EVN.regular.game.csv",9
"CHN200204230","20020423",0,"Tuesday",0,"F","N","SFN","CHN","CHI11","ruetk001","berej002","gormb901","cuzzp901","crawj901","barrm901","","",30643,"","","","","",1,1,48,8,14,0,0,1,190,9,12,4,13,5,1,2,12,7,"ruetk001","berej002","","","belld002",5,"aurir001",6,"bondb001",7,"kentj001",4,"sandr002",9,"snowj001",3,"shint001",8,"santb001",2,"ruetk001",1,"pattc001",8,"stync001",5,"sosas001",9,"mcgrf001",3,"aloum001",7,"gonza001",6,"giraj001",2,"ojeda001",4,"berej002",1,"zerbc001","fassj001","","",,,54,,,,015303000,000002002,39,4,0,3,11,0,3,1,8,1,4,1,0,0,0,2,3,3,0,0,27,11,0,1,0,32,0,0,1,4,0,0,0,6,0,1,0,0,1,0,5,11,11,1,0,27,5,0,0,0,,,,,,,,,,,"Kirk Rueter","Jason Bere","(none)","santb001","Benito Santiago","David Bell","Rich Aurilia","Barry Bonds","Jeff Kent","Reggie Sanders","J.T. Snow","Tsuyoshi Shinjo","Benito Santiago","Kirk Rueter","Corey Patterson","Chris Stynes","Sammy Sosa","Fred McGriff","Moises Alou","Alex Gonzalez","Joe Girardi","Augie Ojeda","Jason Bere",,,"2002CHN.EVN.regular.game.csv",10
"CHN200204240","20020424",0,"Wednesday",0,"F","N","SFN","CHN","CHI11","schmj001","clemm001","cuzzp901","crawj901","barrm901","gormb901","","",28817,"","","","","",1,1,52,3,25,0,0,3,193,9,4,10,9,14,1,0,9,9,"boroj001","fulta001","","","benam001",7,"belld002",5,"aurir001",6,"kentj001",4,"snowj001",3,"dunss001",9,"shint001",8,"santb001",2,"schmj001",1,"pattc001",8,"deshd001",4,"sosas001",9,"mcgrf001",3,"aloum001",7,"bellm002",5,"gonza001",6,"machr001",2,"clemm001",1,"zerbc001","alfoa001","","",,,51,,,,100003000,02110312x,36,0,0,1,4,0,0,0,4,0,12,0,0,0,0,4,10,10,0,0,24,7,0,1,0,36,2,3,1,10,1,1,0,5,2,6,1,0,1,0,3,4,4,1,0,27,8,0,0,0,,,,,,,,,,,"Joe Borowski","Aaron Fultz","(none)","mcgrf001","Fred McGriff","Marvin Benard","David Bell","Rich Aurilia","Jeff Kent","J.T. Snow","Shawon Dunston","Tsuyoshi Shinjo","Benito Santiago","Jason Schmidt","Corey Patterson","Delino DeShields","Sammy Sosa","Fred McGriff","Moises Alou","Mark Bellhorn","Alex Gonzalez","Robert Machado","Matt Clement",,,"2002CHN.EVN.regular.game.csv",11
