"NYN200610040",11,"$Jeff Kent waited to see if the ball would be caught and was out by a few steps at HP; J.D. Drew knew the ball would fall in so he started running and passed the 3B coach without looking; Paul Lo Duca tagged Kent and then stood to show the ball to HP umpire John Hirschbeck; Lo Duca then turned towards the field to see Drew running at him, so he tagged the second runner as well"FILENAME_TX","LINE_NUMBER_CT"

"NYN200610040",29,"$off the top of the camera position in CF; 450 feet"2006NLD2.EVE.post.comment.csv",2

"NYN200610050",47,"$Nomar Garciaparra left the game due to an injured leg"2006NLD2.EVE.post.comment.csv",3

"LAN200610070",25,"$Cliff Floyd strained his left Achilles tendon rounding 3B"2006NLD2.EVE.post.comment.csv",4

