"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID"FILENAME_TX","LINE_NUMBER_CT"

"PHI200904050",6,1,"dobbg001",1,9,11,"myerb001",1,442009PHI.EVN.regular.sub.csv",2

"PHI200904050",7,0,"tascj001",1,9,1,"dobbg001",11,472009PHI.EVN.regular.sub.csv",3

"PHI200904050",8,0,"eyres001",1,9,1,"tascj001",1,532009PHI.EVN.regular.sub.csv",4

"PHI200904050",8,0,"durbc001",1,9,1,"eyres001",1,552009PHI.EVN.regular.sub.csv",5

"PHI200904050",9,0,"lidgb001",1,9,1,"durbc001",1,592009PHI.EVN.regular.sub.csv",6

"PHI200904050",9,0,"nortg001",0,9,11,"lowed001",1,612009PHI.EVN.regular.sub.csv",7

"PHI200904050",9,1,"gonzm001",0,9,1,"nortg001",11,622009PHI.EVN.regular.sub.csv",8

"PHI200904050",9,1,"brune001",1,9,11,"lidgb001",1,622009PHI.EVN.regular.sub.csv",9

"PHI200904070",5,1,"cairm001",1,9,11,"moyej001",1,422009PHI.EVN.regular.sub.csv",10

"PHI200904070",6,0,"parkc002",1,9,1,"cairm001",11,472009PHI.EVN.regular.sub.csv",11

"PHI200904070",6,1,"bennj002",0,9,1,"jurrj001",1,532009PHI.EVN.regular.sub.csv",12

"PHI200904070",6,1,"staim001",1,9,11,"parkc002",1,542009PHI.EVN.regular.sub.csv",13

"PHI200904070",6,1,"oflae001",0,9,1,"bennj002",1,542009PHI.EVN.regular.sub.csv",14

"PHI200904070",7,0,"tascj001",1,9,1,"staim001",11,552009PHI.EVN.regular.sub.csv",15

"PHI200904070",8,1,"sorir001",0,9,1,"oflae001",1,652009PHI.EVN.regular.sub.csv",16

"PHI200904070",9,0,"condc001",1,9,1,"tascj001",1,692009PHI.EVN.regular.sub.csv",17

"PHI200904070",9,0,"nortg001",0,9,11,"sorir001",1,702009PHI.EVN.regular.sub.csv",18

"PHI200904070",9,1,"gonzm001",0,9,1,"nortg001",11,722009PHI.EVN.regular.sub.csv",19

"PHI200904070",9,1,"brune001",1,9,11,"condc001",1,722009PHI.EVN.regular.sub.csv",20

"PHI200904080",4,1,"cairm001",1,9,11,"blanj001",1,402009PHI.EVN.regular.sub.csv",21

"PHI200904080",5,0,"happj001",1,9,1,"cairm001",11,422009PHI.EVN.regular.sub.csv",22

"PHI200904080",6,1,"dobbg001",1,9,11,"happj001",1,572009PHI.EVN.regular.sub.csv",23

"PHI200904080",7,0,"durbc001",1,9,1,"dobbg001",11,592009PHI.EVN.regular.sub.csv",24

"PHI200904080",7,0,"nortg001",0,9,11,"vazqj001",1,632009PHI.EVN.regular.sub.csv",25

"PHI200904080",7,0,"condc001",1,9,1,"durbc001",1,652009PHI.EVN.regular.sub.csv",26

"PHI200904080",7,1,"oflae001",0,9,1,"nortg001",11,662009PHI.EVN.regular.sub.csv",27

"PHI200904080",7,1,"moylp001",0,9,1,"oflae001",1,692009PHI.EVN.regular.sub.csv",28

"PHI200904080",7,1,"staim001",1,8,11,"ruizc001",2,722009PHI.EVN.regular.sub.csv",29

"PHI200904080",7,1,"boyeb001",0,9,1,"moylp001",1,732009PHI.EVN.regular.sub.csv",30

"PHI200904080",7,1,"costc001",1,9,11,"condc001",1,732009PHI.EVN.regular.sub.csv",31

"PHI200904080",7,1,"campj002",0,9,1,"boyeb001",1,752009PHI.EVN.regular.sub.csv",32

"PHI200904080",8,0,"madsr001",1,8,1,"staim001",11,792009PHI.EVN.regular.sub.csv",33

"PHI200904080",8,0,"costc001",1,9,2,"costc001",11,792009PHI.EVN.regular.sub.csv",34

"PHI200904080",8,1,"brune001",1,8,11,"madsr001",1,842009PHI.EVN.regular.sub.csv",35

"PHI200904080",8,1,"bennj002",0,9,1,"campj002",1,842009PHI.EVN.regular.sub.csv",36

"PHI200904080",9,0,"lidgb001",1,8,1,"brune001",11,882009PHI.EVN.regular.sub.csv",37

"PHI200904080",9,0,"andeg001",0,9,11,"bennj002",1,912009PHI.EVN.regular.sub.csv",38

"PHI200904170",4,1,"perdl001",0,9,1,"younc003",1,402009PHI.EVN.regular.sub.csv",39

"PHI200904170",6,0,"gonze003",0,9,11,"perdl001",1,572009PHI.EVN.regular.sub.csv",40

"PHI200904170",6,1,"gregl001",0,9,1,"gonze003",11,582009PHI.EVN.regular.sub.csv",41

"PHI200904170",7,0,"condc001",1,9,1,"hamec001",1,612009PHI.EVN.regular.sub.csv",42

"PHI200904170",7,0,"eyres001",1,9,1,"condc001",1,632009PHI.EVN.regular.sub.csv",43

"PHI200904170",7,1,"merec001",0,9,1,"gregl001",1,652009PHI.EVN.regular.sub.csv",44

"PHI200904170",8,0,"madsr001",1,9,1,"eyres001",1,692009PHI.EVN.regular.sub.csv",45

"PHI200904170",8,0,"geruj001",0,9,11,"merec001",1,732009PHI.EVN.regular.sub.csv",46

"PHI200904170",8,1,"sancd001",0,9,1,"geruj001",11,762009PHI.EVN.regular.sub.csv",47

"PHI200904170",8,1,"dobbg001",1,9,11,"madsr001",1,762009PHI.EVN.regular.sub.csv",48

"PHI200904170",9,0,"lidgb001",1,9,1,"dobbg001",11,802009PHI.EVN.regular.sub.csv",49

"PHI200904170",9,1,"bellh001",0,9,1,"sancd001",1,862009PHI.EVN.regular.sub.csv",50

"PHI200904170",9,1,"staim001",1,7,11,"felip001",5,892009PHI.EVN.regular.sub.csv",51

"PHI200904180",6,1,"gregl001",0,9,1,"hills003",1,482009PHI.EVN.regular.sub.csv",52

"PHI200904180",7,0,"gonze003",0,9,11,"gregl001",1,522009PHI.EVN.regular.sub.csv",53

"PHI200904180",7,0,"eyres001",1,9,1,"myerb001",1,552009PHI.EVN.regular.sub.csv",54

"PHI200904180",7,1,"moree001",0,9,1,"gonze003",11,562009PHI.EVN.regular.sub.csv",55

"PHI200904180",7,1,"cairm001",1,9,11,"eyres001",1,572009PHI.EVN.regular.sub.csv",56

"PHI200904180",8,0,"madsr001",1,9,1,"cairm001",11,602009PHI.EVN.regular.sub.csv",57

"PHI200904180",8,0,"hairs001",0,9,11,"moree001",1,652009PHI.EVN.regular.sub.csv",58

"PHI200904180",8,1,"sancd001",0,9,1,"hairs001",11,662009PHI.EVN.regular.sub.csv",59

"PHI200904180",8,1,"merec001",0,9,1,"sancd001",1,692009PHI.EVN.regular.sub.csv",60

"PHI200904180",8,1,"dobbg001",1,8,11,"marsl001",2,712009PHI.EVN.regular.sub.csv",61

"PHI200904180",9,0,"costc001",1,8,2,"dobbg001",11,722009PHI.EVN.regular.sub.csv",62

"PHI200904180",9,0,"lidgb001",1,9,1,"madsr001",1,722009PHI.EVN.regular.sub.csv",63

"PHI200904180",9,0,"durbc001",1,9,1,"lidgb001",1,782009PHI.EVN.regular.sub.csv",64

"PHI200904180",9,1,"bellh001",0,9,1,"merec001",1,792009PHI.EVN.regular.sub.csv",65

"PHI200904180",9,1,"staim001",1,9,11,"durbc001",1,792009PHI.EVN.regular.sub.csv",66

"PHI200904190",5,1,"cairm001",1,9,11,"parkc002",1,402009PHI.EVN.regular.sub.csv",67

"PHI200904190",6,0,"happj001",1,9,1,"cairm001",11,412009PHI.EVN.regular.sub.csv",68

"PHI200904190",6,1,"rodrl002",0,8,6,"cabre001",6,462009PHI.EVN.regular.sub.csv",69

"PHI200904190",8,1,"mujie001",0,9,1,"geerj001",1,612009PHI.EVN.regular.sub.csv",70

"PHI200904190",8,1,"rollj001",1,9,11,"happj001",1,612009PHI.EVN.regular.sub.csv",71

"PHI200904190",8,1,"dobbg001",1,2,11,"brune001",6,632009PHI.EVN.regular.sub.csv",72

"PHI200904190",9,0,"condc001",1,2,1,"dobbg001",11,652009PHI.EVN.regular.sub.csv",73

"PHI200904190",9,0,"rollj001",1,9,6,"rollj001",11,652009PHI.EVN.regular.sub.csv",74

"PHI200904190",9,0,"ecksd001",0,9,11,"mujie001",1,652009PHI.EVN.regular.sub.csv",75

"PHI200904190",9,1,"moree001",0,2,1,"gonze003",4,682009PHI.EVN.regular.sub.csv",76

"PHI200904190",9,1,"ecksd001",0,9,4,"ecksd001",11,682009PHI.EVN.regular.sub.csv",77

"PHI200904210",2,1,"mcgec001",0,1,4,"weekr001",4,182009PHI.EVN.regular.sub.csv",78

"PHI200904210",5,0,"duffc001",0,9,11,"parrm001",1,392009PHI.EVN.regular.sub.csv",79

"PHI200904210",5,1,"julij001",0,9,1,"duffc001",11,442009PHI.EVN.regular.sub.csv",80

"PHI200904210",5,1,"swinr001",0,9,1,"julij001",1,532009PHI.EVN.regular.sub.csv",81

"PHI200904210",7,0,"rivem003",0,9,11,"swinr001",1,652009PHI.EVN.regular.sub.csv",82

"PHI200904210",7,0,"durbc001",1,9,1,"moyej001",1,662009PHI.EVN.regular.sub.csv",83

"PHI200904210",7,0,"condc001",1,9,1,"durbc001",1,672009PHI.EVN.regular.sub.csv",84

"PHI200904210",7,1,"mccls002",0,9,1,"rivem003",11,702009PHI.EVN.regular.sub.csv",85

"PHI200904210",8,1,"villc001",0,9,1,"mccls002",1,792009PHI.EVN.regular.sub.csv",86

"PHI200904210",8,1,"dobbg001",1,9,11,"condc001",1,822009PHI.EVN.regular.sub.csv",87

"PHI200904210",9,0,"tascj001",1,9,1,"dobbg001",11,842009PHI.EVN.regular.sub.csv",88

"PHI200904210",9,0,"nelsb002",0,9,11,"villc001",1,842009PHI.EVN.regular.sub.csv",89

"PHI200904220",7,0,"durbc001",1,9,1,"blanj001",1,502009PHI.EVN.regular.sub.csv",90

"PHI200904220",7,0,"nelsb002",0,9,11,"loopb001",1,522009PHI.EVN.regular.sub.csv",91

"PHI200904220",7,1,"difem002",0,9,1,"nelsb002",11,532009PHI.EVN.regular.sub.csv",92

"PHI200904220",7,1,"dobbg001",1,9,11,"durbc001",1,552009PHI.EVN.regular.sub.csv",93

"PHI200904220",8,0,"condc001",1,9,1,"dobbg001",11,562009PHI.EVN.regular.sub.csv",94

"PHI200904220",8,0,"eyres001",1,9,1,"condc001",1,592009PHI.EVN.regular.sub.csv",95

"PHI200904220",8,1,"villc001",0,9,1,"difem002",1,602009PHI.EVN.regular.sub.csv",96

"PHI200904220",9,0,"madsr001",1,9,1,"eyres001",1,632009PHI.EVN.regular.sub.csv",97

"PHI200904220",9,1,"cofft001",0,7,1,"counc001",5,672009PHI.EVN.regular.sub.csv",98

"PHI200904220",9,1,"hallb001",0,9,5,"villc001",1,672009PHI.EVN.regular.sub.csv",99

"PHI200904220",9,1,"staim001",1,8,11,"marsl001",2,712009PHI.EVN.regular.sub.csv",100

"PHI200904220",9,1,"costc001",1,9,11,"madsr001",1,722009PHI.EVN.regular.sub.csv",101

"PHI200904220",9,1,"brune001",1,8,12,"staim001",11,722009PHI.EVN.regular.sub.csv",102

"PHI200904230",4,0,"happj001",1,9,1,"hamec001",1,232009PHI.EVN.regular.sub.csv",103

"PHI200904230",5,1,"cairm001",1,9,11,"happj001",1,412009PHI.EVN.regular.sub.csv",104

"PHI200904230",6,0,"tascj001",1,9,1,"cairm001",11,422009PHI.EVN.regular.sub.csv",105

"PHI200904230",8,0,"durbc001",1,9,1,"tascj001",1,572009PHI.EVN.regular.sub.csv",106

"PHI200904230",8,1,"dobbg001",1,8,11,"costc001",2,612009PHI.EVN.regular.sub.csv",107

"PHI200904230",8,1,"staim001",1,9,11,"durbc001",1,622009PHI.EVN.regular.sub.csv",108

"PHI200904230",8,1,"stetm001",0,9,1,"bushd001",1,652009PHI.EVN.regular.sub.csv",109

"PHI200904230",9,0,"marsl001",1,1,2,"rollj001",6,662009PHI.EVN.regular.sub.csv",110

"PHI200904230",9,0,"lidgb001",1,2,1,"victs001",8,662009PHI.EVN.regular.sub.csv",111

"PHI200904230",9,0,"wertj001",1,5,8,"wertj001",9,662009PHI.EVN.regular.sub.csv",112

"PHI200904230",9,0,"felip001",1,7,6,"felip001",5,662009PHI.EVN.regular.sub.csv",113

"PHI200904230",9,0,"dobbg001",1,8,5,"dobbg001",11,662009PHI.EVN.regular.sub.csv",114

"PHI200904230",9,0,"staim001",1,9,9,"staim001",11,662009PHI.EVN.regular.sub.csv",115

"PHI200904270",5,0,"tascj001",1,9,1,"blanj001",1,412009PHI.EVN.regular.sub.csv",116

"PHI200904270",6,0,"condc001",1,7,1,"dobbg001",5,562009PHI.EVN.regular.sub.csv",117

"PHI200904270",6,0,"felip001",1,9,5,"tascj001",1,562009PHI.EVN.regular.sub.csv",118

"PHI200904270",6,1,"tavaj001",0,9,1,"marts001",1,592009PHI.EVN.regular.sub.csv",119

"PHI200904270",6,1,"hincm001",0,9,1,"tavaj001",1,622009PHI.EVN.regular.sub.csv",120

"PHI200904270",7,0,"willj004",0,9,11,"hincm001",1,662009PHI.EVN.regular.sub.csv",121

"PHI200904270",7,1,"wellk001",0,9,1,"willj004",11,672009PHI.EVN.regular.sub.csv",122

"PHI200904270",7,1,"brune001",1,7,11,"condc001",1,692009PHI.EVN.regular.sub.csv",123

"PHI200904270",8,0,"eyres001",1,7,1,"brune001",11,702009PHI.EVN.regular.sub.csv",124

"PHI200904270",8,0,"happj001",1,7,1,"eyres001",1,752009PHI.EVN.regular.sub.csv",125

"PHI200904270",8,0,"bellr002",0,9,11,"wellk001",1,782009PHI.EVN.regular.sub.csv",126

"PHI200904270",8,1,"maxwj002",0,4,7,"dunna001",7,792009PHI.EVN.regular.sub.csv",127

"PHI200904270",8,1,"mockg001",0,9,1,"bellr002",11,792009PHI.EVN.regular.sub.csv",128

"PHI200904270",8,1,"hanrj001",0,9,1,"mockg001",1,842009PHI.EVN.regular.sub.csv",129

"PHI200904270",8,1,"staim001",1,7,11,"happj001",1,882009PHI.EVN.regular.sub.csv",130

"PHI200904270",9,0,"madsr001",1,7,1,"staim001",11,892009PHI.EVN.regular.sub.csv",131

"PHI200904280",5,0,"durbc001",1,9,1,"hamec001",1,392009PHI.EVN.regular.sub.csv",132

"PHI200904280",6,1,"bergj001",0,9,1,"lannj001",1,502009PHI.EVN.regular.sub.csv",133

"PHI200904280",7,0,"cinta001",0,9,11,"bergj001",1,572009PHI.EVN.regular.sub.csv",134

"PHI200904280",7,1,"rives001",0,9,1,"cinta001",11,582009PHI.EVN.regular.sub.csv",135

"PHI200904280",8,1,"dobbg001",1,9,11,"durbc001",1,672009PHI.EVN.regular.sub.csv",136

"PHI200904280",9,0,"condc001",1,9,1,"dobbg001",11,682009PHI.EVN.regular.sub.csv",137

"PHI200904290",6,1,"mockg001",0,9,1,"olses001",1,562009PHI.EVN.regular.sub.csv",138

"PHI200904290",7,0,"tascj001",1,7,1,"felip001",5,572009PHI.EVN.regular.sub.csv",139

"PHI200904290",7,0,"dobbg001",1,9,5,"myerb001",1,572009PHI.EVN.regular.sub.csv",140

"PHI200904290",8,0,"harrw001",0,4,12,"dunna001",9,652009PHI.EVN.regular.sub.csv",141

"PHI200904290",8,0,"keara001",0,9,11,"mockg001",1,702009PHI.EVN.regular.sub.csv",142

"PHI200904290",8,1,"harrw001",0,4,8,"harrw001",12,722009PHI.EVN.regular.sub.csv",143

"PHI200904290",8,1,"dukee001",0,5,9,"dukee001",8,722009PHI.EVN.regular.sub.csv",144

"PHI200904290",8,1,"wellk001",0,9,1,"keara001",11,722009PHI.EVN.regular.sub.csv",145

"PHI200904290",8,1,"staim001",1,7,11,"tascj001",1,762009PHI.EVN.regular.sub.csv",146

"PHI200904290",9,0,"happj001",1,7,1,"staim001",11,772009PHI.EVN.regular.sub.csv",147

"PHI200904290",9,1,"tavaj001",0,9,1,"wellk001",1,812009PHI.EVN.regular.sub.csv",148

"PHI200905010",5,0,"durbc001",1,9,1,"parkc002",1,492009PHI.EVN.regular.sub.csv",149

"PHI200905010",6,1,"dobbg001",1,9,11,"durbc001",1,622009PHI.EVN.regular.sub.csv",150

"PHI200905010",6,1,"felip002",0,9,1,"pelfm001",1,632009PHI.EVN.regular.sub.csv",151

"PHI200905010",7,0,"happj001",1,9,1,"dobbg001",11,652009PHI.EVN.regular.sub.csv",152

"PHI200905010",8,1,"putzj001",0,3,1,"murpd006",7,772009PHI.EVN.regular.sub.csv",153

"PHI200905010",8,1,"reedj004",0,9,7,"felip002",1,772009PHI.EVN.regular.sub.csv",154

"PHI200905010",8,1,"cairm001",1,9,11,"happj001",1,792009PHI.EVN.regular.sub.csv",155

"PHI200905010",9,0,"condc001",1,9,1,"cairm001",11,802009PHI.EVN.regular.sub.csv",156

"PHI200905010",9,1,"rodrf003",0,3,1,"putzj001",1,832009PHI.EVN.regular.sub.csv",157

"PHI200905020",3,1,"takak001",0,9,1,"pereo002",1,332009PHI.EVN.regular.sub.csv",158

"PHI200905020",6,0,"coraa001",0,9,11,"takak001",1,532009PHI.EVN.regular.sub.csv",159

"PHI200905020",6,0,"eyres001",1,9,1,"moyej001",1,542009PHI.EVN.regular.sub.csv",160

"PHI200905020",6,0,"condc001",1,9,1,"eyres001",1,572009PHI.EVN.regular.sub.csv",161

