"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"BRO194804230",59,"invented fielding credit","1948BRO.EVN.regular.comment.csv",2
"BRO194804240",38,"$missed squeeze","1948BRO.EVN.regular.comment.csv",3
"BRO194804250",33,"invented fielding credit","1948BRO.EVN.regular.comment.csv",4
"BRO194804250",56,"rundown","1948BRO.EVN.regular.comment.csv",5
"BRO194804290",79,"Fielding credit assumed","1948BRO.EVN.regular.comment.csv",6
"BRO194805150",6,"Fielding credit assumed","1948BRO.EVN.regular.comment.csv",7
"BRO194805180",31,"$Preston Ward turned the wrong way at first","1948BRO.EVN.regular.comment.csv",8
"BRO194805200",76,"ej,dyere101,M,gorea901,Claiming Dodgers throwing at batters $Del Rice struck on his helmet; Cardinals Manager Eddie Dyer ejected by HP umpire Artie Gore","1948BRO.EVN.regular.comment.csv",9
"BRO194805230",2,"$Benny Zientara called for interference on throw to 2B by catcher","1948BRO.EVN.regular.comment.csv",10
"BRO194805260",41,"$Dick Whitman called for interference","1948BRO.EVN.regular.comment.csv",11
"BRO194805311",22,"$Whitey Lockman slipped on an apparent double","1948BRO.EVN.regular.comment.csv",12
"BRO194806010",92,"$by prior agreement, the game was stopped at 5:20pm so the Giants could catch a 6:20 train to Cincinnati; all records counted and the game will be replayed; this game was already a makeup","1948BRO.EVN.regular.comment.csv",13
"BRO194806170",36,"$Claude Corbitt left injured","1948BRO.EVN.regular.comment.csv",14
"BRO194806190",14,"umpchange,2,umphome,henlb101 umpchange,2,ump1b,stewb901 umpchange,2,ump3b,(None) $HP umpire Boggess left when hit on collarbone by foul; 1B umpire Henline went behind plate and 3B umpire moved to 1st; game finished with 3 umpires","1948BRO.EVN.regular.comment.csv",15
"BRO194806200",24,"$the ball struck the LF railing and caromed into the seats in foul territory","1948BRO.EVN.regular.comment.csv",16
"BRO194806210",60,"$Stan Rojek called for interference","1948BRO.EVN.regular.comment.csv",17
"BRO194806242",33,"missing fielding credit","1948BRO.EVN.regular.comment.csv",18
"BRO194806242",78,"$game called due to darkness","1948BRO.EVN.regular.comment.csv",19
"BRO194806250",39,"$Ralph Branca called for interference","1948BRO.EVN.regular.comment.csv",20
"BRO194806260",21,"Fielding credit invented","1948BRO.EVN.regular.comment.csv",21
"BRO194806260",34,"fielding credit invented","1948BRO.EVN.regular.comment.csv",22
"BRO194806270",74,"play,9,0,musis101,32,CFBBBS,K play,9,0,langd102,32,BBBCCB,W play,9,0,slaue101,32,BBBCFB,W.1-2 play,9,0,moort102,00,NP sub,nortr101,Ron Northey,0,6,11 play,9,0,nortr101,12,CFBX,D9.2-H;1-3 play,9,0,jonen101,00,NP sub,dusae101,Erv Dusak,0,6,12 play,9,0,jonen101,30,IIII,IW play,9,0,riced101,00,NP sub,kurow101,'Whitey Kurowski,0,8,11 play,9,0,kurow101,31,BFBBX,2,FL play,9,0,wilkt101,32,SBBBC,K/C game called due to rain in the middle of the ninth; top of the ninth negated","1948BRO.EVN.regular.comment.csv",23
"BRO194806290",35,"Fielding credit missing","1948BRO.EVN.regular.comment.csv",24
"BRO194807030",33,"$Bill Rigney left injured","1948BRO.EVN.regular.comment.csv",25
"BRO194807040",46,"ej,durol101,M,robbs901,Bench jockeying Dodgers Manager Leo Durocher ejected by HP umpire Scotty Robb","1948BRO.EVN.regular.comment.csv",26
"BRO194807040",71,"$Sid Gordon failed to cover 3B and throw went into LF","1948BRO.EVN.regular.comment.csv",27
"BRO194807080",20,"$Eddie Stanky spiked Bruce Edwards sliding back into 3B; Stanky suffered a sprained ankle and was carried from the field","1948BRO.EVN.regular.comment.csv",28
"BRO194807260",56,"$Jackie Robinson rounded 3B too far but was safe when Sheldon Jones threw the ball away in the rundown","1948BRO.EVN.regular.comment.csv",29
"BRO194807290",47,"$Red Schoendienst injured in collision with Gene Hermanski","1948BRO.EVN.regular.comment.csv",30
"BRO194808040",8,"ej,meyer101,P,dascf901,Call at HP ej,kushe101,P,dascf901,Call at HP Russ Meyer and Emil Kush ejected by HP umpire Frank Dascoli","1948BRO.EVN.regular.comment.csv",31
"BRO194808110",40,"ej,walkh102,P,balll901,Called third strike Harry Walker ejected by HP umpire Lee Ballanfant","1948BRO.EVN.regular.comment.csv",32
"BRO194808211",12,"$the ball disappeared in the bullpen","1948BRO.EVN.regular.comment.csv",33
"BRO194808220",57,"missing fielding","1948BRO.EVN.regular.comment.csv",34
"BRO194808230",7,"missing fielding","1948BRO.EVN.regular.comment.csv",35
"BRO194808230",16,"$Nels Potter injured","1948BRO.EVN.regular.comment.csv",36
"BRO194808230",71,"ej,bladr102,C,stewb901,Checked swing Dodgers Coach Ray Blades ejected by HP umpire Bill Stewart","1948BRO.EVN.regular.comment.csv",37
