GAME_ID,EVENT_ID,COMMENT_TX
"ANA201104090",116,"$on the slow roller on the grass to the left of 3B Alberto Callaspo, he had to wait for Yunel Escobar, who was running towards third; when Callaspo's throw was wide at first, Escobar was called out for runner interference and thus the apparent run did not count"
"ANA201104090",119,"$Torii Hunter ran on the pitch; LF Travis Snider made a sliding catch in shallow LF and threw the ball into the infield; Hunter stood on 2B and never ran back to 1B and was doubled off first"
"ANA201104090",121,"$Pitcher Shawn Camp tried the 'fake to third, turn to first' move and caught Alberto Callaspo off first; when Camp threw the ball to second, Bobby Abreu ran towards home and was out by a few steps"
"ANA201104100",38,"Blue Jays right fielder Rajai Davis left the game due to an injured ankle"
"ANA201104210",3,"$Red Sox Kevin Youkilis fouled the penultimate pitch off his left shin; he stayed in for the remainder of the plate appearance but left the game with a sore, bruised leg"
"ANA201104260",25,"Athletics center fielder Coco Crisp left the game due to an injured leg"
"ANA201105110",44,"$Peter Bourjos called for interference"
"ANA201105110",90,"$Kevin Jepsen's first pitch of the intentional walk was way over the head of catcher Hank Conger, allowing Alexei Ramirez to score"
"ANA201105220",0,"$Braves center fielder Nate McLouth left the game due to a strained left oblique; he twisted his torso slightly watching the fourth pitch but did not swing at the ball"
"ANA201106040",29,"$Angels RF Torii Hunter fell into the stands while running for the homer"
"ANA201106270",0,"$Davey Johnson's first game as Nationals manager"
"ANA201106290",31,"Nationals third baseman Jerry Hairston left the game due to an injured hand"
"ANA201106290",41,"$Torii Hunter struck out on wild pitch, catcher Ivan Rodriguez threw wildly past 1B and Hunter was out trying for 2B on a good throw from RF Brian Bixler"
"ANA201107010",20,"Angels right fielder Torii Hunter left the game due to an injured hand"
"ANA201107010",64,"$Tony Gwynn made a short break towards 2B but went back to 1B; catcher Hank Conger threw to 1B but Gwynn got back safely; Dee Gordon advanced to 3B on the throw to 1B. On July 5, the scoring was changed to be a steal for Gordon"
"ANA201107030",60,"$Dodgers Matt Kemp chopped the ball at the plate and stepped onto the plate as catcher Hank Conger tried to move out to field the ball; Kemp was called out for interference"
"ANA201107050",7,"ej,abreb001,P,campa901,Called third strike Angels designated hitter Bobby Abreu ejected by HP umpire Angel Campos"
"ANA201107050",12,"$Tigers manager Jim Leyland argued about this call with Joe West"
"ANA201107050",19,"Tigers left fielder Brennan Boesch left the game due to an injured knee"
