"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX"FILENAME_TX","LINE_NUMBER_CT"

"WS2196604110","19660411",0,"Monday",0,"F","D","CLE","WS2","WAS10","mcdos101","richp102","stevj901","stewb902","hallb901","ashfe901","","",44468,"CLE/WS2","D Lamoureaux","D Lamoureaux","1997/07/27 2:54PM","",0,0,0,0,-1,0,0,0,170,9,5,2,11,4,1,1,9,6,"mcdos101","richp102","siebs101","","davav101",8,"alvim101",5,"wagnl101",7,"colar101",9,"hintc101",3,"gonzp101",4,"browl104",6,"crand102",2,"mcdos101",1,"valef101",9,"brine101",6,"mcmuk101",5,"howaf102",7,"lockd101",8,"hamlk101",4,"camid101",2,"cunnj101",3,"richp102",1,"siebs101","mccom103","","",,,54,,,,001000004,000002000,35,1,0,0,5,1,1,0,4,2,5,1,1,0,0,2,2,2,0,0,27,10,0,1,0,29,0,0,1,2,1,0,1,4,0,9,0,1,1,0,3,5,5,0,0,27,7,0,0,0,,,,,,,,,,,"Sam McDowell","Pete Richert","Sonny Siebert","davav101","Vic Davalillo","Vic Davalillo","Max Alvis","Leon Wagner","Rocky Colavito","Chuck Hinton","Pedro Gonzalez","Larry Brown","Del Crandall","Sam McDowell","Fred Valentine","Ed Brinkman","Ken McMullen","Frank Howard","Don Lock","Ken Hamlin","Doug Camilli","Joe Cunningham","Pete Richert",,1966WS2.EVA.regular.game.csv",2

"WS2196604230","19660423",0,"Saturday",0,"F","D","DET","WS2","WAS10","lolim101","mccom103","honoj901","umonf901","kinnb901","neudj901","","",2901,"Senators","D Lamoureaux","D Lamoureaux","1997/07/28 3:31PM","",0,0,0,0,-1,0,0,0,142,9,3,5,5,10,1,0,2,6,"mccom103","lolim101","cox-c101","","wertd103",5,"lumpj101",4,"cashn101",3,"kalia101",9,"hortw101",7,"demed101",8,"mcaud101",6,"freeb103",2,"lolim101",1,"valef101",9,"brine101",6,"mcmuk101",5,"howaf102",7,"lockd101",8,"orsij101",3,"hamlk101",4,"camid101",2,"mccom103",1,"gladf102","cox-c101","","",,,51,,,,000010200,03001100x,31,2,0,2,3,0,0,0,1,0,2,0,0,1,0,4,4,4,1,0,24,8,0,1,0,32,2,0,0,3,2,0,0,1,0,4,0,0,1,0,2,3,3,1,0,27,10,0,1,0,,,,,,,,,,,"Mike McCormick","Mickey Lolich","Casey Cox","hamlk101","Ken Hamlin","Don Wert","Jerry Lumpe","Norm Cash","Al Kaline","Willie Horton","Don Demeter","Dick McAuliffe","Bill Freehan","Mickey Lolich","Fred Valentine","Ed Brinkman","Ken McMullen","Frank Howard","Don Lock","John Orsino","Ken Hamlin","Doug Camilli","Mike McCormick",,1966WS2.EVA.regular.game.csv",3

"WS2196604241","19660424",1,"Sunday",0,"F","D","DET","WS2","WAS10","monbb101","richp102","umonf901","kinnb901","neudj901","honoj901","","",0,"Senators","D Lamoureaux","D Lamoureaux","1997/07/28 3:38PM","",0,0,0,0,-1,0,0,0,150,9,4,0,7,7,1,2,7,7,"monbb101","richp102","","","tracd101",4,"wertd103",5,"cashn101",3,"kalia101",9,"hortw101",7,"demed101",8,"oyler101",6,"mcfao101",2,"monbb101",1,"valef101",9,"blasd101",4,"mcmuk101",5,"howaf102",7,"chanb101",3,"lockd101",8,"brine101",6,"camid101",2,"richp102",1,"","narub101","","",,,54,,,,000020101,000000000,32,2,0,1,3,2,0,0,4,1,12,1,0,1,0,1,0,0,0,0,27,16,0,1,0,34,1,0,0,0,0,0,0,0,0,2,0,0,1,0,3,3,3,0,0,27,8,0,1,0,,,,,,,,,,,"Bill Monbouquette","Pete Richert","(none)","demed101","Don Demeter","Dick Tracewski","Don Wert","Norm Cash","Al Kaline","Willie Horton","Don Demeter","Ray Oyler","Orlando McFarlane","Bill Monbouquette","Fred Valentine","Don Blasingame","Ken McMullen","Frank Howard","Bob Chance","Don Lock","Ed Brinkman","Doug Camilli","Pete Richert",,1966WS2.EVA.regular.game.csv",4

"WS2196604242","19660424",2,"Sunday",0,"F","D","DET","WS2","WAS10","sparj101","duckj101","kinnb901","neudj901","honoj901","umonf901","","",11259,"DET/WS2","D Lamoureaux","D Lamoureaux","1997/08/06 5:29AM","",0,0,0,0,-1,0,0,0,168,9,4,1,11,6,1,0,9,10,"sparj101","duckj101","sherl101","","mcaud101",6,"lumpj101",4,"cashn101",3,"hortw101",7,"nortj101",9,"wertd103",5,"freeb103",2,"stanm101",8,"sparj101",1,"valef101",8,"blasd101",4,"mcmuk101",5,"howaf102",7,"kingj101",9,"nen-d101",3,"brine101",6,"camid101",2,"duckj101",1,"sherl101","segud101","","",,,54,,,,003000010,000000100,35,3,1,1,4,0,1,1,3,1,7,2,0,1,0,2,1,1,0,0,27,7,0,0,0,33,0,0,0,1,0,0,0,5,0,7,0,0,0,0,5,4,4,0,0,27,13,0,2,0,,,,,,,,,,,"Joe Sparma","Jim Duckworth","Larry Sherry","lumpj101","Jerry Lumpe","Dick McAuliffe","Jerry Lumpe","Norm Cash","Willie Horton","Jim Northrup","Don Wert","Bill Freehan","Mickey Stanley","Joe Sparma","Fred Valentine","Don Blasingame","Ken McMullen","Frank Howard","Jim King","Dick Nen","Ed Brinkman","Doug Camilli","Jim Duckworth",,1966WS2.EVA.regular.game.csv",5

"WS2196604250","19660425",0,"Monday",0,"F","N","CHA","WS2","WAS10","johnt001","ortep101","neudj901","honoj901","umonf901","kinnb901","","",3772,"CHA/WS2","D Lamoureaux","D Lamoureaux","1997/08/11 12:31PM","",0,0,0,0,-1,0,0,0,166,9,3,2,6,7,1,1,3,7,"pizaj101","cox-c101","","","ageet101",8,"bufod101",4,"robif102",9,"wardp102",5,"mccrt102",3,"romaj101",2,"berrk101",7,"hansr102",6,"johnt001",1,"valef101",9,"brine101",6,"mcmuk101",5,"howaf102",7,"lockd101",8,"orsij101",3,"hamlk101",4,"camid101",2,"ortep101",1,"pizaj101","cox-c101","","",,,54,,,,001000011,000200000,29,0,0,2,3,1,1,0,2,0,4,0,1,1,0,4,2,2,0,0,27,12,0,2,0,30,1,0,2,2,0,0,0,6,1,7,0,2,2,0,2,2,2,0,0,27,11,0,1,0,,,,,,,,,,,"Juan Pizarro","Casey Cox","(none)","mccrt102","Tommy McCraw","Tommie Agee","Don Buford","Floyd Robinson","Pete Ward","Tommy McCraw","John Romano","Ken Berry","Ron Hansen","Tommy John","Fred Valentine","Ed Brinkman","Ken McMullen","Frank Howard","Don Lock","John Orsino","Ken Hamlin","Doug Camilli","Phil Ortega",,1966WS2.EVA.regular.game.csv",6
