"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"DET199505030",71,"Debut game for David Bell","1995DET.EVA.regular.comment.csv",2
"DET199505230",59,"game called for rain","1995DET.EVA.regular.comment.csv",3
"DET199505260",78,"Debut game for Brian Maxcy","1995DET.EVA.regular.comment.csv",4
"DET199506140",1,"Debut game for Pat Ahearne","1995DET.EVA.regular.comment.csv",5
"DET199506230",0,"Debut for umpire Laz Diaz","1995DET.EVA.regular.comment.csv",6
"DET199506240",1,"Debut game for Brian Givens","1995DET.EVA.regular.comment.csv",7
"DET199507162",81,"game called for rain","1995DET.EVA.regular.comment.csv",8
"DET199507270",55,"ej,gibsk001,P,evanj901,Called third strike (Bumped umpire) Kirk Gibson ejected by HP umpire Jim Evans; Gibson bumped Evans during argument","1995DET.EVA.regular.comment.csv",9
"DET199508010",0,"$umpires Mark Johnson and Dave Phillips had transportation issues and missed the game","1995DET.EVA.regular.comment.csv",10
"DET199509030",19,"Debut game for Tony Clark","1995DET.EVA.regular.comment.csv",11
"DET199509040",1,"Debut game for Clint Sodowsky","1995DET.EVA.regular.comment.csv",12
"DET199509140",62,"deflected?","1995DET.EVA.regular.comment.csv",13
"DET199509140",63,"deflected?","1995DET.EVA.regular.comment.csv",14
"DET199509140",70,"ej,garnp001,M,fordd901,Balls and strikes Brewers manager Phil Garner ejected by HP umpire Dale Ford","1995DET.EVA.regular.comment.csv",15
