"GAME_ID","AWAY_TEAM_ID","INN_CT","BAT_HOME_ID","OUTS_CT","BALLS_CT","STRIKES_CT","PITCH_SEQ_TX","AWAY_SCORE_CT","HOME_SCORE_CT","BAT_ID","BAT_HAND_CD","RESP_BAT_ID","RESP_BAT_HAND_CD","PIT_ID","PIT_HAND_CD","RESP_PIT_ID","RESP_PIT_HAND_CD","POS2_FLD_ID","POS3_FLD_ID","POS4_FLD_ID","POS5_FLD_ID","POS6_FLD_ID","POS7_FLD_ID","POS8_FLD_ID","POS9_FLD_ID","BASE1_RUN_ID","BASE2_RUN_ID","BASE3_RUN_ID","EVENT_TX","LEADOFF_FL","PH_FL","BAT_FLD_CD","BAT_LINEUP_ID","EVENT_CD","BAT_EVENT_FL","AB_FL","H_CD","SH_FL","SF_FL","EVENT_OUTS_CT","DP_FL","TP_FL","RBI_CT","WP_FL","PB_FL","FLD_CD","BATTEDBALL_CD","BUNT_FL","FOUL_FL","BATTEDBALL_LOC_TX","ERR_CT","ERR1_FLD_CD","ERR1_CD","ERR2_FLD_CD","ERR2_CD","ERR3_FLD_CD","ERR3_CD","BAT_DEST_ID","RUN1_DEST_ID","RUN2_DEST_ID","RUN3_DEST_ID","BAT_PLAY_TX","RUN1_PLAY_TX","RUN2_PLAY_TX","RUN3_PLAY_TX","RUN1_SB_FL","RUN2_SB_FL","RUN3_SB_FL","RUN1_CS_FL","RUN2_CS_FL","RUN3_CS_FL","RUN1_PK_FL","RUN2_PK_FL","RUN3_PK_FL","RUN1_RESP_PIT_ID","RUN2_RESP_PIT_ID","RUN3_RESP_PIT_ID","GAME_NEW_FL","GAME_END_FL","PR_RUN1_FL","PR_RUN2_FL","PR_RUN3_FL","REMOVED_FOR_PR_RUN1_ID","REMOVED_FOR_PR_RUN2_ID","REMOVED_FOR_PR_RUN3_ID","REMOVED_FOR_PH_BAT_ID","REMOVED_FOR_PH_BAT_FLD_CD","PO1_FLD_CD","PO2_FLD_CD","PO3_FLD_CD","ASS1_FLD_CD","ASS2_FLD_CD","ASS3_FLD_CD","ASS4_FLD_CD","ASS5_FLD_CD","EVENT_ID","HOME_TEAM_ID","BAT_TEAM_ID","FLD_TEAM_ID","BAT_LAST_ID","INN_NEW_FL","INN_END_FL","START_BAT_SCORE_CT","START_FLD_SCORE_CT","INN_RUNS_CT","GAME_PA_CT","INN_PA_CT","PA_NEW_FL","PA_TRUNC_FL","START_BASES_CD","END_BASES_CD","BAT_START_FL","RESP_BAT_START_FL","BAT_ON_DECK_ID","BAT_IN_HOLD_ID","PIT_START_FL","RESP_PIT_START_FL","RUN1_FLD_CD","RUN1_LINEUP_CD","RUN1_ORIGIN_EVENT_ID","RUN2_FLD_CD","RUN2_LINEUP_CD","RUN2_ORIGIN_EVENT_ID","RUN3_FLD_CD","RUN3_LINEUP_CD","RUN3_ORIGIN_EVENT_ID","RUN1_RESP_CAT_ID","RUN2_RESP_CAT_ID","RUN3_RESP_CAT_ID","PA_BALL_CT","PA_CALLED_BALL_CT","PA_INTENT_BALL_CT","PA_PITCHOUT_BALL_CT","PA_HITBATTER_BALL_CT","PA_OTHER_BALL_CT","PA_STRIKE_CT","PA_CALLED_STRIKE_CT","PA_SWINGMISS_STRIKE_CT","PA_FOUL_STRIKE_CT","PA_INPLAY_STRIKE_CT","PA_OTHER_STRIKE_CT","EVENT_RUNS_CT","FLD_ID","BASE2_FORCE_FL","BASE3_FORCE_FL","BASE4_FORCE_FL","BAT_SAFE_ERR_FL","BAT_FATE_ID","RUN1_FATE_ID","RUN2_FATE_ID","RUN3_FATE_ID","FATE_RUNS_CT","ASS6_FLD_CD","ASS7_FLD_CD","ASS8_FLD_CD","ASS9_FLD_CD","ASS10_FLD_CD","UNKNOWN_OUT_EXC_FL","UNCERTAIN_PLAY_EXC_FL"
"BOS198004140","DET",1,1,2,0,0,"",1,0,"ricej001","?","ricej001","?","morrj001","?","morrj001","?","parrl001","thomj001","whitl001","hebnr001","trama001","kemps001","gibsk001","summc001","lynnf001","","","46(1)/FO","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","46","","","F","F","F","F","F","F","F","F","F","morrj001","","","F","F","F","F","F","","","","",0,6,0,0,4,0,0,0,0,11,"BOS","BOS","DET",1,"F","T",0,1,0,3,3,"T","F",1,1,"T","T","yastc101","peret001","T","T",8,3,10,0,0,0,0,0,0,"parrl001","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"whitl001","T","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",2,0,0,0,0,"",1,0,"peter001","?","peter001","?","ecked001","?","ecked001","?","fiskc001","peret001","remyj001","brohj101","burlr001","ricej001","lynnf001","evand002","","","","63","T","F",10,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,12,"BOS","DET","BOS",0,"T","F",1,0,0,7,0,"T","F",0,0,"T","T","trama001","whitl001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"burlr001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",2,0,1,0,0,"",1,0,"trama001","?","trama001","?","ecked001","?","ecked001","?","fiskc001","peret001","remyj001","brohj101","burlr001","ricej001","lynnf001","evand002","","","","8/F","F","F",6,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,13,"BOS","DET","BOS",0,"F","F",1,0,0,8,1,"T","F",0,0,"T","T","whitl001","gibsk001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"lynnf001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",2,0,2,0,0,"",1,0,"whitl001","?","whitl001","?","ecked001","?","ecked001","?","fiskc001","peret001","remyj001","brohj101","burlr001","ricej001","lynnf001","evand002","","","","S8/L","F","F",4,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14,"BOS","DET","BOS",0,"F","F",1,0,0,9,2,"T","F",0,1,"T","T","gibsk001","kemps001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"lynnf001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",2,0,2,0,0,"",1,0,"gibsk001","?","gibsk001","?","ecked001","?","ecked001","?","fiskc001","peret001","remyj001","brohj101","burlr001","ricej001","lynnf001","evand002","whitl001","","","6/P","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"6","","","","F","F","F","F","F","F","F","F","F","ecked001","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,15,"BOS","DET","BOS",0,"F","T",1,0,0,10,3,"T","F",1,1,"T","T","kemps001","hebnr001","T","T",4,1,14,0,0,0,0,0,0,"fiskc001","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"burlr001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",2,1,0,0,0,"",1,0,"yastc101","?","yastc101","?","morrj001","?","morrj001","?","parrl001","thomj001","whitl001","hebnr001","trama001","kemps001","gibsk001","summc001","","","","1/G","T","F",10,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"1","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,0,0,0,0,0,16,"BOS","BOS","DET",1,"T","F",0,1,0,4,0,"T","F",0,0,"T","T","peret001","fiskc001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"morrj001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",2,1,1,0,0,"",1,0,"peret001","?","peret001","?","morrj001","?","morrj001","?","parrl001","thomj001","whitl001","hebnr001","trama001","kemps001","gibsk001","summc001","","","","W","F","F",3,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,17,"BOS","BOS","DET",1,"F","F",0,1,0,5,1,"T","F",0,1,"T","T","fiskc001","brohj101","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",2,1,1,0,0,"",1,0,"fiskc001","?","fiskc001","?","morrj001","?","morrj001","?","parrl001","thomj001","whitl001","hebnr001","trama001","kemps001","gibsk001","summc001","peret001","","","54(1)3/GDP","F","F",2,7,2,"T","T",0,"F","F",2,"T","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","54","","","F","F","F","F","F","F","F","F","F","morrj001","","","F","F","F","F","F","","","","",0,4,3,0,5,4,0,0,0,18,"BOS","BOS","DET",1,"F","T",0,1,0,6,2,"T","F",1,0,"T","T","brohj101","evand002","T","T",3,6,17,0,0,0,0,0,0,"parrl001","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"hebnr001","T","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",3,0,0,0,0,"",1,0,"kemps001","?","kemps001","?","ecked001","?","ecked001","?","fiskc001","peret001","remyj001","brohj101","burlr001","ricej001","lynnf001","evand002","","","","6/P","T","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,19,"BOS","DET","BOS",0,"T","F",1,0,0,11,0,"T","F",0,0,"T","T","hebnr001","thomj001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"burlr001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",3,0,1,0,0,"",1,0,"hebnr001","?","hebnr001","?","ecked001","?","ecked001","?","fiskc001","peret001","remyj001","brohj101","burlr001","ricej001","lynnf001","evand002","","","","K/C","F","F",5,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,20,"BOS","DET","BOS",0,"F","F",1,0,0,12,1,"T","F",0,0,"T","T","thomj001","summc001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",3,0,2,0,0,"",1,0,"thomj001","?","thomj001","?","ecked001","?","ecked001","?","fiskc001","peret001","remyj001","brohj101","burlr001","ricej001","lynnf001","evand002","","","","43","F","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,21,"BOS","DET","BOS",0,"F","T",1,0,0,13,2,"T","F",0,0,"T","T","summc001","parrl001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"remyj001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",3,1,0,0,0,"",1,0,"brohj101","?","brohj101","?","morrj001","?","morrj001","?","parrl001","thomj001","whitl001","hebnr001","trama001","kemps001","gibsk001","summc001","","","","3/G","T","F",5,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,22,"BOS","BOS","DET",1,"T","F",0,1,0,7,0,"T","F",0,0,"T","T","evand002","remyj001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"thomj001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",3,1,1,0,0,"",1,0,"evand002","?","evand002","?","morrj001","?","morrj001","?","parrl001","thomj001","whitl001","hebnr001","trama001","kemps001","gibsk001","summc001","","","","13/BG","F","F",9,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,23,"BOS","BOS","DET",1,"F","F",0,1,0,8,1,"T","F",0,0,"T","T","remyj001","burlr001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"morrj001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",3,1,2,0,0,"",1,0,"remyj001","?","remyj001","?","morrj001","?","morrj001","?","parrl001","thomj001","whitl001","hebnr001","trama001","kemps001","gibsk001","summc001","","","","7/F","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,24,"BOS","BOS","DET",1,"F","T",0,1,0,9,2,"T","F",0,0,"T","T","burlr001","lynnf001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"kemps001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",4,0,0,0,0,"",1,0,"summc001","?","summc001","?","ecked001","?","ecked001","?","fiskc001","peret001","remyj001","brohj101","burlr001","ricej001","lynnf001","evand002","","","","5/P/FL","T","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,25,"BOS","DET","BOS",0,"T","F",1,0,0,14,0,"T","F",0,0,"T","T","parrl001","peter001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"brohj101","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"BOS198004140","DET",4,0,1,0,0,"",1,0,"parrl001","?","parrl001","?","ecked001","?","ecked001","?","fiskc001","peret001","remyj001","brohj101","burlr001","ricej001","lynnf001","evand002","","","","9/F","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,26,"BOS","DET","BOS",0,"F","F",1,0,0,15,1,"T","F",0,0,"T","T","peter001","trama001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,"evand002","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
