"CLE199710130",33,"$Robby Alomar deflected the ball into short RF then retrieved it"FILENAME_TX","LINE_NUMBER_CT"

"CLE199710130",44,"$Scott Kamieniecki left with a stiff elbow"1997ALCS.EVE.post.comment.csv",2

