"DET195504170",64,"$Al Kaline's second home run in the inning","FILENAME_TX","LINE_NUMBER_CT"
"DET195504260",19,"ej,housf103,P,nappl901,Call at 1B (Appeal) $House ejected by 1B umpire Napp after being called out on appeal after missing 1B on apparent double","1955DET.EVA.regular.comment.csv",2
"DET195504260",61,"$Al Kaline trapped the ball; argument ensued","1955DET.EVA.regular.comment.csv",3
"DET195504300",82,"$Game called so the Senators could catch the train","1955DET.EVA.regular.comment.csv",4
"DET195505020",24,"$SS Billy Hunter missed 2B for error; Yogi Berra dropped the throw to allow the second run","1955DET.EVA.regular.comment.csv",5
"DET195505030",38,"$Billy Goodman called for interference when the ball struck the bat in fair territory","1955DET.EVA.regular.comment.csv",6
"DET195506030",53,"$Harry Malmberg tagged before Ned Garver crossed HP","1955DET.EVA.regular.comment.csv",7
"DET195506052",83,"ej,richp101,M,summb901,Balls and strikes $Orioles manager Richards ejected by HP umpire Summers for arguing balls and strikes","1955DET.EVA.regular.comment.csv",8
"DET195506060",52,"$the throw went into the dugout","1955DET.EVA.regular.comment.csv",9
"DET195506060",68,"450 feet","1955DET.EVA.regular.comment.csv",10
"DET195506070",60,"$Yogi Berra stopped at 1B due to his injured right foot","1955DET.EVA.regular.comment.csv",11
"DET195506070",63,"$Yogi Berra stopped at 3B due to his foot; Eddie Robinson thought Berra would score and ran to 3B","1955DET.EVA.regular.comment.csv",12
"DET195507080",94,"$Joe DeMaestri's sixth consecutive hit","1955DET.EVA.regular.comment.csv",13
"DET195507101",62,"$Hector Lopez called for obstruction","1955DET.EVA.regular.comment.csv",14
"DET195508170",50,"$Hoot Evers injured during at bat","1955DET.EVA.regular.comment.csv",15
"DET195508230",70,"$Ray Boone and Charlie Maxwell collided; Maxwell injured","1955DET.EVA.regular.comment.csv",16
"DET195508251",32,"$Ray Boone called out on appeal for missing 1B on apparent double","1955DET.EVA.regular.comment.csv",17
"DET195508251",59,"$infield shifted for Ted Williams","1955DET.EVA.regular.comment.csv",18
"DET195508252",21,"$Billy Klaus's relay throw hit Charlie Maxwell on the face","1955DET.EVA.regular.comment.csv",19
"DET195508310",61,"$Jose Valdivielso called for obstruction","1955DET.EVA.regular.comment.csv",20
"DET195509051",35,"ej,rowes101,C,soarh901,Balls and strikes Tigers Coach Schoolboy Rowe ejected by HP umpire Hank Soar","1955DET.EVA.regular.comment.csv",21
"DET195509250",8,"$Al Kaline left with a sore wrist","1955DET.EVA.regular.comment.csv",22
