GAME_ID,EVENT_ID,COMMENT_TX
"TOR199310170",79,"$Roberto Alomar tried to steal 3B on the first pitch after stealing 2B; Matt Williams turned toward 2B and ran Alomar down; good advance scouting job by the Phillies as Alomar often tried this"
"PHI199310190",0,"1:12 rain delay before start of game"
"PHI199310190",79,"$infield in"
"PHI199310200",21,"$Todd Stottlemyre slid head first into 3B; he banged his face cutting his chin and was momentarily knocked out"
"PHI199310200",59,"$mix-up in bullpen; the wrong pitcher came in initially because the phone was not working between the dugout and bullpen; the umpires allow the relief pitcher that Blue Jays manager Cito Gaston wanted"
"PHI199310210",14,"$infield in"
"TOR199310230",84,"$the second time that the World Series ended with a home run"
"TOR199310170",79,"$Roberto Alomar tried to steal 3B on the first pitch after stealing 2B; Matt Williams turned toward 2B and ran Alomar down; good advance scouting job by the Phillies as Alomar often tried this"
"PHI199310190",0,"1:12 rain delay before start of game"
"PHI199310190",79,"$infield in"
"PHI199310200",21,"$Todd Stottlemyre slid head first into 3B; he banged his face cutting his chin and was momentarily knocked out"
"PHI199310200",59,"$mix-up in bullpen; the wrong pitcher came in initially because the phone was not working between the dugout and bullpen; the umpires allow the relief pitcher that Blue Jays manager Cito Gaston wanted"
"PHI199310210",14,"$infield in"
"TOR199310230",84,"$the second time that the World Series ended with a home run"
