"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX","FILENAME_TX","LINE_NUMBER_CT"
"SLN201510090","20151009",0,"Friday",546,"F","N","CHN","SLN","STL10","lestj001","lackj001","cuzzp901","welkb901","wintm901","carlm901","demud901","knigb901",47830,"","","","","",1,1,64,3,12,0,0,0,167,9,0,4,3,6,0,0,3,3,"lackj001","lestj001","","","fowld001",8,"schwk001",9,"bryak001",5,"rizza001",3,"casts001",4,"coghc001",7,"russa002",6,"rossd001",2,"lestj001",1,"carpm002",5,"piscs001",3,"hollm001",7,"heywj001",8,"peraj001",6,"gricr001",9,"moliy001",2,"wongk001",4,"lackj001",1,"strop001","roset001","","",,,51,,,,000000000,10000003x,28,0,0,0,0,0,0,0,2,0,10,1,0,2,0,2,4,4,2,0,24,9,1,0,0,30,2,0,2,4,0,0,0,1,0,9,0,0,0,0,3,0,0,0,0,27,9,0,2,0,,,,,,,,,,,"John Lackey","Jon Lester","(none)","hollm001","Matt Holliday","Dexter Fowler","Kyle Schwarber","Kris Bryant","Anthony Rizzo","Starlin Castro","Chris Coghlan","Addison Russell","David Ross","Jon Lester","Matt Carpenter","Stephen Piscotty","Matt Holliday","Jason Heyward","Jhonny Peralta","Randal Grichuk","Yadier Molina","Kolten Wong","John Lackey",,,"2015NLD2.EVE.post.game.csv",2
"SLN201510100","20151010",0,"Saturday",439,"F","D","CHN","SLN","STL10","hendk001","garcj004","welkb901","wintm901","carlm901","demud901","knigb901","cuzzp901",47859,"","","","","",1,1,70,8,8,0,0,1,177,9,6,3,6,6,0,2,5,3,"woodt004","garcj004","rondh001","","fowld001",8,"solej001",9,"bryak001",5,"rizza001",3,"casts001",4,"jacka001",7,"montm001",2,"hendk001",1,"russa002",6,"carpm002",5,"piscs001",9,"hollm001",7,"heywj001",8,"peraj001",6,"mossb001",3,"moliy001",2,"wongk001",4,"garcj004",1,"rondh001","broxj001","","",,,54,,,,051000000,100020000,32,2,0,1,6,2,0,0,4,0,9,1,0,0,0,4,3,3,0,0,27,9,0,0,0,33,0,0,3,3,0,0,0,0,0,11,0,0,0,0,6,1,1,0,0,27,14,0,0,0,,,,,,,,,,,"Travis Wood","Jaime Garcia","Hector Rondon","russa002","Addison Russell","Dexter Fowler","Jorge Soler","Kris Bryant","Anthony Rizzo","Starlin Castro","Austin Jackson","Miguel Montero","Kyle Hendricks","Addison Russell","Matt Carpenter","Stephen Piscotty","Matt Holliday","Jason Heyward","Jhonny Peralta","Brandon Moss","Yadier Molina","Kolten Wong","Jaime Garcia",,,"2015NLD2.EVE.post.game.csv",3
"CHN201510120","20151012",0,"Monday",508,"F","N","SLN","CHN","CHI11","wachm001","arrij001","wintm901","carlm901","demud901","knigb901","cuzzp901","welkb901",42411,"","","","","",1,1,73,3,17,0,0,2,208,9,6,8,8,13,0,1,6,7,"arrij001","wachm001","","","carpm002",5,"piscs001",3,"hollm001",7,"heywj001",9,"peraj001",6,"phamt001",8,"moliy001",2,"wongk001",4,"wachm001",1,"fowld001",8,"solej001",9,"bryak001",5,"rizza001",3,"casts001",4,"schwk001",7,"russa002",6,"montm001",2,"arrij001",1,"broxj001","rondh001","","",,,51,,,,000202002,01013201x,36,2,0,2,6,0,0,1,2,0,13,0,0,0,0,5,8,8,0,0,24,5,0,1,0,33,0,1,6,8,1,0,0,5,1,10,1,1,0,0,6,6,6,0,0,27,10,0,0,0,,,,,,,,,,,"Jake Arrieta","Michael Wacha","(none)","bryak001","Kris Bryant","Matt Carpenter","Stephen Piscotty","Matt Holliday","Jason Heyward","Jhonny Peralta","Tommy Pham","Yadier Molina","Kolten Wong","Michael Wacha","Dexter Fowler","Jorge Soler","Kris Bryant","Anthony Rizzo","Starlin Castro","Kyle Schwarber","Addison Russell","Miguel Montero","Jake Arrieta",,,"2015NLD2.EVE.post.game.csv",4
"CHN201510130","20151013",0,"Tuesday",338,"F","D","SLN","CHN","CHI11","lackj001","hammj002","carlm901","demud901","knigb901","cuzzp901","welkb901","wintm901",42411,"","","","","",1,1,58,3,7,0,0,2,196,9,4,6,8,8,0,1,7,5,"cahit001","siegk001","rondh001","","carpm002",5,"piscs001",3,"hollm001",7,"heywj001",9,"peraj001",6,"gricr001",8,"wongk001",4,"cruzt002",2,"lackj001",1,"fowld001",8,"solej001",9,"bryak001",5,"rizza001",3,"casts001",4,"schwk001",7,"montm001",2,"hammj002",1,"baezj001",6,"roset001","rondh001","","",,,51,,,,200002000,04000110x,34,1,0,1,4,0,0,0,4,0,15,0,0,0,0,5,6,6,0,0,24,12,0,1,0,31,0,1,3,6,0,0,0,4,1,9,0,0,1,0,8,4,4,0,0,27,4,0,0,0,,,,,,,,,,,"Trevor Cahill","Kevin Siegrist","Hector Rondon","rizza001","Anthony Rizzo","Matt Carpenter","Stephen Piscotty","Matt Holliday","Jason Heyward","Jhonny Peralta","Randal Grichuk","Kolten Wong","Tony Cruz","John Lackey","Dexter Fowler","Jorge Soler","Kris Bryant","Anthony Rizzo","Starlin Castro","Kyle Schwarber","Miguel Montero","Jason Hammel","Javier Baez",,,"2015NLD2.EVE.post.game.csv",5
