"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX"FILENAME_TX","LINE_NUMBER_CT"

"PHI193805250","19380525",0,"Wednesday",0,"F","D","PIT","PHI","PHI09","tobij103","waltb102","mageg901","parkg901","(none)","morac102","","",1000,"119,137,140,266","Tom Thress","Tom Thress","2018/06/08 11:26PM","",0,0,0,0,-1,0,0,0,94,9,1,2,5,5,0,0,8,5,"waltb102","tobij103","","","handl101",5,"wanel101",8,"vauga101",6,"rizzj101",7,"suhrg101",3,"todda101",2,"dickj102",9,"younp101",4,"tobij103",1,"marth101",8,"yound105",6,"kleic101",9,"arnom101",7,"corbg101",3,"muelh101",4,"whitp103",5,"clarc101",2,"waltb102",1,"","","","",,,51,,,,100000000,11000000x,31,1,1,0,1,0,0,2,3,0,2,2,0,1,0,1,2,2,0,0,4,0,1,0,0,27,1,0,1,2,1,0,0,3,0,4,1,0,0,0,1,1,1,1,0,9,5,0,1,0,,,,,,,,,,,"Bucky Walters","Jim Tobin","(none)","muelh101","Heinie Mueller","Lee Handley","Lloyd Waner","Arky Vaughan","Johnny Rizzo","Gus Suhr","Al Todd","Johnny Dickshot","Pep Young","Jim Tobin","Hersh Martin","Del Young","Chuck Klein","Morrie Arnovich","Gene Corbett","Heinie Mueller","Pinky Whitney","Cap Clark","Bucky Walters",,1938.EDN.regular.game.csv",2

"PIT193806110","19380611",0,"Saturday",0,"F","D","PHI","PIT","PIT06","waltb102","swifb101","rearb901","pineb101","(none)","goetl901","","",3811,"140,266","Dick Cramer","Dick Cramer","2018/06/15 4:35PM","",1,0,0,0,-1,0,0,0,112,9,3,4,11,7,1,1,8,6,"swifb101","waltb102","","","muelh101",5,"yound105",4,"marth101",9,"weinp101",3,"kleic101",7,"stait101",8,"schag102",6,"atwob101",2,"waltb102",1,"handl101",5,"wanel101",8,"wanep101",9,"vauga101",6,"suhrg101",3,"rizzj101",7,"todda101",2,"younp101",4,"swifb101",1,"","","","",,,51,,,,001000011,03100000x,36,2,0,0,3,0,0,0,2,0,4,1,1,1,0,1,3,3,0,0,5,2,0,2,0,30,1,0,1,4,0,0,0,4,0,0,0,0,2,0,1,3,3,0,0,13,5,0,1,0,,,,,,,,,,,"Bill Swift","Bucky Walters","(none)","swifb101","Bill Swift","Heinie Mueller","Del Young","Hersh Martin","Phil Weintraub","Chuck Klein","Tuck Stainback","George Scharein","Bill Atwood","Bucky Walters","Lee Handley","Lloyd Waner","Paul Waner","Arky Vaughan","Gus Suhr","Johnny Rizzo","Al Todd","Pep Young","Bill Swift",,1938.EDN.regular.game.csv",3

"SLN193806121","19380612",1,"Sunday",0,"F","D","NY1","SLN","STL07","gumbh101","warnl101","stard901","barrg901","(none)","stewb901","","",0,"102,208,128,104,99,98,96","Dick Cramer","Dick Cramer","2018/06/05 4:35PM","",1,0,0,0,-1,0,0,0,150,9,8,5,10,9,0,1,6,5,"gumbh101","warnl101","coffd101","","bartd101",6,"moorj103",7,"rippj101",9,"ott-m101",5,"leibh101",8,"mccaj104",3,"dannh101",2,"kampa101",4,"gumbh101",1,"strij101",5,"marts103",4,"slaue101",8,"medwj101",7,"mizej101",3,"padgd101",9,"owenm101",2,"guttd101",6,"warnl101",1,"coffd101","shouc101","","",,,54,,,,000214100,000102200,34,3,0,0,8,1,0,0,6,1,3,0,2,1,0,2,5,5,1,0,9,4,0,1,0,34,3,1,0,5,0,0,0,3,0,3,0,0,1,0,3,7,7,0,0,7,2,0,1,0,,,,,,,,,,,"Harry Gumbert","Lon Warneke","Dick Coffman","leibh101","Hank Leiber","Dick Bartell","Jo-Jo Moore","Jimmy Ripple","Mel Ott","Hank Leiber","Johnny McCarthy","Harry Danning","Alex Kampouris","Harry Gumbert","Joe Stripp","Stu Martin","Enos Slaughter","Joe Medwick","Johnny Mize","Don Padgett","Mickey Owen","Don Gutteridge","Lon Warneke",,1938.EDN.regular.game.csv",4

"SLN193806122","19380612",2,"Sunday",0,"F","D","NY1","SLN","STL07","hubbc101","weilb101","barrg901","stewb901","(none)","stard901","","",29141,"102,208,128,104,99,98,96","Dick Cramer","Dick Cramer","2018/06/05 4:35PM","",1,0,0,0,-1,0,0,0,130,9,1,4,6,8,0,0,5,7,"weilb101","hubbc101","","","bartd101",6,"moorj103",7,"rippj101",9,"ott-m101",5,"leibh101",8,"mccaj104",3,"mancg101",2,"kampa101",4,"hubbc101",1,"bordf101",8,"marts103",4,"martp103",9,"medwj101",7,"mizej101",3,"strij101",5,"guttd101",6,"bremh101",2,"weilb101",1,"browj110","","","",,,51,,,,010000000,00012001x,31,1,0,0,1,0,0,0,2,0,6,0,0,2,0,2,4,4,0,0,7,1,0,0,0,32,2,0,0,4,1,0,0,2,0,5,0,0,0,0,1,1,1,0,0,10,4,0,2,0,,,,,,,,,,,"Bob Weiland","Carl Hubbell","(none)","martp103","Pepper Martin","Dick Bartell","Jo-Jo Moore","Jimmy Ripple","Mel Ott","Hank Leiber","Johnny McCarthy","Gus Mancuso","Alex Kampouris","Carl Hubbell","Frenchy Bordagaray","Stu Martin","Pepper Martin","Joe Medwick","Johnny Mize","Joe Stripp","Don Gutteridge","Herb Bremer","Bob Weiland",,1938.EDN.regular.game.csv",5

"BRO193806191","19380619",1,"Sunday",0,"F","D","CHN","BRO","NYC15","frenl101","prest101","klemb901","searz901","(none)","balll901","","",0,"111,104,99,98,96","Dick Cramer","Dick Cramer","2018/06/19 4:35PM","",1,0,0,0,-1,0,0,0,110,9,2,6,9,12,1,1,9,10,"prest101","frenl101","","","hacks101",5,"cavap101",7,"reync102",8,"hartg103",2,"hermb101",4,"demaf102",9,"collr101",3,"jurgb101",6,"frenl101",1,"cuylk101",9,"coscp101",4,"hassb101",7,"phelb101",2,"lavac101",5,"camid102",3,"koy-e101",8,"durol101",6,"prest101",1,"eppea101","","","",,,51,,,,200000000,00003210x,34,1,1,1,2,1,0,1,2,0,3,1,0,0,0,4,6,6,0,0,8,3,1,1,0,32,4,0,0,5,2,0,0,6,0,3,0,0,1,0,1,2,2,0,0,9,3,0,1,0,,,,,,,,,,,"Tot Pressnell","Larry French","(none)","camid102","Dolph Camilli","Stan Hack","Phil Cavarretta","Carl Reynolds","Gabby Hartnett","Billy Herman","Frank Demaree","Ripper Collins","Billy Jurges","Larry French","Kiki Cuyler","Pete Coscarart","Buddy Hassett","Babe Phelps","Cookie Lavagetto","Dolph Camilli","Ernie Koy","Leo Durocher","Tot Pressnell",,1938.EDN.regular.game.csv",6

"BRO193806192","19380619",2,"Sunday",0,"F","D","CHN","BRO","NYC15","bryac101","franf101","searz901","balll901","(none)","klemb901","","",28013,"111,104,99,98,96","Dick Cramer","Dick Cramer","2018/06/19 4:35PM","",1,0,0,0,-1,0,0,0,120,9,4,3,9,5,1,2,10,5,"bryac101","franf101","","","hacks101",5,"cavap101",7,"reync102",8,"odeak101",2,"hermb101",4,"demaf102",9,"collr101",3,"jurgb101",6,"bryac101",1,"cuylk101",9,"coscp101",4,"hassb101",7,"phelb101",2,"lavac101",5,"camid102",3,"koy-e101",8,"durol101",6,"franf101",1,"","tamuv101","","",,,54,,,,000100201,000000003,36,1,0,2,4,1,0,0,4,0,5,1,0,0,0,1,1,1,0,0,11,3,0,0,0,32,0,0,0,3,1,0,0,2,0,6,2,0,0,0,2,4,4,0,0,6,0,0,0,0,,,,,,,,,,,"Clay Bryant","Fred Frankhouse","(none)","demaf102","Frank Demaree","Stan Hack","Phil Cavarretta","Carl Reynolds","Ken O'Dea","Billy Herman","Frank Demaree","Ripper Collins","Billy Jurges","Clay Bryant","Kiki Cuyler","Pete Coscarart","Buddy Hassett","Babe Phelps","Cookie Lavagetto","Dolph Camilli","Ernie Koy","Leo Durocher","Fred Frankhouse",,1938.EDN.regular.game.csv",7

"NY1193806191","19380619",1,"Sunday",0,"F","D","SLN","NY1","NYC14","davic103","schuh103","pineb101","goetl901","(none)","rearb901","","",0,"102,208,128,104,99,98,96","Jim Wohlenhaus","David W. Smith","2018/06/27 5:11PM","",1,0,0,0,-1,0,0,0,197,12,8,7,15,16,2,4,12,8,"warnl101","coffd101","macom101","","strij101",5,"marts103",4,"slaue101",9,"medwj101",7,"padgd101",3,"martp103",8,"guttd101",6,"owenm101",2,"davic103",1,"moorj103",7,"dannh101",2,"rippj101",9,"ott-m101",5,"leibh101",8,"mccaj104",3,"bartd101",6,"kampa101",4,"schuh103",1,"macom101","coffd101","","",,,72,,,,000101400002,011100030001,51,1,1,2,8,0,0,0,5,1,4,0,0,2,0,4,6,6,0,0,10,4,0,2,0,49,0,0,3,6,1,0,0,1,1,3,0,0,1,0,2,8,8,0,0,12,7,0,2,0,,,,,,,,,,,"Lon Warneke","Dick Coffman","Max Macon","strij101","Joe Stripp","Joe Stripp","Stu Martin","Enos Slaughter","Joe Medwick","Don Padgett","Pepper Martin","Don Gutteridge","Mickey Owen","Curt Davis","Jo-Jo Moore","Harry Danning","Jimmy Ripple","Mel Ott","Hank Leiber","Johnny McCarthy","Dick Bartell","Alex Kampouris","Hal Schumacher",,1938.EDN.regular.game.csv",8

"NY1193806192","19380619",2,"Sunday",0,"F","D","SLN","NY1","NYC14","hensr101","meltc101","goetl901","rearb901","(none)","pineb101","","",37420,"102,208,128,104,99,98,96","Jim Wohlenhaus","David W. Smith","2018/06/28 6:14PM","",1,0,0,0,-1,0,0,0,124,9,4,2,10,7,0,1,8,7,"hensr101","meltc101","","","strij101",5,"marts103",4,"bordf101",9,"medwj101",7,"padgd101",3,"martp103",8,"guttd101",6,"bremh101",2,"hensr101",1,"kampa101",4,"bartd101",6,"rippj101",8,"ott-m101",9,"leibh101",7,"mccaj104",3,"mancg101",2,"ryanb101",5,"meltc101",1,"","browj110","","",,,54,,,,111000100,100000010,37,4,0,0,4,0,0,0,2,0,8,0,0,0,0,1,2,2,0,0,2,1,0,0,0,34,0,1,2,2,0,0,0,2,0,1,0,0,0,0,2,4,4,0,0,9,1,0,1,0,,,,,,,,,,,"Roy Henshaw","Cliff Melton","(none)","guttd101","Don Gutteridge","Joe Stripp","Stu Martin","Frenchy Bordagaray","Joe Medwick","Don Padgett","Pepper Martin","Don Gutteridge","Herb Bremer","Roy Henshaw","Alex Kampouris","Dick Bartell","Jimmy Ripple","Mel Ott","Hank Leiber","Johnny McCarthy","Gus Mancuso","Blondy Ryan","Cliff Melton",,1938.EDN.regular.game.csv",9

"BRO193806260","19380626",0,"Sunday",0,"F","D","SLN","BRO","NYC15","mcgeb101","tamuv101","morac102","parkg901","(none)","mageg901","","",16132,"208,128,104,99,98,96","Dick Cramer","Dick Cramer","2018/06/05 4:35PM","",1,0,0,0,-1,0,0,0,99,6,1,1,4,7,1,1,7,9,"","","","","browj107",5,"marts103",4,"bordf101",9,"medwj101",7,"padgd101",3,"martp103",8,"guttd101",6,"owenm101",2,"mcgeb101",1,"roseg101",7,"hudsj101",4,"cuylk101",9,"phelb101",2,"lavac101",5,"camid102",3,"koy-e101",8,"durol101",6,"tamuv101",1,"","","","",,,33,,,,001000,000100,22,0,0,0,1,0,0,1,3,0,6,1,0,0,0,1,1,1,0,0,5,0,0,0,0,22,1,1,0,1,0,0,0,3,0,3,1,0,0,0,1,1,1,0,0,9,2,2,0,0,,,,,,,,,,,"(none)","(none)","(none)","","(none)","Jimmy Brown","Stu Martin","Frenchy Bordagaray","Joe Medwick","Don Padgett","Pepper Martin","Don Gutteridge","Mickey Owen","Bill McGee","Goody Rosen","Johnny Hudson","Kiki Cuyler","Babe Phelps","Cookie Lavagetto","Dolph Camilli","Ernie Koy","Leo Durocher","Vito Tamulis",,1938.EDN.regular.game.csv",10

"BRO193807031","19380703",1,"Sunday",0,"F","D","PHI","BRO","NYC15","holla101","tamuv101","klemb901","searz901","(none)","balll901","","",0,"266,104,96","Rob Wood","David W. Smith","2018/06/29 11:24AM","",1,0,0,0,-1,0,0,0,105,9,1,3,4,7,0,0,2,5,"tamuv101","holla101","","","muelh101",4,"marth101",8,"jordb101",3,"stait101",9,"whitp103",5,"arnom101",7,"schag102",6,"atwob101",2,"holla101",1,"roseg101",7,"hudsj101",4,"cuylk101",9,"camid102",3,"koy-e101",8,"lavac101",5,"durol101",6,"sheam102",2,"tamuv101",1,"","","","",,,51,,,,000100000,00003000x,29,0,0,0,1,1,0,0,0,0,5,1,0,0,0,1,3,3,0,0,5,0,0,0,0,30,2,0,1,3,1,0,0,1,0,5,1,0,0,0,1,1,1,0,0,6,2,0,0,0,,,,,,,,,,,"Vito Tamulis","Al Hollingsworth","(none)","roseg101","Goody Rosen","Heinie Mueller","Hersh Martin","Buck Jordan","Tuck Stainback","Pinky Whitney","Morrie Arnovich","George Scharein","Bill Atwood","Al Hollingsworth","Goody Rosen","Johnny Hudson","Kiki Cuyler","Dolph Camilli","Ernie Koy","Cookie Lavagetto","Leo Durocher","Merv Shea","Vito Tamulis",,1938.EDN.regular.game.csv",11

"BRO193807032","19380703",2,"Sunday",0,"F","D","PHI","BRO","NYC15","hallb104","poseb102","searz901","balll901","(none)","klemb901","","",10157,"276,266,104,96","Rob Wood","David W. Smith","2018/06/29 11:25AM","",1,0,0,0,-1,0,0,0,124,9,0,2,7,6,0,0,6,7,"poseb102","hallb104","","","muelh101",4,"marth101",8,"jordb101",3,"stait101",7,"kleic101",9,"whitp103",5,"schag102",6,"clarc101",2,"hallb104",1,"roseg101",7,"hudsj101",4,"cuylk101",9,"camid102",3,"koy-e101",8,"lavac101",5,"durol101",6,"sheam102",2,"poseb102",1,"sivep101","","","",,,51,,,,000000000,00001100x,32,0,1,0,0,0,0,0,1,0,3,1,0,1,0,2,2,2,0,0,9,1,1,0,0,29,2,0,0,2,0,0,0,4,0,8,2,0,0,0,1,0,0,0,0,7,3,0,1,0,,,,,,,,,,,"Bill Posedel","Bill Hallahan","(none)","durol101","Leo Durocher","Heinie Mueller","Hersh Martin","Buck Jordan","Tuck Stainback","Chuck Klein","Pinky Whitney","George Scharein","Cap Clark","Bill Hallahan","Goody Rosen","Johnny Hudson","Kiki Cuyler","Dolph Camilli","Ernie Koy","Cookie Lavagetto","Leo Durocher","Merv Shea","Bill Posedel",,1938.EDN.regular.game.csv",12

"SLN193807101","19380710",1,"Sunday",0,"F","D","PIT","SLN","STL07","blanc101","macom101","goetl901","rearb901","(none)","pineb101","","",0,"208,128,137,140","Dick Cramer","Dick Cramer","2018/06/30 4:35PM","",1,0,0,0,-1,0,0,0,134,9,5,2,11,8,0,2,11,6,"blanc101","macom101","","","handl101",5,"wanel101",8,"wanep101",9,"suhrg101",3,"rizzj101",7,"vauga101",6,"todda101",2,"younp101",4,"blanc101",1,"strij101",5,"guttd101",6,"slaue101",9,"medwj101",7,"mizej101",3,"bordf101",8,"browj107",4,"bremh101",2,"macom101",1,"","davic103","","",,,54,,,,012100100,000100001,36,1,1,0,4,1,0,0,6,0,5,1,0,2,0,1,2,2,0,0,11,6,0,3,0,31,4,0,0,2,0,0,0,4,0,5,1,0,3,0,2,4,4,0,0,13,7,0,2,0,,,,,,,,,,,"Cy Blanton","Max Macon","(none)","todda101","Al Todd","Lee Handley","Lloyd Waner","Paul Waner","Gus Suhr","Johnny Rizzo","Arky Vaughan","Al Todd","Pep Young","Cy Blanton","Joe Stripp","Don Gutteridge","Enos Slaughter","Joe Medwick","Johnny Mize","Frenchy Bordagaray","Jimmy Brown","Herb Bremer","Max Macon",,1938.EDN.regular.game.csv",13

"SLN193807102","19380710",2,"Sunday",0,"F","D","PIT","SLN","STL07","bauer101","weilb101","rearb901","pineb101","(none)","goetl901","","",11541,"208,128,137,140","Dick Cramer","Dick Cramer","2018/06/30 4:35PM","",1,0,0,0,-1,0,0,0,117,9,4,3,9,7,1,2,6,4,"bauer101","weilb101","bowmj101","","handl101",5,"wanel101",8,"wanep101",9,"suhrg101",3,"rizzj101",7,"vauga101",6,"younp101",4,"berrr101",2,"bauer101",1,"strij101",5,"guttd101",6,"slaue101",9,"medwj101",7,"mizej101",3,"bordf101",8,"browj107",4,"owenm101",2,"weilb101",1,"bowmj101","harrr103","","",,,54,,,,000000400,000010110,34,2,0,0,3,0,0,0,3,1,6,1,1,1,0,3,3,3,1,0,11,3,0,1,0,32,1,1,0,3,0,0,1,1,0,4,1,0,1,0,2,4,4,0,0,12,2,0,1,0,,,,,,,,,,,"Russ Bauers","Bob Weiland","Joe Bowman","tobij103","Jim Tobin","Lee Handley","Lloyd Waner","Paul Waner","Gus Suhr","Johnny Rizzo","Arky Vaughan","Pep Young","Ray Berres","Russ Bauers","Joe Stripp","Don Gutteridge","Enos Slaughter","Joe Medwick","Johnny Mize","Frenchy Bordagaray","Jimmy Brown","Mickey Owen","Bob Weiland",,1938.EDN.regular.game.csv",14

"PIT193807130","19380713",0,"Wednesday",0,"F","D","BRO","PIT","PIT06","tamuv101","bauer101","balll901","klemb901","(none)","searz901","","",5561,"137,140,104,99,98,96","Dick Cramer","Dick Cramer","2018/07/03 4:35PM","",1,0,0,0,-1,0,0,0,143,9,10,5,13,14,0,0,8,12,"prest101","browm103","","","roseg101",9,"rogep101",5,"hassb101",7,"camid102",3,"koy-e101",8,"lavac101",4,"durol101",6,"sheam102",2,"tamuv101",1,"handl101",5,"wanel101",8,"wanep101",9,"suhrg101",3,"rizzj101",7,"vauga101",6,"todda101",2,"younp101",4,"bauer101",1,"prest101","bowmj101","","",,,54,,,,000000127,000003002,39,3,1,1,8,0,0,0,6,1,7,2,0,1,0,3,5,5,0,0,8,4,0,2,0,37,2,0,0,5,2,0,0,5,1,1,0,0,2,0,3,10,10,1,0,18,6,0,1,0,,,,,,,,,,,"Tony Prestwick","Mace Brown","(none)","stait101","Tuck Stainbach","Goody Rosen","Packy Rogers","Buddy Hassett","Dolph Camilli","Ernie Koy","Cookie Lavagetto","Leo Durocher","Merv Shea","Vito Tamulis","Lee Handley","Lloyd Waner","Paul Waner","Gus Suhr","Johnny Rizzo","Arky Vaughan","Al Todd","Pep Young","Russ Bauers",,1938.EDN.regular.game.csv",15

"PHI193804300","19380430",0,"Saturday",0,"F","D","BSN","PHI","PHI09","macfd101","lamaw101","balll901","klemb901","(none)","searz901","","",2500,"71,163,266,274","Tom Thress","Tom Thress","2018/07/07 8:53PM","",0,0,0,0,-1,0,0,0,182,9,16,11,15,16,3,3,10,10,"niggj101","reist101","hutci101","","warsr101",6,"flete101",3,"moorg104",9,"cucct101",4,"westm102",7,"englg101",5,"dimav101",8,"muelr101",2,"macfd101",1,"muelh101",4,"kleic101",9,"marth101",8,"whitp103",5,"browe104",3,"arnom101",7,"schag102",6,"atwob101",2,"lamaw101",1,"hutci101","smita104","","",,,54,,,,005200603,220004012,41,1,0,2,15,0,0,0,12,0,7,0,1,1,0,4,9,9,0,0,12,8,0,2,0,42,1,1,0,9,0,0,0,6,0,2,0,0,2,0,6,15,15,0,0,14,5,0,2,0,,,,,,,,,,,"Johnny Niggeling","Tommy Reis","Ira Hutchinson","maggh101","Harl Maggert","Rabbit Warstler","Elbie Fletcher","Gene Moore","Tony Cuccinello","Max West","Gil English","Vince DiMaggio","Ray Mueller","Danny MacFayden","Heinie Mueller","Chuck Klein","Hersh Martin","Pinky Whitney","Earl Browne","Morrie Arnovich","George Scharein","Bill Atwood","Wayne LaMaster",,1938.EDN.regular.game.csv",16

