"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"PHI195104210",36,"Debut game for Leo Cristante $Sid Gordon rounded 1B too far","1951PHI.EVN.regular.comment.csv",2
"PHI195104210",85,"Debut game for George Estock","1951PHI.EVN.regular.comment.csv",3
"PHI195104270",47,"$Mike Goliat playing in 1B position expecting bunt","1951PHI.EVN.regular.comment.csv",4
"PHI195104270",50,"$Jackie Robinson left with sore left thigh","1951PHI.EVN.regular.comment.csv",5
"PHI195105010",50,"Debut game for Ed Blake","1951PHI.EVN.regular.comment.csv",6
"PHI195105030",35,"$Andy Seminick hit on head and carried from field on stretcher","1951PHI.EVN.regular.comment.csv",7
"PHI195105030",53,"Debut game for Joe Presko","1951PHI.EVN.regular.comment.csv",8
"PHI195105100",12,"$Del Wilber knocked unconscious in collision with Wally Westlake","1951PHI.EVN.regular.comment.csv",9
"PHI195105250",3,"Debut game for Willie Mays","1951PHI.EVN.regular.comment.csv",10
"PHI195105260",54,"ej,jonew101,P,jordl901,Heckling from bench $Phillie Jones, not in game, ejected by HP umpire Jorda for heckling about balls and strikes while Westrum was up","1951PHI.EVN.regular.comment.csv",11
"PHI195105260",63,"ej,pelle101,P,dascf901,Call at 1B (Pushed umpire) $Pellagrini ejected by 1B umpire Frank Dascoli","1951PHI.EVN.regular.comment.csv",12
"PHI195105280",5,"$short WP in dirt","1951PHI.EVN.regular.comment.csv",13
"PHI195105280",63,"rain delay","1951PHI.EVN.regular.comment.csv",14
"PHI195105301",15,"$Don Newcombe rounded 3B too far","1951PHI.EVN.regular.comment.csv",15
"PHI195105301",60,"$the throw hit Andy Seminick","1951PHI.EVN.regular.comment.csv",16
"PHI195105302",36,"ej,snidd101,P,conlj102,Balls and strikes Duke Snider ejected by HP umpire Jocko Conlan on checked swing call","1951PHI.EVN.regular.comment.csv",17
"PHI195106260",44,"$Tommy Brown injured by Earl Torgeson's hard slide into 2B","1951PHI.EVN.regular.comment.csv",18
"PHI195106260",66,"$Granny Hamner scored when Roy Hartsfield held the ball","1951PHI.EVN.regular.comment.csv",19
"PHI195106280",41,"$Richie Ashburn escaped rundown","1951PHI.EVN.regular.comment.csv",20
"PHI195106280",53,"$Willard Marshall stumbled and fell as he was returning to 1B","1951PHI.EVN.regular.comment.csv",21
"PHI195107060",30,"$missed squeeze; wild throw to 3B allows run to score","1951PHI.EVN.regular.comment.csv",22
"PHI195107070",55,"$Andy Seminick waited for the ball to roll foul","1951PHI.EVN.regular.comment.csv",23
"PHI195107070",72,"$the throw got past Andy Seminick","1951PHI.EVN.regular.comment.csv",24
"PHI195107080",85,"$Erv Palica pulled thigh muscle","1951PHI.EVN.regular.comment.csv",25
"PHI195107120",7,"$Joe Garagiola called for obstruction","1951PHI.EVN.regular.comment.csv",26
"PHI195107130",42,"ej,castp102,P,robbs901,Balls and strikes ej,meyeb101,M,robbs901,Balls and strikes Pete Castiglione and Pirates Manager Billy Meyer ejected by HP umpire Scotty Robb","1951PHI.EVN.regular.comment.csv",27
"PHI195107171",90,"$3B coach Benny Bengough waved Ken Johnson around 3B and then put up a late stop sign","1951PHI.EVN.regular.comment.csv",28
"PHI195107222",0,"Suspend=19510821,,1,0,42","1951PHI.EVN.regular.comment.csv",29
"PHI195107222",55,"pbp ended with suspension, remainder of game deduced from newspapers umpchange,8,umphome,goetl901 umpchange,8,ump1b,jordl901 umpchange,8,ump2b,dascf901 umpchange,8,ump3b,warnl101 suspended,19510821,PHI11,curfew $game suspended for curfew and completed 8/21 with new umpires","1951PHI.EVN.regular.comment.csv",30
"PHI195108071",60,"ej,jonew101,P,dascf901,Hidden ball trick $Earl Torgeson caught Willie Jones with the hidden ball trick; Jones ejected by HP umpire Frank Dascoli","1951PHI.EVN.regular.comment.csv",31
"PHI195108080",17,"ej,hartr101,P,jordl901,Call at 1B Roy Hartsfield ejected by 1B umpire Lou Jorda","1951PHI.EVN.regular.comment.csv",32
"PHI195108080",31,"ej,sisld101,P,jordl901,Call at 1B Dick Sisler ejected by 1B umpire Lou Jorda","1951PHI.EVN.regular.comment.csv",33
"PHI195108261",66,"$Dixie Howell and Lloyd Merriman both ended up at 2B","1951PHI.EVN.regular.comment.csv",34
"PHI195108262",1,"Debut game for Niles Jordan","1951PHI.EVN.regular.comment.csv",35
"PHI195109010",62,"$Bob Elliott held up to see if the ball would be caught","1951PHI.EVN.regular.comment.csv",36
"PHI195109010",64,"$Eddie Waitkus left with a stiff back","1951PHI.EVN.regular.comment.csv",37
"PHI195109020",53,"Game called for rain","1951PHI.EVN.regular.comment.csv",38
"PHI195109300",35,"$Tommy Brown left injured","1951PHI.EVN.regular.comment.csv",39
"PHI195109300",127,"Missing fielding in PHI195109300","1951PHI.EVN.regular.comment.csv",40
