"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"WAS200504140",0,"$First NL game at RFK Stadium; first game in DC since 1971. Debut game for Retrosheet Secretary David Vincent as major league official scorer.","2005WAS.EVN.regular.comment.csv",2
"WAS200504180",3,"$infield shifted towards right for Delgado","2005WAS.EVN.regular.comment.csv",3
"WAS200504180",4,"25 correct at 2B because of shift","2005WAS.EVN.regular.comment.csv",4
"WAS200504180",20,"$infield shifted towards right for Delgado","2005WAS.EVN.regular.comment.csv",5
"WAS200504180",21,"25 correct at 2B because of shift","2005WAS.EVN.regular.comment.csv",6
"WAS200504180",61,"$first run scored on Willis in 2005; 24 innings","2005WAS.EVN.regular.comment.csv",7
"WAS200504190",52,"Nationals pitcher T. J. Tucker left the game due to an injured groin","2005WAS.EVN.regular.comment.csv",8
"WAS200504190",58,"Nationals third baseman Vinny Castilla left the game due to an injured shin","2005WAS.EVN.regular.comment.csv",9
"WAS200504210",23,"fan interference","2005WAS.EVN.regular.comment.csv",10
"WAS200504290",69,"Debut game for Royce Ring","2005WAS.EVN.regular.comment.csv",11
"WAS200504300",0,"Protest=V","2005WAS.EVN.regular.comment.csv",12
"WAS200504300",49,"$both sides warned after inside pitch to Floyd","2005WAS.EVN.regular.comment.csv",13
"WAS200504300",50,"30 minute rain delay","2005WAS.EVN.regular.comment.csv",14
"WAS200504300",68,"ej,robif103,M,hallt901,Protesting field conditions Nationals Manager Frank Robinson ejected by HP umpire Tom Hallion","2005WAS.EVN.regular.comment.csv",15
"WAS200504300",69,"37 minute rain delay; it took 31 minutes for the grounds crew to cover the infield with the tarp; the Mets later protested the game","2005WAS.EVN.regular.comment.csv",16
"WAS200504300",69,"$Game called for rain","2005WAS.EVN.regular.comment.csv",17
"WAS200505010",55,"$Eischen leaped for Matsui's ball and fell hard on his arm; he broke his right radius bone; surgery and out 8-12 weeks","2005WAS.EVN.regular.comment.csv",18
"WAS200505140",31,"Cubs pitcher Carlos Zambrano left game due to an injured arm","2005WAS.EVN.regular.comment.csv",19
"WAS200505140",50,"Nationals pitcher Livan Hernandez left game due to an injured knee","2005WAS.EVN.regular.comment.csv",20
"WAS200505170",54,"ej,robif103,M,hirsj901,Balls and strikes Nationals Manager Frank Robinson ejected by HP umpire John Hirschbeck","2005WAS.EVN.regular.comment.csv",21
"WAS200505190",77,"$sixth consecutive win for Hernandez","2005WAS.EVN.regular.comment.csv",22
"WAS200505300",14,"originally ruled E4 but changed after the game","2005WAS.EVN.regular.comment.csv",23
"WAS200505300",53,"Jordan hit a fly down the LF line that was ruled a home run; Robinson talked with 3B umpire Layne and then the umpires conferred and the ball was declared foul; the pole appears to be misaligned with the line","2005WAS.EVN.regular.comment.csv",24
"WAS200506020",57,"Nationals Nick Johnson left game with chest pains caused by stomach reflux","2005WAS.EVN.regular.comment.csv",25
"WAS200506020",64,"Wilkerson's throw hit Betemit at 3B","2005WAS.EVN.regular.comment.csv",26
"WAS200506020",73,"Bennett's 5 RBI ties a career high","2005WAS.EVN.regular.comment.csv",27
"WAS200506040",35,"$Ohka had his back turned when Robinson came out to remove him;  Robinson snatched ball out of his hand and argument continued in dugout; Ohka fined $1000 the next day by the club","2005WAS.EVN.regular.comment.csv",28
"WAS200506040",60,"ej,byrdm001,P,millb901,Checked swing $Byrd out on half-swing appeal; he was halfway to 1B when call came from 1B umpire Miller; Byrd restrained by 1B coach Buford; as he went to LF, Byrd continued to argue and was ejected by Miller; he charged at the umpire and 2B umpire Brinkman ran over to intervene; when he realized he could not get in front of Byrd, Brinkman stuck out his arm; Byrd ran right through the arm and Brinkman was spun around and landed on his back; after attention from both trainers, Brinkman remained in game with cut on forehead and some bruises; on June 9, Byrd suspended for two games","2005WAS.EVN.regular.comment.csv",29
"WAS200506050",66,"$Harris' 200th career pinch hit","2005WAS.EVN.regular.comment.csv",30
"WAS200506100",39,"Debut game for Rick Short","2005WAS.EVN.regular.comment.csv",31
"WAS200506120",34,"Mariners 3B Adrian Beltre left the game due to a tight left hamstring","2005WAS.EVN.regular.comment.csv",32
"WAS200506240",0,"$President Bush attended game","2005WAS.EVN.regular.comment.csv",33
"WAS200506290",25,"2:08 rain delay with 2-2 count on Mackowiak","2005WAS.EVN.regular.comment.csv",34
"WAS200506290",26,"home run on first pitch after rain delay","2005WAS.EVN.regular.comment.csv",35
"WAS200506290",62,"Debut game for Nate McLouth","2005WAS.EVN.regular.comment.csv",36
"WAS200506300",19,"ej,mccll001,M,guccc901,Balls and strikes Pirates Manager Lloyd McClendon ejected by HP umpire Chris Guccione; there were a lot of comments about the strike zone and checked swing calls","2005WAS.EVN.regular.comment.csv",37
"WAS200507040",50,"Mets SS Chris Woodward left the game due to an injured knee","2005WAS.EVN.regular.comment.csv",38
"WAS200507060",49,"Throw home from Byrd hit runner and bounced to pitcher who threw behind batter who had rounded first too far.  Apparently he did not see that the previous runner had stopped at second","2005WAS.EVN.regular.comment.csv",39
"WAS200507180",79,"ej,vidrj001,P,wegnm901,Called third strike (slammed helmet) Nationals second baseman Jose Vidro ejected by HP umpire Mark Wegner for slamming helmet to the ground","2005WAS.EVN.regular.comment.csv",40
"WAS200507200",6,"$Byrnes over threw the cutoff and Vidro took off as the ball rolled past him; Gonzalez retrieved the ball and tagged Vidro","2005WAS.EVN.regular.comment.csv",41
"WAS200507200",69,"$Stanton's 1000th major league game; 10th pitcher with 1000","2005WAS.EVN.regular.comment.csv",42
"WAS200507230",60,"ej,garnp001,M,fullt901,Call at 1B Astros Manager Phil Garner ejected by 1B umpire Troy Fullwood","2005WAS.EVN.regular.comment.csv",43
"WAS200507240",65,"Jose Guillen hit on wrist; X-rays negative","2005WAS.EVN.regular.comment.csv",44
"WAS200507240",67,"Nationals out of position players","2005WAS.EVN.regular.comment.csv",45
"WAS200507240",102,"pitcher as pinch hitter","2005WAS.EVN.regular.comment.csv",46
"WAS200507240",107,"pitcher as pinch hitter","2005WAS.EVN.regular.comment.csv",47
"WAS200508030",32,"Dodgers Jason Phillips left the game due to an injured hand/wrist","2005WAS.EVN.regular.comment.csv",48
"WAS200508030",42,"Nationals pitcher Tony Armas left the game due to an injured neck/shoulder","2005WAS.EVN.regular.comment.csv",49
"WAS200508230",27,"Nationals pitcher Tony Armas left the game due to a sore right shoulder","2005WAS.EVN.regular.comment.csv",50
"WAS200508230",32,"off the facing of the upper deck in center field well over the 410 marker","2005WAS.EVN.regular.comment.csv",51
"WAS200508250",58,"Griffey's 40th park to homer in","2005WAS.EVN.regular.comment.csv",52
"WAS200508250",69,"balk called because 1Bman Casey moved away from the bag into the dirt cutout; he was fooled by Shackelford's motion and caught the ball nearly on the grass","2005WAS.EVN.regular.comment.csv",53
"WAS200508280",4,"ej,pujoa001,P,poncl901,Continuing to argue caught stealing Cardinals first baseman Albert Pujols ejected by 1B umpire Larry Poncino; he was not happy with the call on the caught stealing and continued to talk about it after returning to the field on defense","2005WAS.EVN.regular.comment.csv",54
"WAS200508280",44,"Edmonds left after banging his knee on Bennett's shin guard","2005WAS.EVN.regular.comment.csv",55
"WAS200508280",60,"Debut game for Jason Bergmann","2005WAS.EVN.regular.comment.csv",56
"WAS200509020",27,"David Bell's first career grand slam","2005WAS.EVN.regular.comment.csv",57
"WAS200509020",47,"Zimmerman's first career hit; he was drafted out of college in June","2005WAS.EVN.regular.comment.csv",58
"WAS200509030",25,"Johnson left with contusion of the right heel; he is listed as day-to-day","2005WAS.EVN.regular.comment.csv",59
"WAS200509040",58,"the ball landed in the upper deck in section 447","2005WAS.EVN.regular.comment.csv",60
"WAS200509060",1,"Debut game for Darrell Rasner","2005WAS.EVN.regular.comment.csv",61
"WAS200509070",57,"Short's first home run","2005WAS.EVN.regular.comment.csv",62
"WAS200509070",70,"Debut game for Josh Wilson","2005WAS.EVN.regular.comment.csv",63
"WAS200509080",34,"Beckett's first career home run","2005WAS.EVN.regular.comment.csv",64
"WAS200509110",66,"LaRoche was hit on the side of the head by Johnson's line drive","2005WAS.EVN.regular.comment.csv",65
"WAS200509200",25,"about 6 rows into upper deck; #706 of career","2005WAS.EVN.regular.comment.csv",66
"WAS200509210",4,"4th consecutive game with HR for Bonds; #707","2005WAS.EVN.regular.comment.csv",67
"WAS200509210",48,"Schneider left with sore shoulder","2005WAS.EVN.regular.comment.csv",68
