"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"ATL200904110",1,"Debut game for Kenshin Kawakami","2009ATL.EVN.regular.comment.csv",2
"ATL200904120",15,"Nationals left fielder Willie Harris left the game due to an injured chest","2009ATL.EVN.regular.comment.csv",3
"ATL200904120",33,"$Martin Prado called for interference","2009ATL.EVN.regular.comment.csv",4
"ATL200904160",49,"Braves shortstop Yunel Escobar left the game due to an injured chest","2009ATL.EVN.regular.comment.csv",5
"ATL200904290",38,"Cardinals shortstop Brendan Ryan left the game due to an injured leg","2009ATL.EVN.regular.comment.csv",6
"ATL200905020",58,"originally E5, changed next day to S5","2009ATL.EVN.regular.comment.csv",7
"ATL200905030",76,"Astros pitcher Doug Brocail left the game due to an injured leg","2009ATL.EVN.regular.comment.csv",8
"ATL200905200",58,"Braves third baseman Omar Infante left the game due to an injured hand/wrist","2009ATL.EVN.regular.comment.csv",9
"ATL200905210",1,"Debut game for Kris Medlen","2009ATL.EVN.regular.comment.csv",10
"ATL200905210",58,"Debut game for Diory Hernandez","2009ATL.EVN.regular.comment.csv",11
"ATL200906060",68,"ej,camem001,P,hudsm901,Called third strike Brewers center fielder Mike Cameron ejected by HP umpire Marvin Hudson","2009ATL.EVN.regular.comment.csv",12
"ATL200906070",1,"Debut game for Tommy Hanson","2009ATL.EVN.regular.comment.csv",13
"ATL200906090",61,"ej,hillp801,C,eddid901,Call at 1B Pirates First Base Coach Perry Hill ejected by 1B umpire Doug Eddings","2009ATL.EVN.regular.comment.csv",14
"ATL200906100",13,"Pirates pitcher Charlie Morton left the game due to a tight left hamstring","2009ATL.EVN.regular.comment.csv",15
"ATL200906100",49,"replay,6,mccab002,ATL,demud901,ATL02,O,N,I,,H $Brian McCann's fly to CF hit the top of the yellow line on the wall and bounced back onto the field; crew chief Dana DeMuth watched the replay and upheld the call on the field that the ball was in play","2009ATL.EVN.regular.comment.csv",16
"ATL200906110",11,"Debut game for Barbaro Canizares","2009ATL.EVN.regular.comment.csv",17
"ATL200906110",73,"ej,cox-b103,M,knigb901,Call at 1B on Kelly Johnson Braves Manager Bobby Cox ejected by 1B umpire Brian Knight","2009ATL.EVN.regular.comment.csv",18
"ATL200906220",0,"$makeup of June 4 rainout","2009ATL.EVN.regular.comment.csv",19
"ATL200906220",43,"Braves second baseman Kelly Johnson left the game due to an injured leg","2009ATL.EVN.regular.comment.csv",20
"ATL200906240",17,"Braves pitcher Kenshin Kawakami left the game due to an injured neck/shoulder","2009ATL.EVN.regular.comment.csv",21
"ATL200906240",36,"ej,giraj001,M,welkb901,Call at 1B Yankees Manager Joe Girardi ejected by 1B umpire Bill Welke for arguing the call at 1B","2009ATL.EVN.regular.comment.csv",22
"ATL200906260",62,"Braves center fielder Nate McLouth left the game due to an injured leg","2009ATL.EVN.regular.comment.csv",23
"ATL200906280",68,"$Kevin Youkilis got in a run-down and dove back to 1B ahead of the throw","2009ATL.EVN.regular.comment.csv",24
"ATL200907170",40,"Mets left fielder Gary Sheffield left the game due to an injured leg","2009ATL.EVN.regular.comment.csv",25
"ATL200907190",13,"Mets pitcher Fernando Nieve left the game due to an injured leg","2009ATL.EVN.regular.comment.csv",26
"ATL200907210",59,"Braves center fielder Nate McLouth left the game due to an injured back","2009ATL.EVN.regular.comment.csv",27
"ATL200907230",50,"ej,cox-b103,M,kellj901,Called third strike on Escobar Braves Manager Bobby Cox ejected by HP umpire Jeff Kellogg for arguing the called third strike to Escobar, which Cox thought was high","2009ATL.EVN.regular.comment.csv",28
"ATL200907230",59,"Braves pitcher Mike Gonzalez left the game due to a bruised left forearm after being struck by a line drive","2009ATL.EVN.regular.comment.csv",29
"ATL200908020",45,"Dodgers pitcher Chad Billingsley left the game due to an injured leg","2009ATL.EVN.regular.comment.csv",30
"ATL200908110",22,"ej,ecksr801,C,vanol901,Call at 3B $Nationals coach Eckstein ejected by 3B Larry Vanover for arguing form dugout that Morgan was safe at 3rd","2009ATL.EVN.regular.comment.csv",31
"ATL200908110",66,"fan interference","2009ATL.EVN.regular.comment.csv",32
"ATL200908150",40,"$McLouth left the game due to an injured leg","2009ATL.EVN.regular.comment.csv",33
"ATL200908170",66,"Debut game for Reid Gorecki","2009ATL.EVN.regular.comment.csv",34
"ATL200909040",31,"ej,cox-b103,M,gormb901,Batter interference call on throw to 1B $Yunel Escobar hit a liner off Bronson Arroyo's back; Arroyo picked up the ball near the 1B line and threw to 1B; the throw hit Escobar on the shoulder as he reached the bag and he was called out for interfering with the play; Escobar turned his ankle when he stepped on the bag; Braves manager Bobby Cox was ejected by HP umpire Brian Gorman for arguing the call","2009ATL.EVN.regular.comment.csv",35
"ATL200909040",33,"Braves shortstop Yunel Escobar left the game due to an injured ankle","2009ATL.EVN.regular.comment.csv",36
"ATL200909060",88,"$Owings was hit on the side of the helmet; a cut was closed with four stitches and even though there were no indications of concussion, he was not allowed to fly and stayed with family in the Atlanta area","2009ATL.EVN.regular.comment.csv",37
"ATL200909160",22,"Braves pitcher Derek Lowe left the game due to an injured hand/wrist","2009ATL.EVN.regular.comment.csv",38
"ATL200909160",74,"Braves pitcher Mike Gonzalez left the game due to an injured back","2009ATL.EVN.regular.comment.csv",39
"ATL200909180",15,"$Phillies catcher Carlos Ruiz strained his left wrist making the tag and left in 6th","2009ATL.EVN.regular.comment.csv",40
"ATL200909180",15,"$Yunel Escobar removed for not hustling on groundout in first","2009ATL.EVN.regular.comment.csv",41
"ATL200909180",28,"$Happ left as precaution after grimacing while covering first on grounder by McLouth in 3rd","2009ATL.EVN.regular.comment.csv",42
"ATL200909190",13,"$Martinez injured neck swinging at curve ball for strike 3. Left game after 3rd inning","2009ATL.EVN.regular.comment.csv",43
"ATL200909200",3,"ej,victs001,P,fairc901,Call at 2B on steal attempt Phillies center fielder Shane Victorino ejected by 2B umpire Chad Fairchild for arguing the caught stealing to end the first inning; he was shocked at the call and threw his helmet down; then after Fairchild started walking out to the outfield grass, Victorino made more comments to get tossed","2009ATL.EVN.regular.comment.csv",44
