"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID","FILENAME_TX","LINE_NUMBER_CT"
"BSN192005010",4,0,"hoodw101",0,5,12,"myerh102",8,29,"1920BSN.EVN.regular.sub.csv",2
"BSN192005010",4,1,"hoodw101",0,5,8,"hoodw101",12,31,"1920BSN.EVN.regular.sub.csv",3
"BSN192005010",7,1,"ellir104",0,8,2,"kruee101",2,58,"1920BSN.EVN.regular.sub.csv",4
"BSN192005010",9,1,"chril103",1,8,11,"oneim102",2,74,"1920BSN.EVN.regular.sub.csv",5
"BSN192005010",10,0,"gowdh101",1,8,2,"chril103",11,78,"1920BSN.EVN.regular.sub.csv",6
"BSN192006020",4,1,"hubbb101",0,9,1,"tonef101",1,28,"1920BSN.EVN.regular.sub.csv",7
"BSN192006020",7,0,"mccal102",0,9,11,"hubbb101",1,55,"1920BSN.EVN.regular.sub.csv",8
"BSN192006020",7,1,"wintj101",0,9,1,"mccal102",11,57,"1920BSN.EVN.regular.sub.csv",9
"BSN192006020",9,0,"kingl103",0,6,11,"sicke101",5,76,"1920BSN.EVN.regular.sub.csv",10
"BSN192006032",1,0,"hearb102",1,9,1,"rudod101",1,6,"1920BSN.EVN.regular.sub.csv",11
"BSN192006032",3,0,"kingl103",0,5,11,"kaufb101",8,23,"1920BSN.EVN.regular.sub.csv",12
"BSN192006032",3,1,"kingl103",0,5,8,"kingl103",11,27,"1920BSN.EVN.regular.sub.csv",13
"BSN192006032",8,0,"statj101",0,1,12,"burng101",7,71,"1920BSN.EVN.regular.sub.csv",14
"BSN192006032",8,1,"statj101",0,1,7,"statj101",12,73,"1920BSN.EVN.regular.sub.csv",15
"BSN192006032",9,1,"rawlj101",1,9,11,"hearb102",1,84,"1920BSN.EVN.regular.sub.csv",16
"BSN192006040",5,1,"chril103",1,3,11,"mannl101",7,54,"1920BSN.EVN.regular.sub.csv",17
"BSN192006040",6,0,"chril103",1,3,7,"chril103",11,59,"1920BSN.EVN.regular.sub.csv",18
"BSN192006040",6,0,"fordh101",1,7,6,"marar101",6,59,"1920BSN.EVN.regular.sub.csv",19
"BSN192006040",6,0,"rawlj101",1,2,4,"pickc103",4,59,"1920BSN.EVN.regular.sub.csv",20
"BSN192006040",8,1,"hubbb101",0,9,1,"dougp101",1,78,"1920BSN.EVN.regular.sub.csv",21
"BSN192006090",8,1,"eayre101",1,9,11,"oescj101",1,77,"1920BSN.EVN.regular.sub.csv",22
"BSN192006090",9,0,"filld101",1,9,1,"eayre101",11,78,"1920BSN.EVN.regular.sub.csv",23
"BSN192006090",10,1,"bailg101",1,8,12,"gowdh101",2,96,"1920BSN.EVN.regular.sub.csv",24
"BSN192006090",10,1,"sullj105",1,9,11,"filld101",1,96,"1920BSN.EVN.regular.sub.csv",25
"BSN192006090",10,1,"hamie101",0,9,1,"adamb104",1,96,"1920BSN.EVN.regular.sub.csv",26
"BSN192006090",10,1,"fordh101",1,1,11,"power101",8,97,"1920BSN.EVN.regular.sub.csv",27
"BSN192006090",10,1,"wilsa102",1,2,11,"pickc103",4,98,"1920BSN.EVN.regular.sub.csv",28
"BSN192006090",10,1,"oneim102",1,3,11,"chril103",7,99,"1920BSN.EVN.regular.sub.csv",29
"BSN192006110",7,1,"wilsa102",1,1,11,"power101",8,55,"1920BSN.EVN.regular.sub.csv",30
"BSN192006110",8,0,"chril103",1,1,7,"wilsa102",11,56,"1920BSN.EVN.regular.sub.csv",31
"BSN192006110",8,0,"bailg101",1,3,8,"bailg101",7,56,"1920BSN.EVN.regular.sub.csv",32
"BSN192006120",7,1,"eayre101",1,9,11,"mcquh101",1,61,"1920BSN.EVN.regular.sub.csv",33
"BSN192006120",8,0,"oescj101",1,9,1,"eayre101",11,63,"1920BSN.EVN.regular.sub.csv",34
"BSN192006140",8,0,"fribb101",0,8,12,"paskd101",8,68,"1920BSN.EVN.regular.sub.csv",35
"BSN192006140",8,1,"fribb101",0,8,8,"fribb101",12,70,"1920BSN.EVN.regular.sub.csv",36
"BSN192006140",8,1,"eayre101",1,9,11,"scotj101",1,70,"1920BSN.EVN.regular.sub.csv",37
"BSN192006140",9,0,"eayre101",1,9,1,"eayre101",11,73,"1920BSN.EVN.regular.sub.csv",38
"BSN192006220",7,1,"chril103",1,8,11,"gowdh101",2,60,"1920BSN.EVN.regular.sub.csv",39
"BSN192006220",8,0,"oneim102",1,8,2,"chril103",11,61,"1920BSN.EVN.regular.sub.csv",40
"BSN192006230",1,1,"sherb101",0,9,1,"doakb101",1,9,"1920BSN.EVN.regular.sub.csv",41
"BSN192006230",2,1,"nortl101",0,9,1,"sherb101",1,16,"1920BSN.EVN.regular.sub.csv",42
"BSN192006230",4,0,"smitj106",0,7,11,"lavad101",6,32,"1920BSN.EVN.regular.sub.csv",43
"BSN192006230",4,1,"janvh101",0,7,6,"smitj106",11,33,"1920BSN.EVN.regular.sub.csv",44
"BSN192006230",8,0,"mchea101",0,9,11,"nortl101",1,59,"1920BSN.EVN.regular.sub.csv",45
"BSN192006230",8,1,"may-j102",0,9,1,"mchea101",11,64,"1920BSN.EVN.regular.sub.csv",46
"BSN192006230",9,0,"clemv101",0,9,11,"may-j102",1,71,"1920BSN.EVN.regular.sub.csv",47
"BSN192006240",7,0,"smitj106",0,9,11,"schuf102",1,56,"1920BSN.EVN.regular.sub.csv",48
"BSN192006240",7,1,"goodm102",0,9,1,"smitj106",11,64,"1920BSN.EVN.regular.sub.csv",49
"BSN192006240",7,1,"cruiw101",1,4,11,"sullj105",9,66,"1920BSN.EVN.regular.sub.csv",50
"BSN192006240",8,0,"cruiw101",1,4,9,"cruiw101",11,67,"1920BSN.EVN.regular.sub.csv",51
"BSN192006240",8,1,"eayre101",1,9,11,"mcquh101",1,74,"1920BSN.EVN.regular.sub.csv",52
"BSN192006240",8,1,"fordh101",1,8,12,"gowdh101",2,74,"1920BSN.EVN.regular.sub.csv",53
"BSN192006240",9,0,"oneim102",1,8,2,"fordh101",12,75,"1920BSN.EVN.regular.sub.csv",54
"BSN192006240",9,0,"eayre101",1,9,1,"eayre101",11,75,"1920BSN.EVN.regular.sub.csv",55
"BSN192006240",9,0,"mchea101",0,2,11,"heatc101",8,76,"1920BSN.EVN.regular.sub.csv",56
"BSN192006240",9,1,"mchea101",0,2,8,"mchea101",11,79,"1920BSN.EVN.regular.sub.csv",57
"BSN192006251",1,0,"hearb102",1,9,1,"filld101",1,4,"1920BSN.EVN.regular.sub.csv",58
"BSN192006251",7,0,"neisb101",0,3,11,"grift102",9,58,"1920BSN.EVN.regular.sub.csv",59
"BSN192006251",7,1,"neisb101",0,3,9,"neisb101",11,60,"1920BSN.EVN.regular.sub.csv",60
"BSN192006251",8,0,"fordh101",1,7,6,"marar101",6,63,"1920BSN.EVN.regular.sub.csv",61
"BSN192006251",9,1,"chril103",1,9,11,"hearb102",1,76,"1920BSN.EVN.regular.sub.csv",62
"BSN192006252",7,1,"chril103",1,8,11,"oneim102",2,54,"1920BSN.EVN.regular.sub.csv",63
"BSN192006252",8,0,"gowdh101",1,8,2,"chril103",11,57,"1920BSN.EVN.regular.sub.csv",64
"BSN192006261",7,1,"mannl101",1,2,11,"pickc103",4,57,"1920BSN.EVN.regular.sub.csv",65
"BSN192006261",8,0,"fordh101",1,2,4,"mannl101",11,58,"1920BSN.EVN.regular.sub.csv",66
"BSN192006261",8,0,"mitcc102",0,9,11,"smits102",1,59,"1920BSN.EVN.regular.sub.csv",67
"BSN192006261",8,1,"miljj101",0,9,1,"mitcc102",11,61,"1920BSN.EVN.regular.sub.csv",68
"BSN192006262",6,1,"miljj101",0,9,1,"grimb101",1,54,"1920BSN.EVN.regular.sub.csv",69
"BSN192006262",7,1,"neisb101",0,4,7,"wheaz101",7,61,"1920BSN.EVN.regular.sub.csv",70
"BSN192006262",7,1,"ellir104",0,8,2,"millo103",2,61,"1920BSN.EVN.regular.sub.csv",71
"BSN192006280",7,1,"chril103",1,8,11,"gowdh101",2,52,"1920BSN.EVN.regular.sub.csv",72
"BSN192006280",8,0,"oneim102",1,8,2,"chril103",11,54,"1920BSN.EVN.regular.sub.csv",73
"BSN192006290",7,0,"mitcc102",0,9,11,"cadol101",1,61,"1920BSN.EVN.regular.sub.csv",74
"BSN192006290",7,1,"mohag101",0,9,1,"mitcc102",11,65,"1920BSN.EVN.regular.sub.csv",75
"BSN192006290",9,0,"schmr101",0,9,11,"mohag101",1,83,"1920BSN.EVN.regular.sub.csv",76
"BSN192006290",9,0,"neisb101",0,3,11,"grift102",9,86,"1920BSN.EVN.regular.sub.csv",77
"BSN192007060",5,0,"chril103",1,2,4,"marar101",6,31,"1920BSN.EVN.regular.sub.csv",78
"BSN192007060",5,0,"fordh101",1,7,6,"fordh101",4,31,"1920BSN.EVN.regular.sub.csv",79
"BSN192007060",8,1,"oneim102",1,9,11,"filld101",1,61,"1920BSN.EVN.regular.sub.csv",80
