"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"ARI201403220",0,"$Game played at Sydney Cricket Ground, Sydney, Australia; the first MLB game played south of the equator; 14 minute rain delay before start of game","2014ARI.EVN.regular.comment.csv",2
"ARI201403230",0,"$Game played at Sydney Cricket Ground, Sydney, Australia","2014ARI.EVN.regular.comment.csv",3
"ARI201403310",0,"Debut for umpire Pat Hoberg","2014ARI.EVN.regular.comment.csv",4
"ARI201404010",36,"replay,4,parrg001,ARI,hallt901,PHO01,,N,M,SFN,A $the Giants attempted to pick off A.J. Pollock at 1B; Giants manager Bruce Bochy challenged the ruling, which was confirmed","2014ARI.EVN.regular.comment.csv",5
"ARI201404010",38,"$after a controversial call at HP, Giants manager Bruce Bochy could not challenge since he had used his one challenge","2014ARI.EVN.regular.comment.csv",6
"ARI201404130",61,"originally scored as E6, changed to single on 04-22-2014","2014ARI.EVN.regular.comment.csv",7
"ARI201404140",51,"Mets center fielder Curtis Granderson left the game due to an injured hand","2014ARI.EVN.regular.comment.csv",8
"ARI201404140",58,"Mets center fielder Juan Lagares left the game due to an injured leg","2014ARI.EVN.regular.comment.csv",9
"ARI201404150",45,"replay,5,polla001,ARI,laynj901,PHO01,,Y,M,ARI,C $D-Backs manager Kirk Gibson challenged the call at 1B when A.J. Pollock was called out; the ruling was overturned by replay","2014ARI.EVN.regular.comment.csv",10
"ARI201404150",50,"Mets pitcher Jenrry Mejia left the game due to an injured hand","2014ARI.EVN.regular.comment.csv",11
"ARI201404250",56,"replay,7,gwynt002,PHI,davib902,PHO01,,Y,M,PHI,A $when Cody Asche was called out at 2B after rounding the bag too far, Phillies manager Ryne Sandberg challenged the ruling; it was overturned by replay","2014ARI.EVN.regular.comment.csv",12
"ARI201404260",85,"replay,9,goldp001,ARI,davib902,PHO01,,Y,M,PHI,A $when Martin Prado was called safe at 2B, Phillies manager Ryne Sandberg challenged the ruling, saying Prado came off the bag; the ruling was overturned by replay","2014ARI.EVN.regular.comment.csv",13
"ARI201404290",53,"Rockies pitcher Tyler Chatwood left the game due to an injured elbow","2014ARI.EVN.regular.comment.csv",14
"ARI201404300",13,"$Jordan Pacheco out on appeal for leaving 3B too soon","2014ARI.EVN.regular.comment.csv",15
