"TBA200204030",87,"Debut game for Jeff Farnsworth"FILENAME_TX","LINE_NUMBER_CT"

"TBA200204040",28,"Debut game for Terry Pearson"2002TBA.EVA.regular.comment.csv",2

"TBA200204040",50,"Debut game for Felix Escalona"2002TBA.EVA.regular.comment.csv",3

"TBA200204040",64,"Debut game for Steven Kent"2002TBA.EVA.regular.comment.csv",4

"TBA200204040",74,"Debut game for Jorge Sosa"2002TBA.EVA.regular.comment.csv",5

"TBA200204120",41,"Debut game for Justin Miller"2002TBA.EVA.regular.comment.csv",6

"TBA200204230",62,"ej,vaugg001,P,welkb901,Called third strike Greg Vaughn ejected by HP umpire Bill Welke"2002TBA.EVA.regular.comment.csv",7

"TBA200205050",12,"$Trot Nixon swung and missed a pitch and let the bat fly towards pitcher Ryan Rupe"2002TBA.EVA.regular.comment.csv",8

"TBA200205050",29,"$both teams warned by HP umpire Dan Iassogna"2002TBA.EVA.regular.comment.csv",9

"TBA200205110",76,"$great dive, almost caught bunt pop"2002TBA.EVA.regular.comment.csv",10

"TBA200205120",33,"originally scored as SH, changed two days later"2002TBA.EVA.regular.comment.csv",11

"TBA200205280",58,"ej,pinil001,M,shulj901,Pointing out replays on video board $Mariners manager Piniella ejected by HP umpire Shulock for complaining that replays were being shown on scoreboard; Piniella kicked dirt over the plate, covering it"2002TBA.EVA.regular.comment.csv",12

"TBA200205290",68,"ej,mcrah001,M,everm901,Balls and strikes $Devil Rays manager McRae ejected by HP umpire Everitt at end of 8th for arguing balls and strikes calls to Grieve"2002TBA.EVA.regular.comment.csv",13

"TBA200205300",89,"5 man infield"2002TBA.EVA.regular.comment.csv",14

"TBA200205310",65,"umpchange,6,umphome,emmep901 umpchange,6,ump2b,(None) $the pitch deflected off the catcher and hit HP umpire Steve Rippley on the left temple, suffering a non-displaced fracture"2002TBA.EVA.regular.comment.csv",15

"TBA200206090",4,"Winn homers on his birthday!"2002TBA.EVA.regular.comment.csv",16

"TBA200206090",59,"great play by Matos after Jimenez collides with bullpen catcher"2002TBA.EVA.regular.comment.csv",17

"TBA200207140",65,"apparently no assists"2002TBA.EVA.regular.comment.csv",18

"TBA200207160",51,"originally scored E6"2002TBA.EVA.regular.comment.csv",19

"TBA200207180",81,"ej,mcrah001,M,marqa901,Intentional HBP ej,yan-e001,P,marqa901,Intentional HBP $Pitcher Yan and Devil Rays manager McRae ejected by HP umpire Marquez after intentional hit batter"2002TBA.EVA.regular.comment.csv",20

"TBA200207290",47,"originally FC3, changed to single next day"2002TBA.EVA.regular.comment.csv",21

"TBA200207300",1,"Debut game for John Stephens"2002TBA.EVA.regular.comment.csv",22

"TBA200208040",46,"second consecutive game in which Thomas was thrown out at home by Conti trying to score from 2B"2002TBA.EVA.regular.comment.csv",23

"TBA200208150",1,"Debut game for Covelli Crisp"2002TBA.EVA.regular.comment.csv",24

"TBA200208180",83,"Sheets injured his left shin in a collision with Brent Abernathy"2002TBA.EVA.regular.comment.csv",25

"TBA200209070",82,"ej,parkc002,P,wintm901,Balls and strikes Pitcher Park ejected by HP umpire Winters for arguing balls and strikes after he was removed from game"2002TBA.EVA.regular.comment.csv",26

"TBA200209090",60,"ej,littg801,M,crawj901,Intentional HBP by Derek Lowe ej,lowed001,P,crawj901,Intentional HBP Derek Lowe and Red Sox Manager Grady Little ejected by HP umpire Jerry Crawford; Lowe said it was not on purpose but Crawford said 'he hit the same guy on successive pitches'"2002TBA.EVA.regular.comment.csv",27

"TBA200209100",58,"Debut game for Freddy Sanchez"2002TBA.EVA.regular.comment.csv",28

"TBA200209100",63,"box scores all clear on the scoring, no details"2002TBA.EVA.regular.comment.csv",29

"TBA200209100",65,"ej,gardl001,P,gormb901,Intentional HBP ej,mcrah001,M,gormb901,Intentional HBP Lee Gardner and Devil Rays Manager Hal McRae ejected by HP umpire Brian Gorman"2002TBA.EVA.regular.comment.csv",30

"TBA200209100",78,"Debut game for Joshua Hancock"2002TBA.EVA.regular.comment.csv",31

"TBA200209120",43,"$second pitch high & inside to Garciaparra; Hollowell warned teams"2002TBA.EVA.regular.comment.csv",32

"TBA200209170",60,"$Jeter hit on hand, left next inning"2002TBA.EVA.regular.comment.csv",33

"TBA200209180",21,"$Spencer left with aggravated left hamstring"2002TBA.EVA.regular.comment.csv",34

"TBA200209200",62,"After groundout, Woodward in rundown, but returned safely to first when catcher dropped throw"2002TBA.EVA.regular.comment.csv",35

