"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID"FILENAME_TX","LINE_NUMBER_CT"

"TOR198510080",3,1,"farrs001",0,0,1,"leibc001",1,251985ALCS.EVE.post.sub.csv",2

"TOR198510080",3,1,"mullr001",1,7,11,"iorgg001",5,251985ALCS.EVE.post.sub.csv",3

"TOR198510080",4,0,"mullr001",1,7,5,"mullr001",11,301985ALCS.EVE.post.sub.csv",4

"TOR198510080",5,1,"gubim001",0,0,1,"farrs001",1,421985ALCS.EVE.post.sub.csv",5

"TOR198510080",8,0,"iorgd001",0,9,11,"bianb001",6,601985ALCS.EVE.post.sub.csv",6

"TOR198510080",8,0,"conco001",0,9,12,"iorgd001",11,611985ALCS.EVE.post.sub.csv",7

"TOR198510080",8,1,"conco001",0,9,6,"conco001",12,621985ALCS.EVE.post.sub.csv",8

"TOR198510080",8,1,"jackd001",0,0,1,"gubim001",1,621985ALCS.EVE.post.sub.csv",9

"TOR198510080",8,1,"lee-m001",1,1,12,"garcd001",4,651985ALCS.EVE.post.sub.csv",10

"TOR198510080",9,0,"lee-m001",1,1,4,"lee-m001",12,671985ALCS.EVE.post.sub.csv",11

"TOR198510080",9,0,"henkt001",1,0,1,"stied001",1,671985ALCS.EVE.post.sub.csv",12

"TOR198510090",4,0,"lampd001",1,0,1,"key-j001",1,281985ALCS.EVE.post.sub.csv",13

"TOR198510090",6,1,"thorl001",1,4,12,"johnc001",10,491985ALCS.EVE.post.sub.csv",14

"TOR198510090",8,0,"laveg001",1,0,1,"lampd001",1,571985ALCS.EVE.post.sub.csv",15

"TOR198510090",8,0,"henkt001",1,0,1,"laveg001",1,581985ALCS.EVE.post.sub.csv",16

"TOR198510090",8,1,"quisd001",0,0,1,"blacb001",1,621985ALCS.EVE.post.sub.csv",17

"TOR198510090",8,1,"oliva001",1,4,11,"thorl001",10,661985ALCS.EVE.post.sub.csv",18

"TOR198510090",9,0,"sherp001",0,7,11,"motld001",9,671985ALCS.EVE.post.sub.csv",19

