GAME_ID,EVENT_ID,COMMENT_TX
"SLA194904190",0,"Debut for umpire Jim Honochick"
"SLA194905011",54,"DIFF: K charged to Goldsberry"
"SLA194905030",1,"Line drive off of Garver's right wrist to Pellagrini knocks Garver out of game"
"SLA194905030",30,"Pellagrini drops line drive for error"
"SLA194905082",72,"$game called for darkness"
"SLA194905100",26,"$Red Embree called out on appeal for missing 2B on apparent single by Bob Dillinger"
"SLA194905100",68,"$onto the pavillion roof"
"SLA194906040",24,"$Eddie Pellagrini dislocated his left shoulder diving for ball"
"SLA194906040",41,"20 minute rain delay"
"SLA194906090",8,"Graham homered onto the pavillion roof on the first pitch."
"SLA194906090",39,"Priddy doubled off the wall."
"SLA194906090",45,"DWS: pbp account ends here, rest deduced"
"SLA194907060",61,"$Advance to second after fly clearly described in paper"
"SLA194907100",60,"These plays were washed out play,7,0,hegaj101,??,,D7 play,7,0,fellb101,??,,FC1.2X3(15) play,7,0,mitcd101,??,,S4.1-2 play,7,0,boonr101,??,,8 play,7,0,vernm101,??,,W.2-3;1-2 play,7,0,dobyl101,??,,9 play,7,1,sullj104,??,,NP sub,lehnp101,'Paul Lehner',1,8,11 play,7,1,lehnp101,??,,8 Game called for rain in the bottom of the seventh and the statistics reverted to the end of the sixth"
"SLA194907140",9,"Pellagrini goes deep in the hole to get smash and throw out Joe D."
"SLA194907140",20,"Started to drizzle slightly"
"SLA194907140",36,"Kryhoski stopped at third after Kokos threw home, then Coleman ran to second, was safe on Lollar's low throw allowing Kryhoski to score, and Coleman was out trying to get back to second"
"SLA194907150",44,"Short WP, Kryhoski called out, safe, Garver dropped ball"
"SLA194907160",8,"$the throw struck Jerry Priddy"
"SLA194907160",47,"$game called after a 40-minute rain delay; the ground crew had great difficulty covering the infield, leaving half uncovered"
"SLA194908230",28,"$Dick Kokos tapped the ball down the 1B line and backpedalled to avoid Billy Hitchcock's tag; Hitchcock dropped the ball as he reached to tag Kokos, and the ball rolled 20 feet away"
"SLA194908230",43,"$infield shifted for Ted Williams"
"SLA194908230",71,"$onto the pavillion roof"
"SLA194909010",6,"First MLB appearance for Fenton Mole"
"SLA194909010",54,"End of NY Sun play-by-play, rest is deduced"
"SLA194909010",63,"Coleman falls on low throw from Johnson and Dillinger tries to score"
"SLA194909010",69,"Moss hits grounder down 3B line into LF called fair by 3B ump and foul by HP ump and has to bat again getting a single into left"
"SLA194904190",0,"Debut for umpire Jim Honochick"
"SLA194905011",54,"DIFF: K charged to Goldsberry"
"SLA194905030",1,"Line drive off of Garver's right wrist to Pellagrini knocks Garver out of game"
"SLA194905030",30,"Pellagrini drops line drive for error"
"SLA194905082",72,"$game called for darkness"
"SLA194905100",26,"$Red Embree called out on appeal for missing 2B on apparent single by Bob Dillinger"
"SLA194905100",68,"$onto the pavillion roof"
"SLA194906040",24,"$Eddie Pellagrini dislocated his left shoulder diving for ball"
"SLA194906040",41,"20 minute rain delay"
"SLA194906090",8,"Graham homered onto the pavillion roof on the first pitch."
"SLA194906090",39,"Priddy doubled off the wall."
"SLA194906090",45,"DWS: pbp account ends here, rest deduced"
"SLA194907060",61,"$Advance to second after fly clearly described in paper"
"SLA194907100",60,"These plays were washed out play,7,0,hegaj101,??,,D7 play,7,0,fellb101,??,,FC1.2X3(15) play,7,0,mitcd101,??,,S4.1-2 play,7,0,boonr101,??,,8 play,7,0,vernm101,??,,W.2-3;1-2 play,7,0,dobyl101,??,,9 play,7,1,sullj104,??,,NP sub,lehnp101,'Paul Lehner',1,8,11 play,7,1,lehnp101,??,,8 Game called for rain in the bottom of the seventh and the statistics reverted to the end of the sixth"
"SLA194907140",9,"Pellagrini goes deep in the hole to get smash and throw out Joe D."
"SLA194907140",20,"Started to drizzle slightly"
"SLA194907140",36,"Kryhoski stopped at third after Kokos threw home, then Coleman ran to second, was safe on Lollar's low throw allowing Kryhoski to score, and Coleman was out trying to get back to second"
"SLA194907150",44,"Short WP, Kryhoski called out, safe, Garver dropped ball"
"SLA194907160",8,"$the throw struck Jerry Priddy"
"SLA194907160",47,"$game called after a 40-minute rain delay; the ground crew had great difficulty covering the infield, leaving half uncovered"
"SLA194908230",28,"$Dick Kokos tapped the ball down the 1B line and backpedalled to avoid Billy Hitchcock's tag; Hitchcock dropped the ball as he reached to tag Kokos, and the ball rolled 20 feet away"
"SLA194908230",43,"$infield shifted for Ted Williams"
"SLA194908230",71,"$onto the pavillion roof"
"SLA194909010",6,"First MLB appearance for Fenton Mole"
"SLA194909010",54,"End of NY Sun play-by-play, rest is deduced"
"SLA194909010",63,"Coleman falls on low throw from Johnson and Dillinger tries to score"
"SLA194909010",69,"Moss hits grounder down 3B line into LF called fair by 3B ump and foul by HP ump and has to bat again getting a single into left"
"SLA194910022",49,"$Game called for darkness"
