GAME_ID,EVENT_ID,COMMENT_TX
"NYN200610120",12,"$Cliff Floyd left the game due to an injured left Achilles tendon"
"NYN200610120",43,"$the fifth HR for Carlos Beltran in LCS play vs. the Cardinals (8 games)"
"NYN200610130",64,"$Shawn Green jumped for the ball at the wall; it hit his glove and caromed off the very top of the wall back onto the field"
"SLN200610140",20,"$hard shot off Steve Trachsel's right leg that caromed into LF; he left with a bruised thigh"
"SLN200610170",23,"$delay of several minutes as grounds crew replaced the first base bag; this was part of the normal base replacement during the game but they could not get the bag out of the ground"
"NYN200610190",0,"$steady drizzle for most of game, raining harder from 7th inning on"
"NYN200610190",44,"$tremendous catch by Endy Chavez well over wall, ball nearly came out of glove as he landed; Jim Edmonds had rounded 2B and was easily doubled off 1B"
"NYN200610120",12,"$Cliff Floyd left the game due to an injured left Achilles tendon"
"NYN200610120",43,"$the fifth HR for Carlos Beltran in LCS play vs. the Cardinals (8 games)"
"NYN200610130",64,"$Shawn Green jumped for the ball at the wall; it hit his glove and caromed off the very top of the wall back onto the field"
"SLN200610140",20,"$hard shot off Steve Trachsel's right leg that caromed into LF; he left with a bruised thigh"
"SLN200610170",23,"$delay of several minutes as grounds crew replaced the first base bag; this was part of the normal base replacement during the game but they could not get the bag out of the ground"
"NYN200610190",0,"$steady drizzle for most of game, raining harder from 7th inning on"
"NYN200610190",44,"$tremendous catch by Endy Chavez well over wall, ball nearly came out of glove as he landed; Jim Edmonds had rounded 2B and was easily doubled off 1B"
