"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"NYA201710030",20,"$Buxton slammed hard into fence making catch, left game two innings later","2017ALWC.EVE.post.comment.csv",2
"NYA201710030",38,"$Byron Buxton left with injured back","2017ALWC.EVE.post.comment.csv",3
