"SLN192610050",26,"30 minute rain delay"FILENAME_TX","LINE_NUMBER_CT"

"SLN192610060",30,"$Taylor Douthit and Chick Hafey collided"1926WS.EVE.post.comment.csv",2

"SLN192610070",39,"$Chick Hafey lost the ball in the sun"1926WS.EVE.post.comment.csv",3

"NYA192610090",54,"$Bob Meusel lost the ball in the sun"1926WS.EVE.post.comment.csv",4

