GAME_ID,EVENT_ID,COMMENT_TX
"OAK197404130",58,"Debut game for Leon Hooten"
"OAK197405040",70,"Debut game for Champ Summers"
"OAK197405051",39,"ej,klins101,P,frana901,Balk call Steve Kline ejected by HP umpire Art Frantz"
"OAK197405110",44,"Reggie Jackson pulled his hamstring sliding into 3B"
"OAK197405110",47,"$Dal Maxvill spiked on his left leg by a sliding Tony Oliva; 20 stitches"
"OAK197405120",20,"Debut game for Gaylen Pitts"
"OAK197405141",50,"370' HR"
"OAK197406160",74,"$Bill North fell after catching the fly ball to deep LCF allowing Bobby Murcer to score from 2B"
"OAK197406170",13,"$Sal Bando let pop bunt fall"
"OAK197406200",67,"365' HR"
"OAK197406230",21,"John Mayberry pulled up lame between 2B and 3B"
"OAK197407050",67,"Debut game for Claudell Washington"
"OAK197407281",4,"$Bill North doubled to LF; out on appeal for missing 1B"
"OAK197407281",38,"Bert Campaneris injured ankle"
"OAK197407300",73,"ej,sundj001,P,kunkb101,Unknown reason Jim Sundberg ejected by HP umpire Bill Kunkel"
"OAK197408200",65,"Debut game for Bill Castro"
"OAK197409060",84,"$attempted squeeze but Claudell Washington held 3B"
"OAK197409091",7,"umpchange,2,ump2b,(None) $2B umpire Art Frantz left at end of first due to illness"
"OAK197409091",44,"$Bill North rounded 2B too far"
"OAK197409092",10,"420' HR"
"OAK197409092",24,"400' HR"
"OAK197404130",58,"Debut game for Leon Hooten"
"OAK197405040",70,"Debut game for Champ Summers"
"OAK197405051",39,"ej,klins101,P,frana901,Balk call Steve Kline ejected by HP umpire Art Frantz"
"OAK197405110",44,"Reggie Jackson pulled his hamstring sliding into 3B"
"OAK197405110",47,"$Dal Maxvill spiked on his left leg by a sliding Tony Oliva; 20 stitches"
"OAK197405120",20,"Debut game for Gaylen Pitts"
"OAK197405141",50,"370' HR"
"OAK197406160",74,"$Bill North fell after catching the fly ball to deep LCF allowing Bobby Murcer to score from 2B"
"OAK197406170",13,"$Sal Bando let pop bunt fall"
"OAK197406200",67,"365' HR"
"OAK197406230",21,"John Mayberry pulled up lame between 2B and 3B"
"OAK197407050",67,"Debut game for Claudell Washington"
"OAK197407281",4,"$Bill North doubled to LF; out on appeal for missing 1B"
"OAK197407281",38,"Bert Campaneris injured ankle"
"OAK197407300",73,"ej,sundj001,P,kunkb101,Unknown reason Jim Sundberg ejected by HP umpire Bill Kunkel"
"OAK197408200",65,"Debut game for Bill Castro"
"OAK197409060",84,"$attempted squeeze but Claudell Washington held 3B"
"OAK197409091",7,"umpchange,2,ump2b,(None) $2B umpire Art Frantz left at end of first due to illness"
"OAK197409091",44,"$Bill North rounded 2B too far"
"OAK197409092",10,"420' HR"
"OAK197409092",24,"400' HR"
