"CHN191707030",50,"Deflected by Demaree"
"CHN191707270",4,"Hit and run."
"CHN191707270",50,"Bunted over Merkle's head."
"CHN191707270",68,"Bottom of ninth from 7/28 Chicago Tribune."
"CHN191707280",27,"Over the fence."
"CHN191707280",55,"Herzog interfered with Wortman who was awarded third."
"CHN191707280",59,"Remainder of game from 7/29 Chicago Tribune."
"CHN191707280",72,"Not certain when Wilson entered game."
"CHN191707300",15,"Allen had pitched 10 straight balls"
"CHN191707300",21,"Over Wortman"
"CHN191707300",31,"Doyle: leaping stop of high bounder"
"CHN191707300",42,"Past Wortman"
"CHN191707300",43,"Doyle tagged Maranville"
"CHN191707300",46,"Over Konetchy"
"CHN191707300",60,"Infield hit"
"CHN191707300",63,"Deflected by Demaree"
"CHN191707311",0,"Hot"
"CHN191707311",3,"SB while Douglas held ball"
"CHN191707311",7,"Off Rudolph's bare hand"
"CHN191707311",8,"Over RF screen"
"CHN191707311",23,"Rudolph knocked it down"
"CHN191707311",26,"Low throw"
"CHN191707311",29,"Maranville: took a hit away"
"CHN191707311",42,"Wolter lost it in the sun"
"CHN191707311",47,"ej,marar101,P,brank101,Call at 3B $Maranville ejected by base umpore Bransfield for arguing that Williams was out returning to 3rd on failed steal"
"CHN191707311",48,"Another attempted double steal"
"CHN191707311",60,"Past Smith"
"CHN191707311",78,"Through Driscoll"
"CHN191708021",2,"Bounced over Wortman"
"CHN191708021",3,"Past Merkle"
"CHN191708021",4,"Bad hopper to Doyle"
"CHN191708021",24,"Past Smith"
"CHN191708021",26,"Rehg missed it after a hard run"
"CHN191708021",32,"To LCF bleachers"
"CHN191708021",47,"Past Deal"
"CHN191708021",52,"Dropped between Powell and Rehg"
"CHN191708021",53,"Hit on the arm as Merkle tried to steal"
"CHN191708021",54,"Rolled through Kelly UR per EBN"
"CHN191708030",26,"Past Deal"
"CHN191708030",46,"Williams' 7th straight hit off Alexander"
"CHN191708030",56,"Attempted double steal"
"CHN191708030",64,"Off Stock's glove"
"CHN191708040",63,"pbp account ends here, rest deduced"
"CHN191708060",12,"Infield hit"
"CHN191708060",21,"Paskert did not slide and kneed Wilson in the nose"
"CHN191708060",60,"Evers: great play"
"CHN191708090",54,"Into the stands."
"CHN191708090",72,"Remainder of game derived from Retrosheet box score."
"CHN191708110",8,"Hit and run."
"CHN191708110",64,"ej,mitcc102,P,quige901,Balls and strikes $Dodgers Mitchell, not in game, ejected by HP umpire Quigley for arguing balls and strikes"
"CHN191708110",80,"Remainder of game from 8/12 Brooklyn Eagle."
"CHN191708140",61,"Zeider covered home."
"CHN191709040",43,"E4 per Retrosheet box score?"
"CHN191709040",64,"Remainder of game from 9/5 Chicago Tribune."
"CHN191709050",40,"Zeider sent to bench from third base coach's box for arguing Williams hit by pitch."
"CHN191709050",45,"Betzel sent to bench by Harrison."
"CHN191709050",69,"Remainder of game from 9/6 Chicago Tribune."
"CHN191709111",13,"UR per EBN"
"CHN191709111",14,"Tagged out"
"CHN191709111",53,"Past Chase"
"CHN191709111",56,"Off Chase"
"CHN191709111",59,"Hit on the hand"
"CHN191709111",68,"Roush: clever catch off the grass"
"CHN191709120",7,"A foul by Marriott hit Doyle on the back of the head while on the Cub bench; he was taken to the clubhouse."
"CHN191709120",14,"Over RF wall"
"CHN191709120",17,"Over RCF wall"
"CHN191709120",21,"Attempted double steal"
"CHN191709120",40,"Off Kilduff's hand NR per EBN"
"CHN191709170",41,"Over the fence."
"CHN191709170",60,"Missed second while going to third on wild throw."
"CHN191709170",65,"Remainder of game derived from Retrosheet box score."
"CHN191709180",1,"High throw"
"CHN191709180",15,"Hopped over Holke"
"CHN191709180",17,"Schick: great running catch"
"CHN191709180",23,"Fletcher: 1-handed stop & quick toss"
"CHN191709180",24,"Tagged out"
"CHN191709180",37,"Burns caught it off his shoe tops"
"CHN191709180",42,"Zimmerman: leaping 1-handed stab"
"CHN191709180",57,"Zimmerman: fast play"
"CHN191709180",62,"277: Dillhoefer's throw to Pechous hit Kauff during rundown but EBN/newspapers reported no E2.  CDN narrative said Dillhoefer ran him back to 3B, then Pechous tagged Zimmerman after a short chase back towards 2B. Perhaps: FC1.3X3(1E2);2X3(545)"
"CHN191709180",65,"Attempted double steal"
"CHN191709210",4,"Through Merkle"
"CHN191709210",10,"Past Bancroft"
"CHN191709210",32,"High throw"
"CHN191709210",38,"Off Merkle's glove; Douglas did not cover 1B"
"CHN191709210",41,"Paskert: running catch robbed Flack"
"CHN191709210",50,"Hit on the arm"
"CHN191709210",51,"Attempted double steal"
"CHN191709210",57,"Hit & run"
"CHN191709210",63,"Off Douglas"
"CHN191709221",3,"Low throw"
"CHN191709221",18,"Past Pechous"
"CHN191709221",26,"High throw"
"CHN191709221",38,"Past Kilduff"
"CHN191709221",45,"Bounded off Rixey"
"CHN191709221",46,"Attempted double steal"
"CHN191709221",49,"Kilduff: lightning play"
"CHN191709221",73,"Guessing Stock's 2nd SB here"
"CHN191709240",2,"277: S7.2-3"
"CHN191709240",4,"277: 63.3-H;2-3"
"CHN191709240",13,"Past Deal"
"CHN191709240",21,"Hit on right wrist"
"CHN191709240",36,"Merkle: great catch"
"CHN191709240",57,"Myers: circus play"
"CHN191709250",8,"Wheat was hit by his own batted ball"
"CHN191709250",45,"Bounced off Carter"
"CHN191709250",62,"SBs during Prendergast's windup"
"CHN191709250",66,"Through Cutshaw"
"CHN191709260",15,"Weaver deflected it"
"CHN191709260",21,"Wheat: 1-handed catch"
