"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"SE1196904110",61,"Debut game for Don Secrist","1969SE1.EVA.regular.comment.csv",2
"SE1196904130",53,"$Wilbur Wood and Duane Josephson batted out of turn their first time up after entering the game; there was no objection from the Pilots and they batted correctly for the rest of the game","1969SE1.EVA.regular.comment.csv",3
"SE1196904250",82,"missing play in SE1196904250","1969SE1.EVA.regular.comment.csv",4
"SE1196904270",46,"Debut game for Dick Bates","1969SE1.EVA.regular.comment.csv",5
"SE1196905120",16,"$Bobby Murcer held the relay throw looking to 1B","1969SE1.EVA.regular.comment.csv",6
"SE1196905120",27,"ej,murcb101,P,goetr901,Fighting ej,oyler101,P,goetr901,Fighting ej,houkr101,M,goetr901,Shoved umpire $Bobby Murcer knocked down Ray Oyler with a rolling block; they fought and both benches cleared; both were ejected by 2B umpire Russ Goetz; Yankees Manager Ralph Houk shoved Goetz during the melee and was ejected by Goetz","1969SE1.EVA.regular.comment.csv",7
"SE1196905120",32,"$Fred Talbot warned by 1B umpire John Rice after a brushback pitch to Matty Pattin","1969SE1.EVA.regular.comment.csv",8
"SE1196905120",38,"$Frank Fernandez knocked down Gerry McNertney but the players were separated before another fight could start","1969SE1.EVA.regular.comment.csv",9
"SE1196905130",6,"$White was running on the pitch and raced back to first after the catch; the Pilots appealed that White did not retag 2nd during his return and he was out on appeal; no double play","1969SE1.EVA.regular.comment.csv",10
"SE1196905280",0,"$the Pilots changed the lineup after submitting it to the umpires; order was Harper, Simpson, Comer, Davis, Gil, Hegan, McNertney, Oyler and Marshall; this means that they batted out of turn for most of the game","1969SE1.EVA.regular.comment.csv",11
"SE1196905280",55,"$Tommy Davis doubled in two runs but was batting out of order; the Orioles objected and Dick Simpson, the proper batter, was called out","1969SE1.EVA.regular.comment.csv",12
"SE1196906040",46,"missing play in SE1196906040","1969SE1.EVA.regular.comment.csv",13
"SE1196906201",5,"missing play in SE1196906201","1969SE1.EVA.regular.comment.csv",14
"SE1196906201",64,"Debut game for Don O'Riley","1969SE1.EVA.regular.comment.csv",15
"SE1196906202",37,"Ray Oyler injured during at bat","1969SE1.EVA.regular.comment.csv",16
"SE1196906210",1,"missing play in SE1196906210","1969SE1.EVA.regular.comment.csv",17
"SE1196906220",34,"$Dennis Paepke injured during at bat","1969SE1.EVA.regular.comment.csv",18
"SE1196906241",49,"missing play in SE1196906240","1969SE1.EVA.regular.comment.csv",19
"SE1196906260",8,"Debut game for Steve Hovley","1969SE1.EVA.regular.comment.csv",20
"SE1196907092",63,"$Rick Reichardt called for interference","1969SE1.EVA.regular.comment.csv",21
"SE1196907190",0,"Suspend=19690720,,7,7,96 $there was a 20 minute delay at some point for the moon landing","1969SE1.EVA.regular.comment.csv",22
"SE1196907190",159,"umpchange,17,umphome,runge901 umpchange,17,ump1b,malog901 umpchange,17,ump2b,odomj901 umpchange,17,ump3b,barnl901 suspended,19690720,SEA01,curfew $game suspended by league curfew and resumed the next day; upon resumption of the game, the umpires shifted","1969SE1.EVA.regular.comment.csv",23
"SE1196907250",26,"$Tony Congiliaro hurt his back as he hit the home run; Red Sox manager Dick Williams talked with HP umpire Nestor Chylak about the possibility of using a pinch-runner; Congliaro finally walked around the bases hunched over and holding his back","1969SE1.EVA.regular.comment.csv",24
"SE1196907260",46,"missing play in SE1196907260","1969SE1.EVA.regular.comment.csv",25
"SE1196908010",50,"ej,harpt101,P,soarh901,Called third strike Tommy Harper ejected by HP umpire Hank Soar","1969SE1.EVA.regular.comment.csv",26
"SE1196908150",60,"Debut game for Billy Williams","1969SE1.EVA.regular.comment.csv",27
"SE1196909050",61,"Bill Butler left with a blister","1969SE1.EVA.regular.comment.csv",28
"SE1196909081",1,"Debut game for Bart Johnson","1969SE1.EVA.regular.comment.csv",29
"SE1196909082",64,"Debut game for Dennis O'Toole","1969SE1.EVA.regular.comment.csv",30
"SE1196909082",79,"Debut game for Doug Adams","1969SE1.EVA.regular.comment.csv",31
"SE1196909122",19,"Rain delay","1969SE1.EVA.regular.comment.csv",32
"SE1196909122",88,"Game called on account of rain","1969SE1.EVA.regular.comment.csv",33
"SE1196909250",9,"370 ft","1969SE1.EVA.regular.comment.csv",34
"SE1196909250",61,"370 ft","1969SE1.EVA.regular.comment.csv",35
"SE1196909250",65,"420 ft","1969SE1.EVA.regular.comment.csv",36
"SE1196909260",3,"$Ted Uhlaender out on appeal for leaving 3B too soon","1969SE1.EVA.regular.comment.csv",37
"SE1196909260",8,"420 ft","1969SE1.EVA.regular.comment.csv",38
"SE1196909260",16,"335 ft","1969SE1.EVA.regular.comment.csv",39
"SE1196909260",26,"ej,carer001,P,honoj901,Call at HP Rod Carew ejected by HP umpire Jim Honochick","1969SE1.EVA.regular.comment.csv",40
"SE1196909281",1,"410 ft","1969SE1.EVA.regular.comment.csv",41
"SE1196909282",2,"340 ft","1969SE1.EVA.regular.comment.csv",42
"SE1196909282",28,"385 ft","1969SE1.EVA.regular.comment.csv",43
