"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX"FILENAME_TX","LINE_NUMBER_CT"

"SEA200504040","20050404",0,"Monday",213,"T","D","MIN","SEA","SEA03","radkb001","moyej001","froeb901","wintm901","mealj901","wendh902","","",46249,"","","","","",1,1,46,6,8,0,0,2,142,9,1,5,5,5,1,1,6,0,"moyej001","radkb001","","","stews002",7,"bartj001",6,"mauej001",2,"mornj001",3,"huntt001",8,"jonej003",9,"fordl001",10,"cuddm001",5,"rival001",4,"suzui001",9,"reedj004",8,"belta001",5,"sexsr001",3,"boonb002",4,"ibanr001",10,"winnr001",7,"olivm001",2,"valdw001",6,"mulht001","guare001","","",,,51,,,,000010000,30200000x,33,1,0,0,1,0,0,1,0,0,7,1,0,0,0,2,4,4,0,0,24,10,0,0,0,29,0,0,2,5,0,0,0,0,0,5,0,1,0,0,4,0,0,0,0,27,9,0,0,0,,,,,,,,,,,"Jamie Moyer","Brad Radke","(none)","sexsr001","Richie Sexson","Shannon Stewart","Jason Bartlett","Joe Mauer","Justin Morneau","Torii Hunter","Jacque Jones","Lew Ford","Michael Cuddyer","Luis Rivas","Ichiro Suzuki","Jeremy Reed","Adrian Beltre","Richie Sexson","Bret Boone","Raul Ibanez","Randy Winn","Miguel Olivo","Wilson Valdez",,2005SEA.EVA.regular.game.csv",2

"SEA200504050","20050405",0,"Tuesday",709,"T","N","MIN","SEA","SEA03","santj003","mechg001","wintm901","mealj901","wendh902","froeb901","","",28373,"","","","","",1,1,51,5,0,4,1,5,181,9,8,4,14,7,1,0,6,5,"santj003","thorm001","","","stews002",7,"bartj001",6,"mauej001",2,"mornj001",3,"huntt001",8,"jonej003",9,"fordl001",10,"cuddm001",5,"rival001",4,"suzui001",9,"reedj004",8,"belta001",5,"sexsr001",3,"boonb002",4,"ibanr001",7,"winnr001",10,"olivm001",2,"valdw001",6,"nathj001","putzj001","","",,,54,,,,000070100,400000000,39,0,0,1,8,0,0,0,2,0,8,0,0,1,0,5,4,4,0,0,27,12,0,1,0,33,3,0,0,4,0,0,1,2,0,10,2,0,1,0,5,8,8,0,0,27,13,0,1,0,,,,,,,,,,,"Johan Santana","Matt Thornton","(none)","huntt001","Torii Hunter","Shannon Stewart","Jason Bartlett","Joe Mauer","Justin Morneau","Torii Hunter","Jacque Jones","Lew Ford","Michael Cuddyer","Luis Rivas","Ichiro Suzuki","Jeremy Reed","Adrian Beltre","Richie Sexson","Bret Boone","Raul Ibanez","Randy Winn","Miguel Olivo","Wilson Valdez",,2005SEA.EVA.regular.game.csv",3

"SEA200504060","20050406",0,"Wednesday",336,"T","D","MIN","SEA","SEA03","silvc001","madrb001","mealj901","wendh902","froeb901","wintm901","","",25580,"","","","","",1,1,63,2,1,0,0,0,144,9,4,1,7,10,0,0,7,5,"silvc001","madrb001","nathj001","","stews002",7,"puntn001",4,"huntt001",8,"mornj001",3,"lecrm001",10,"jonej003",9,"cuddm001",5,"redmm001",2,"castj004",6,"suzui001",9,"reedj004",8,"belta001",5,"sexsr001",3,"boonb002",4,"ibanr001",10,"winnr001",7,"wilsd001",2,"valdw001",6,"nathj001","nelsj001","","",,,54,,,,000300010,010000000,31,1,0,1,4,1,1,1,4,0,1,0,0,1,0,3,1,1,0,0,27,17,0,3,0,33,1,0,1,1,0,0,0,0,0,2,1,1,3,0,4,4,4,0,0,27,11,0,1,0,,,,,,,,,,,"Carlos Silva","Bobby Madritsch","Joe Nathan","lecrm001","Matthew LeCroy","Shannon Stewart","Nick Punto","Torii Hunter","Justin Morneau","Matthew LeCroy","Jacque Jones","Michael Cuddyer","Mike Redmond","Juan Castro","Ichiro Suzuki","Jeremy Reed","Adrian Beltre","Richie Sexson","Bret Boone","Raul Ibanez","Randy Winn","Dan Wilson","Wilson Valdez",,2005SEA.EVA.regular.game.csv",4

"SEA200504080","20050408",0,"Friday",706,"T","N","TEX","SEA","SEA03","parkc002","selea001","hudsm901","hicke901","younl901","culbf901","","",29652,"","","","","",1,1,48,5,8,0,0,1,191,9,6,9,9,11,1,2,7,7,"putzj001","regin001","guare001","","soria001",4,"blalh001",5,"younm003",6,"teixm001",3,"hidar001",9,"gonza003",10,"menck001",7,"mattg002",8,"barar001",2,"suzui001",9,"reedj004",8,"belta001",5,"sexsr001",3,"boonb002",4,"ibanr001",10,"winnr001",7,"olivm001",2,"valdw001",6,"dickr001","guare001","","",,,51,,,,200002020,00003024x,35,2,0,0,5,0,0,0,5,0,3,0,0,3,0,5,8,8,0,0,24,13,0,2,0,34,3,0,1,9,0,0,1,5,2,5,1,0,2,0,5,4,4,0,0,27,12,0,3,0,,,,,,,,,,,"J.J. Putz","Nick Regilio","Eddie Guardado","ibanr001","Raul Ibanez","Alfonso Soriano","Hank Blalock","Michael Young","Mark Teixeira","Richard Hidalgo","Adrian Gonzalez","Kevin Mench","Gary Matthews","Rod Barajas","Ichiro Suzuki","Jeremy Reed","Adrian Beltre","Richie Sexson","Bret Boone","Raul Ibanez","Randy Winn","Miguel Olivo","Wilson Valdez",,2005SEA.EVA.regular.game.csv",5

"SEA200504090","20050409",0,"Saturday",106,"T","D","TEX","SEA","SEA03","astap001","moyej001","hicke901","younl901","culbf901","hudsm901","","",31501,"","","","","",1,1,53,2,8,0,0,2,189,9,7,6,10,11,1,1,8,6,"brocd001","guare001","cordf002","","soria001",4,"blalh001",5,"younm003",6,"teixm001",3,"hidar001",9,"menck001",7,"allec001",10,"mattg002",8,"aloms001",2,"suzui001",9,"reedj004",8,"belta001",5,"sexsr001",3,"boonb002",4,"ibanr001",10,"winnr001",7,"olivm001",2,"valdw001",6,"cordf002","guare001","","",,,54,,,,000201004,000100140,37,2,0,2,7,0,0,0,5,0,6,0,1,0,0,4,5,5,0,0,27,12,0,1,0,37,1,0,0,5,1,0,0,1,0,9,0,0,1,0,3,4,4,1,0,27,13,0,0,0,,,,,,,,,,,"Doug Brocail","Eddie Guardado","Francisco Cordero","hidar001","Richard Hidalgo","Alfonso Soriano","Hank Blalock","Michael Young","Mark Teixeira","Richard Hidalgo","Kevin Mench","Chad Allen","Gary Matthews","Sandy Alomar","Ichiro Suzuki","Jeremy Reed","Adrian Beltre","Richie Sexson","Bret Boone","Raul Ibanez","Randy Winn","Miguel Olivo","Wilson Valdez",,2005SEA.EVA.regular.game.csv",6
