GAME_ID,EVENT_ID,COMMENT_TX
"BSN193006012",70,"$game called due to curfew"
"BSN193006130",51,"$late throw to second; no hit"
"BSN193007150",7,"$the ball stuck in the screen in LF; the Cubs protested as both runners scored but were sent back"
"BSN193007161",82,"$the throw hit Freddie Maguire on the back of the head and caromed to the grandstand"
"BSN193007261",59,"$Tom Zachary fumbled Wally Berger's throw"
"BSN193007262",3,"$Frankie Frisch spiked Johnny Neun"
"BSN193007280",50,"$Ben Cantwell pulled a muscle"
"BSN193007290",66,"$Wally Berger called for interference for running out of the baseline"
"BSN193007290",67,"ej,mckeb101,M,jordl901,Call at HP Braves Manager Bill McKechnie ejected by HP umpire Lou Jorda"
"BSN193008021",66,"$the Braves claimed that the Phillies had batted out of order; they had been out of order the entire game until this inning but the Braves did not catch it"
"BSN193009031",28,"$George Sisler left with a Charlie horse"
"BSN193009061",13,"$Freddy Lindstrom struck on the face"
"BSN193009110",70,"$throw into the Pirate dugout"
"BSN193009130",73,"$Spohrer initially stopped at second, but took off when the throw got away from Gelbert who recovered and tagged the runner before he could reach third base. Umpire Jordan was injured and was unable to continue."
"BSN193009190",14,"$seven consecutive balls by Zachary"
